t_s,margin_fid,margin_task,manip_fid,manip_task,viol_fid,viol_task
6.9500,0.2208,0.1484,0.1709,0.1445,0,0
6.9833,0.2407,0.1645,0.1757,0.1611,0,0
7.0000,0.2543,0.1750,0.1811,0.1638,0,0
7.0167,0.2657,0.1864,0.1860,0.1687,0,0
7.0333,0.2796,0.2007,0.1933,0.1762,0,0
7.0500,0.2940,0.2169,0.2012,0.1846,0,0
7.0667,0.3053,0.2319,0.2076,0.1920,0,0
7.0833,0.3128,0.2449,0.2123,0.1981,0,0
7.1000,0.3179,0.2572,0.2154,0.2030,0,0
7.1167,0.3188,0.2660,0.2166,0.2059,0,0
7.1333,0.3173,0.2724,0.2172,0.2084,0,0
7.1500,0.3170,0.2789,0.2182,0.2108,0,0
7.1667,0.3160,0.2839,0.2194,0.2132,0,0
7.1833,0.3132,0.2876,0.2199,0.2151,0,0
7.2000,0.3122,0.2917,0.2210,0.2171,0,0
7.2167,0.3111,0.2953,0.2212,0.2182,0,0
7.2333,0.3101,0.2996,0.2233,0.2213,0,0
7.2500,0.3067,0.3006,0.2248,0.2235,0,0
7.2667,0.3022,0.3004,0.2257,0.2251,0,0
7.2833,0.2920,0.2952,0.2243,0.2245,0,0
7.3000,0.2815,0.2896,0.2225,0.2234,0,0
7.3167,0.2748,0.2855,0.2217,0.2231,0,0
7.3333,0.2687,0.2807,0.2205,0.2219,0,0
7.3500,0.2641,0.2763,0.2197,0.2211,0,0
7.3667,0.2585,0.2692,0.2180,0.2190,0,0
7.3833,0.2513,0.2635,0.2162,0.2173,0,0
7.4000,0.2472,0.2562,0.2136,0.2142,0,0
7.4167,0.2419,0.2468,0.2101,0.2098,0,0
7.4333,0.2371,0.2377,0.2069,0.2056,0,0
7.4500,0.2314,0.2289,0.2026,0.2003,0,0
7.4667,0.2211,0.2150,0.1958,0.1926,0,0
7.4833,0.2086,0.2026,0.1881,0.1845,0,0
7.5000,0.1963,0.1916,0.1807,0.1775,0,0
7.5167,0.1817,0.1819,0.1709,0.1683,0,0
7.5333,0.1635,0.1720,0.1562,0.1546,0,0
7.5500,0.1439,0.1601,0.1410,0.1412,0,0
7.5667,0.1286,0.1496,0.1236,0.1249,0,0
7.5833,0.1167,0.1417,0.1081,0.1118,0,0
7.6000,0.1094,0.1347,0.0949,0.0999,0,0
7.6167,0.1029,0.1261,0.0835,0.0898,0,0
7.6333,0.1037,0.1197,0.0766,0.0816,0,0
7.6500,0.1052,0.1151,0.0753,0.0797,0,0
7.6667,0.1119,0.1134,0.0806,0.0803,0,0
7.6833,0.1211,0.1133,0.0916,0.0907,0,0
7.7000,0.1315,0.1126,0.1048,0.1004,0,0
7.7167,0.1390,0.1113,0.1149,0.1081,0,0
7.7333,0.1492,0.1143,0.1284,0.1207,0,0
7.7500,0.1586,0.1198,0.1422,0.1337,0,0
7.7667,0.1651,0.1286,0.1541,0.1462,0,0
7.7833,0.1663,0.1382,0.1646,0.1584,0,0
7.8167,0.1428,0.1521,0.1865,0.1845,0,0
7.8333,0.1259,0.1546,0.1909,0.1931,0,0
7.8500,0.1167,0.1594,0.1937,0.1978,0,0
7.8667,0.1166,0.1679,0.1972,0.2026,0,0
7.8833,0.1149,0.1734,0.1986,0.2051,0,0
7.9000,0.1113,0.1803,0.1985,0.2063,0,0
7.9167,0.1065,0.1840,0.1962,0.2046,0,0
7.9333,0.1038,0.1875,0.1915,0.2004,0,0
7.9500,0.1012,0.1928,0.1883,0.1982,0,0
7.9667,0.1033,0.1872,0.1780,0.1865,0,0
7.9833,0.1065,0.1867,0.1725,0.1816,0,0
8.0000,0.1107,0.1895,0.1708,0.1803,0,0
8.0167,0.1197,0.1899,0.1748,0.1839,0,0
8.0333,0.1225,0.1866,0.1745,0.1830,0,0
8.0500,0.1192,0.1797,0.1713,0.1795,0,0
8.0667,0.1129,0.1700,0.1710,0.1791,0,0
8.0833,0.0982,0.1570,0.1681,0.1768,0,0
8.1000,0.0818,0.1437,0.1650,0.1744,0,0
8.1167,0.0651,0.1292,0.1611,0.1710,0,0
8.1333,0.0526,0.1166,0.1562,0.1658,0,0
8.1500,0.0424,0.1024,0.1498,0.1591,0,0
8.1667,0.0341,0.0929,0.1448,0.1539,0,0
8.1833,0.0230,0.0827,0.1394,0.1491,0,0
8.2000,0.0136,0.0728,0.1337,0.1438,0,0
8.2167,0.0053,0.0672,0.1284,0.1392,0,0
8.2333,0.0000,0.0516,0.1185,0.1282,1,0
8.2500,0.0000,0.0301,0.1038,0.1116,1,0
8.2667,0.0000,0.0000,0.0626,0.0765,1,1
8.2833,0.0000,0.0000,0.0071,0.0729,1,1
8.3000,0.0000,0.0000,0.0014,0.0756,1,1
8.3167,0.0000,0.0000,0.0020,0.0759,1,1
8.3333,0.0000,0.0000,0.0024,0.0761,1,1
8.3500,0.0000,0.0000,0.0027,0.0751,1,1
8.3667,0.0000,0.0000,0.0031,0.0742,1,1
8.3833,0.0000,0.0000,0.0042,0.0728,1,1
8.4000,0.0000,0.0000,0.0099,0.0703,1,1
8.4167,0.0000,0.0000,0.0204,0.0678,1,1
8.4333,0.0000,0.0000,0.0243,0.0657,1,1
8.4500,0.0000,0.0000,0.0274,0.0638,1,1
8.4667,0.0000,0.0000,0.0298,0.0624,1,1
8.4833,0.0000,0.0000,0.0320,0.0609,1,1
8.5000,0.0000,0.0000,0.0339,0.0607,1,1
8.5167,0.0000,0.0000,0.0355,0.0600,1,1
8.5333,0.0000,0.0000,0.0369,0.0594,1,1
8.5500,0.0000,0.0000,0.0379,0.0579,1,1
8.5667,0.0000,0.0000,0.0387,0.0570,1,1
8.5833,0.0000,0.0000,0.0450,0.0580,1,1
8.6000,0.0000,0.0000,0.0342,0.0602,1,1
8.6167,0.0000,0.0000,0.0009,0.0637,1,1
8.6333,0.0000,0.0000,0.0019,0.0708,1,1
8.6500,0.0000,0.0000,0.0571,0.0854,1,1
8.6667,0.0134,0.0227,0.0875,0.1073,0,0
8.6833,0.0387,0.0426,0.1059,0.1218,0,0
8.7000,0.0631,0.0595,0.1183,0.1313,0,0
8.7167,0.0823,0.0716,0.1240,0.1347,0,0
8.7333,0.1095,0.0908,0.1379,0.1453,0,0
8.7667,0.1317,0.1101,0.1441,0.1469,0,0
8.7833,0.1507,0.1268,0.1534,0.1480,0,0
8.8000,0.1756,0.1502,0.1644,0.1566,0,0
8.8167,0.2047,0.1755,0.1771,0.1680,0,0
8.8333,0.2295,0.1982,0.1885,0.1783,0,0
8.8500,0.2521,0.2183,0.1973,0.1869,0,0
8.8667,0.2733,0.2367,0.2054,0.1954,0,0
8.8833,0.2899,0.2516,0.2123,0.2025,0,0
8.9000,0.3034,0.2640,0.2182,0.2084,0,0
8.9167,0.3138,0.2741,0.2229,0.2133,0,0
8.9333,0.3209,0.2813,0.2258,0.2163,0,0
8.9500,0.3264,0.2870,0.2276,0.2185,0,0
8.9667,0.3314,0.2921,0.2285,0.2196,0,0
8.9833,0.3343,0.2956,0.2286,0.2203,0,0
9.0000,0.3367,0.2984,0.2286,0.2209,0,0
9.0167,0.3360,0.2991,0.2282,0.2216,0,0
9.0333,0.3338,0.2984,0.2276,0.2219,0,0
9.0500,0.3333,0.2988,0.2274,0.2222,0,0
9.0667,0.3302,0.2974,0.2262,0.2219,0,0
9.0833,0.3285,0.2965,0.2258,0.2217,0,0
9.1000,0.3255,0.2939,0.2255,0.2215,0,0
9.1167,0.3200,0.2897,0.2239,0.2201,0,0
9.1333,0.3128,0.2839,0.2211,0.2176,0,0
9.1500,0.3046,0.2772,0.2180,0.2148,0,0
9.1667,0.2966,0.2705,0.2147,0.2119,0,0
9.1833,0.2879,0.2630,0.2115,0.2089,0,0
9.2000,0.2786,0.2554,0.2085,0.2065,0,0
9.2167,0.2687,0.2484,0.2044,0.2034,0,0
9.2333,0.2568,0.2412,0.1995,0.2001,0,0
9.2500,0.2435,0.2327,0.1930,0.1950,0,0
9.2667,0.2315,0.2251,0.1869,0.1905,0,0
9.2833,0.2144,0.2116,0.1770,0.1817,0,0
9.3000,0.1920,0.1921,0.1615,0.1672,0,0
9.3167,0.1705,0.1715,0.1469,0.1543,0,0
9.3333,0.1527,0.1512,0.1317,0.1394,0,0
9.3500,0.1373,0.1343,0.1212,0.1298,0,0
9.3667,0.1333,0.1285,0.1173,0.1254,0,0
9.3833,0.1386,0.1310,0.1191,0.1269,0,0
9.4000,0.1391,0.1297,0.1168,0.1245,0,0
9.4167,0.1353,0.1249,0.1167,0.1247,0,0
9.4333,0.1317,0.1198,0.1192,0.1269,0,0
9.4500,0.1247,0.1135,0.1142,0.1231,0,0
9.4667,0.1159,0.1057,0.1057,0.1154,0,0
9.4833,0.1093,0.1005,0.1008,0.1127,0,0
9.5000,0.1064,0.0967,0.1016,0.1134,0,0
9.5167,0.1100,0.0964,0.1110,0.1212,0,0
9.5333,0.1141,0.0975,0.1160,0.1229,0,0
9.5500,0.1145,0.0965,0.1185,0.1243,0,0
9.5667,0.1149,0.0970,0.1216,0.1268,0,0
9.5833,0.1210,0.1042,0.1296,0.1343,0,0
9.6000,0.1310,0.1144,0.1408,0.1448,0,0
9.6167,0.1447,0.1304,0.1502,0.1531,0,0
9.6333,0.1578,0.1454,0.1569,0.1595,0,0
9.6500,0.1647,0.1544,0.1540,0.1560,0,0
9.6667,0.1686,0.1576,0.1504,0.1529,0,0
9.6833,0.1724,0.1573,0.1537,0.1570,0,0
9.7000,0.1739,0.1529,0.1579,0.1605,0,0
9.7167,0.1745,0.1473,0.1628,0.1648,0,0
9.7333,0.1751,0.1444,0.1681,0.1696,0,0
9.7500,0.1765,0.1434,0.1719,0.1728,0,0
9.7667,0.1824,0.1476,0.1770,0.1774,0,0
9.7833,0.1848,0.1493,0.1784,0.1783,0,0
9.8000,0.1841,0.1487,0.1775,0.1775,0,0
9.8167,0.1894,0.1537,0.1800,0.1798,0,0
9.8333,0.1892,0.1542,0.1791,0.1792,0,0
9.8500,0.1869,0.1535,0.1751,0.1754,0,0
9.8667,0.1834,0.1504,0.1715,0.1719,0,0
9.8833,0.1679,0.1352,0.1609,0.1605,0,0
9.9000,0.1572,0.1253,0.1542,0.1542,0,0
9.9167,0.1308,0.1015,0.1385,0.1377,0,0
9.9333,0.1031,0.0762,0.1260,0.1257,0,0
9.9500,0.0877,0.0631,0.1193,0.1210,0,0
9.9667,0.0774,0.0565,0.1130,0.1169,0,0
9.9833,0.0632,0.0482,0.1061,0.1133,0,0
10.0000,0.0516,0.0441,0.1039,0.1135,0,0
10.0167,0.0389,0.0393,0.1053,0.1164,0,0
10.0333,0.0246,0.0322,0.1064,0.1181,0,0
10.0500,0.0092,0.0213,0.1077,0.1186,0,0
10.0667,0.0042,0.0181,0.1062,0.1178,0,0
10.0833,0.0005,0.0114,0.0983,0.1092,0,0
10.1333,0.0000,0.0000,0.0078,0.0736,1,1
10.1500,0.0000,0.0000,0.0008,0.0772,1,1
10.1667,0.0000,0.0000,0.0010,0.0815,1,1
10.1833,0.0000,0.0000,0.0041,0.0853,1,1
10.2000,0.0000,0.0000,0.0050,0.0856,1,1
10.2167,0.0000,0.0000,0.0038,0.0855,1,1
10.2333,0.0000,0.0000,0.0028,0.0837,1,1
10.2500,0.0000,0.0000,0.0023,0.0798,1,1
10.2667,0.0000,0.0000,0.0020,0.0762,1,1
10.2833,0.0000,0.0000,0.0017,0.0730,1,1
10.3000,0.0000,0.0000,0.0011,0.0710,1,1
10.3167,0.0000,0.0000,0.0001,0.0710,1,1
10.3333,0.0000,0.0000,0.0035,0.0714,1,1
10.3500,0.0000,0.0000,0.0117,0.0711,1,1
10.3667,0.0000,0.0000,0.0164,0.0711,1,1
10.3833,0.0000,0.0000,0.0187,0.0711,1,1
10.4000,0.0000,0.0000,0.0202,0.0694,1,1
10.4167,0.0000,0.0000,0.0204,0.0669,1,1
10.4333,0.0000,0.0000,0.0221,0.0634,1,1
10.4500,0.0000,0.0000,0.0143,0.0606,1,1
10.4667,0.0000,0.0000,0.0003,0.0580,1,1
10.4833,0.0000,0.0000,0.0010,0.0598,1,1
10.5000,0.0000,0.0000,0.0355,0.0756,1,1
10.5167,0.0108,0.0130,0.0613,0.0881,0,0
10.5333,0.0387,0.0306,0.0790,0.0986,0,0
10.5500,0.0815,0.0604,0.1104,0.1232,0,0
10.5667,0.1167,0.0874,0.1337,0.1399,0,0
10.5833,0.1479,0.1134,0.1518,0.1534,0,0
10.6000,0.1744,0.1371,0.1647,0.1637,0,0
10.6167,0.1956,0.1562,0.1739,0.1701,0,0
10.6333,0.2199,0.1784,0.1851,0.1787,0,0
10.6500,0.2358,0.1945,0.1913,0.1828,0,0
10.6667,0.2509,0.2103,0.1959,0.1861,0,0
10.6833,0.2671,0.2273,0.2011,0.1906,0,0
10.7000,0.2809,0.2412,0.2055,0.1947,0,0
10.7167,0.2924,0.2523,0.2096,0.1993,0,0
10.7333,0.3036,0.2627,0.2148,0.2047,0,0
10.7500,0.3115,0.2700,0.2188,0.2087,0,0
10.7667,0.3151,0.2739,0.2211,0.2117,0,0
10.7833,0.3165,0.2759,0.2229,0.2142,0,0
10.8000,0.3179,0.2778,0.2243,0.2160,0,0
10.8167,0.3193,0.2799,0.2256,0.2178,0,0
10.8333,0.3193,0.2809,0.2266,0.2193,0,0
10.8500,0.3200,0.2826,0.2278,0.2211,0,0
10.8667,0.3201,0.2836,0.2284,0.2221,0,0
10.8833,0.3202,0.2847,0.2290,0.2231,0,0
10.9000,0.3210,0.2863,0.2297,0.2241,0,0
10.9167,0.3218,0.2880,0.2304,0.2251,0,0
10.9333,0.3222,0.2894,0.2309,0.2260,0,0
10.9500,0.3226,0.2906,0.2314,0.2268,0,0
10.9667,0.3231,0.2920,0.2319,0.2275,0,0
10.9833,0.3239,0.2932,0.2324,0.2281,0,0
11.0000,0.3248,0.2945,0.2329,0.2287,0,0
11.0167,0.3252,0.2953,0.2335,0.2294,0,0
11.0333,0.3255,0.2958,0.2339,0.2299,0,0
11.0500,0.3246,0.2954,0.2338,0.2300,0,0
11.0667,0.3220,0.2937,0.2330,0.2294,0,0
11.0833,0.3151,0.2883,0.2304,0.2271,0,0
11.1000,0.3072,0.2826,0.2268,0.2241,0,0
11.1167,0.2978,0.2762,0.2217,0.2199,0,0
11.1333,0.2881,0.2698,0.2171,0.2165,0,0
11.1500,0.2754,0.2618,0.2106,0.2113,0,0
11.1667,0.2611,0.2535,0.2036,0.2062,0,0
11.1833,0.2460,0.2438,0.1964,0.2008,0,0
11.2000,0.2379,0.2360,0.1937,0.1988,0,0
11.2167,0.2290,0.2257,0.1902,0.1952,0,0
11.2333,0.2192,0.2156,0.1849,0.1898,0,0
11.2500,0.2102,0.2070,0.1779,0.1830,0,0
11.2667,0.2023,0.1991,0.1688,0.1741,0,0
11.2833,0.1904,0.1861,0.1543,0.1595,0,0
11.3000,0.1780,0.1725,0.1374,0.1427,0,0
11.3167,0.1665,0.1587,0.1228,0.1286,0,0
11.3333,0.1568,0.1445,0.1151,0.1205,0,0
11.3500,0.1497,0.1335,0.1130,0.1159,0,0
11.3667,0.1510,0.1309,0.1182,0.1181,0,0
11.3833,0.1580,0.1336,0.1250,0.1237,0,0
11.4000,0.1649,0.1370,0.1309,0.1286,0,0
11.4167,0.1702,0.1397,0.1355,0.1326,0,0
11.4333,0.1769,0.1447,0.1390,0.1365,0,0
11.4500,0.1806,0.1483,0.1407,0.1393,0,0
11.4667,0.1823,0.1504,0.1430,0.1429,0,0
11.4833,0.1854,0.1543,0.1464,0.1474,0,0
11.5000,0.1888,0.1586,0.1509,0.1525,0,0
11.5167,0.1913,0.1621,0.1568,0.1587,0,0
11.5333,0.1864,0.1593,0.1601,0.1619,0,0
11.5500,0.1864,0.1596,0.1680,0.1699,0,0
11.5667,0.1861,0.1609,0.1740,0.1752,0,0
11.5833,0.1780,0.1627,0.1745,0.1770,0,0
11.6000,0.1784,0.1703,0.1801,0.1836,0,0
11.6167,0.1828,0.1779,0.1848,0.1886,0,0
11.6333,0.1866,0.1829,0.1874,0.1914,0,0
11.6500,0.1890,0.1848,0.1881,0.1923,0,0
11.6667,0.1919,0.1847,0.1878,0.1919,0,0
11.6833,0.1944,0.1842,0.1867,0.1905,0,0
11.7000,0.1954,0.1847,0.1863,0.1905,0,0
11.7167,0.1970,0.1881,0.1865,0.1911,0,0
11.7333,0.1968,0.1928,0.1861,0.1917,0,0
11.7500,0.1967,0.1984,0.1864,0.1927,0,0
11.7667,0.1978,0.2044,0.1873,0.1942,0,0
11.7833,0.1989,0.2061,0.1870,0.1941,0,0
11.8000,0.2030,0.2068,0.1863,0.1928,0,0
11.8167,0.2044,0.2074,0.1870,0.1935,0,0
11.8500,0.1627,0.1524,0.1376,0.1386,0,0
11.8667,0.1514,0.1402,0.1265,0.1352,0,0
11.8833,0.1449,0.1310,0.1252,0.1334,0,0
11.9000,0.1392,0.1227,0.1275,0.1347,0,0
11.9167,0.1300,0.1110,0.1296,0.1359,0,0
11.9333,0.1206,0.0986,0.1334,0.1387,0,0
11.9500,0.1058,0.0830,0.1310,0.1355,0,0
11.9667,0.0867,0.0643,0.1239,0.1279,0,0
