t_s,margin_fid,margin_task,manip_fid,manip_task,viol_fid,viol_task
9.1500,0.2332,0.2149,0.1771,0.1845,0,0
9.1667,0.2148,0.1925,0.1695,0.1749,0,0
9.2000,0.1853,0.1691,0.1575,0.1642,0,0
9.2167,0.1761,0.1600,0.1539,0.1600,0,0
9.2333,0.1738,0.1595,0.1534,0.1597,0,0
9.3333,0.2936,0.3770,0.2527,0.2651,0,0
9.3500,0.3031,0.3890,0.2545,0.2636,0,0
9.3667,0.3162,0.3954,0.2564,0.2646,0,0
9.3833,0.3431,0.4129,0.2581,0.2648,0,0
9.4500,0.3209,0.3468,0.2590,0.2627,0,0
9.4667,0.2910,0.3126,0.2551,0.2580,0,0
9.5167,0.3075,0.3297,0.2560,0.2590,0,0
9.5500,0.3575,0.3757,0.2610,0.2636,0,0
9.5667,0.3858,0.4000,0.2611,0.2631,0,0
9.5833,0.4082,0.4190,0.2557,0.2574,0,0
9.6000,0.4080,0.4128,0.2438,0.2442,0,0
9.6167,0.4143,0.4142,0.2413,0.2418,0,0
9.6333,0.4045,0.4020,0.2335,0.2333,0,0
9.6500,0.4065,0.4079,0.2286,0.2301,0,0
9.6667,0.4170,0.4287,0.2251,0.2288,0,0
9.6833,0.4091,0.4336,0.2246,0.2291,0,0
9.7000,0.4090,0.4490,0.2258,0.2327,0,0
9.7167,0.4032,0.4636,0.2261,0.2348,0,0
9.7333,0.3950,0.4717,0.2295,0.2389,0,0
9.7500,0.4092,0.4974,0.2397,0.2496,0,0
9.7667,0.4205,0.5084,0.2446,0.2529,0,0
9.7833,0.4301,0.5118,0.2450,0.2524,0,0
9.8000,0.4487,0.5244,0.2455,0.2526,0,0
9.8167,0.4668,0.5413,0.2450,0.2521,0,0
9.8333,0.4755,0.5428,0.2429,0.2491,0,0
9.8500,0.4846,0.5480,0.2411,0.2471,0,0
9.8667,0.4919,0.5552,0.2381,0.2444,0,0
9.8833,0.4977,0.5650,0.2342,0.2410,0,0
9.9000,0.4996,0.5619,0.2294,0.2352,0,0
9.9167,0.5027,0.5597,0.2263,0.2316,0,0
9.9333,0.5083,0.5656,0.2249,0.2306,0,0
9.9500,0.5046,0.5590,0.2250,0.2302,0,0
9.9667,0.5046,0.5583,0.2268,0.2322,0,0
9.9833,0.5001,0.5521,0.2286,0.2336,0,0
10.0000,0.4992,0.5513,0.2305,0.2356,0,0
10.0167,0.5025,0.5546,0.2332,0.2385,0,0
10.0333,0.5082,0.5607,0.2355,0.2408,0,0
10.0500,0.5132,0.5660,0.2372,0.2423,0,0
10.0667,0.5184,0.5716,0.2386,0.2436,0,0
10.0833,0.5234,0.5772,0.2396,0.2446,0,0
10.1000,0.5272,0.5815,0.2401,0.2450,0,0
10.1167,0.5314,0.5864,0.2404,0.2453,0,0
10.1333,0.5323,0.5893,0.2402,0.2451,0,0
10.1500,0.5311,0.5905,0.2400,0.2450,0,0
10.1667,0.5287,0.5910,0.2399,0.2450,0,0
10.1833,0.5274,0.5917,0.2396,0.2448,0,0
10.2000,0.5255,0.5898,0.2396,0.2448,0,0
10.2167,0.5232,0.5865,0.2397,0.2449,0,0
10.2333,0.5215,0.5834,0.2398,0.2449,0,0
10.2500,0.5189,0.5811,0.2398,0.2450,0,0
10.2667,0.5165,0.5796,0.2394,0.2446,0,0
10.2833,0.5156,0.5789,0.2388,0.2442,0,0
10.3000,0.5155,0.5787,0.2382,0.2435,0,0
10.3167,0.5151,0.5775,0.2383,0.2435,0,0
10.3333,0.5149,0.5766,0.2382,0.2434,0,0
10.3500,0.5126,0.5747,0.2381,0.2434,0,0
10.3667,0.5113,0.5749,0.2379,0.2433,0,0
10.3833,0.5100,0.5755,0.2372,0.2428,0,0
10.4000,0.5091,0.5784,0.2362,0.2420,0,0
10.4167,0.5061,0.5793,0.2353,0.2413,0,0
10.4333,0.5026,0.5796,0.2343,0.2406,0,0
10.4500,0.5011,0.5818,0.2331,0.2396,0,0
10.4667,0.5017,0.5871,0.2322,0.2389,0,0
10.4833,0.4997,0.5942,0.2305,0.2377,0,0
10.5000,0.4949,0.6005,0.2283,0.2358,0,0
10.5167,0.4933,0.6001,0.2297,0.2372,0,0
10.5333,0.4990,0.6134,0.2303,0.2387,0,0
10.5500,0.5045,0.6257,0.2291,0.2378,0,0
10.5667,0.5061,0.6327,0.2274,0.2366,0,0
10.6000,0.4955,0.5717,0.2152,0.2315,0,0
10.6167,0.4889,0.5314,0.2087,0.2225,0,0
10.6333,0.4727,0.4968,0.2023,0.2168,0,0
10.6500,0.4492,0.4689,0.1877,0.2034,0,0
10.6667,0.4470,0.4603,0.1649,0.1802,0,0
10.6833,0.4352,0.4623,0.1329,0.1490,0,0
10.7000,0.4274,0.4797,0.0808,0.0975,0,0
10.7167,0.4465,0.4646,0.0002,0.0256,0,0
10.7333,0.4408,0.4491,0.0049,0.0030,0,0
10.7500,0.2583,0.4386,0.0410,0.0001,0,0
10.7667,0.0701,0.4337,0.0411,0.0000,0,0
10.7833,0.0000,0.4299,0.0295,0.0000,1,0
10.8000,0.0000,0.4296,0.0214,0.0000,1,0
10.8167,0.0000,0.4306,0.0147,0.0000,1,0
10.8333,0.0000,0.4312,0.0092,0.0000,1,0
10.8500,0.0000,0.4322,0.0046,0.0000,1,0
10.8667,0.0000,0.4335,0.0012,0.0000,1,0
10.8833,0.0000,0.4340,0.0083,0.0000,1,0
10.9000,0.0000,0.4320,0.0285,0.0000,1,0
10.9167,0.0000,0.4324,0.0319,0.0000,1,0
10.9333,0.0000,0.4313,0.0400,0.0000,1,0
10.9500,0.0000,0.4283,0.0540,0.0000,1,0
10.9667,0.0000,0.4243,0.0709,0.0000,1,0
10.9833,0.0000,0.4175,0.0980,0.0024,1,0
11.0000,0.0305,0.4066,0.1323,0.0930,0,0
11.0167,0.0751,0.3986,0.1636,0.1124,0,0
11.0333,0.1042,0.3943,0.1895,0.1464,0,0
11.0500,0.1237,0.3922,0.2104,0.1708,0,0
11.0667,0.1352,0.3918,0.2232,0.1861,0,0
11.0833,0.1418,0.3935,0.2313,0.1965,0,0
11.1000,0.1385,0.3934,0.2270,0.1900,0,0
11.1167,0.1291,0.3942,0.2165,0.1767,0,0
11.1333,0.1166,0.3942,0.2026,0.1602,0,0
11.1500,0.1123,0.3918,0.1996,0.1587,0,0
11.1667,0.1147,0.3901,0.2068,0.1682,0,0
11.1833,0.1198,0.3890,0.2216,0.1874,0,0
11.2000,0.1249,0.3878,0.2362,0.2067,0,0
11.2167,0.1254,0.3876,0.2487,0.2249,0,0
11.2333,0.1239,0.3888,0.2570,0.2396,0,0
11.2500,0.1204,0.3922,0.2614,0.2511,0,0
11.2667,0.1207,0.3998,0.2629,0.2584,0,0
11.2833,0.1223,0.4111,0.2633,0.2625,0,0
11.3000,0.1264,0.4208,0.2641,0.2619,0,0
11.3167,0.1327,0.4331,0.2645,0.2577,0,0
11.3333,0.1370,0.4440,0.2623,0.2508,0,0
11.4000,0.1001,0.4589,0.1912,0.1538,0,0
11.4167,0.0604,0.4590,0.1538,0.1151,0,0
11.4333,0.0000,0.4531,0.1157,0.0707,1,0
11.4500,0.0000,0.4493,0.0830,0.0240,1,0
11.4667,0.0000,0.4573,0.0558,0.0047,1,0
11.4833,0.0000,0.4650,0.0387,0.0003,1,0
11.5000,0.0000,0.4691,0.0301,0.0000,1,0
11.5167,0.0000,0.4759,0.0255,0.0000,1,0
11.5333,0.0000,0.4792,0.0231,0.0000,1,0
11.5500,0.0000,0.4815,0.0219,0.0000,1,0
11.5667,0.0000,0.4836,0.0217,0.0000,1,0
11.5833,0.0000,0.4847,0.0227,0.0000,1,0
11.6000,0.0000,0.4845,0.0300,0.0000,1,0
11.6167,0.0000,0.4834,0.0568,0.0002,1,0
11.6333,0.0941,0.4806,0.0957,0.0300,0,0
11.6500,0.1948,0.4823,0.1293,0.0949,0,0
11.6833,0.3161,0.5028,0.1172,0.0855,0,0
11.7167,0.4562,0.5151,0.0717,0.0447,0,0
11.7333,0.4777,0.5212,0.0501,0.0515,0,0
11.7500,0.4870,0.5250,0.0436,0.0478,0,0
11.7667,0.4957,0.5282,0.0382,0.0463,0,0
11.7833,0.4935,0.5312,0.0709,0.0803,0,0
11.8000,0.5022,0.5326,0.1001,0.1023,0,0
11.8167,0.5113,0.5341,0.1239,0.1242,0,0
11.8333,0.5173,0.5343,0.1352,0.1332,0,0
11.8500,0.5226,0.5350,0.1436,0.1420,0,0
11.8667,0.5267,0.5394,0.1488,0.1488,0,0
11.8833,0.5306,0.5461,0.1532,0.1540,0,0
11.9000,0.5354,0.5541,0.1568,0.1586,0,0
11.9167,0.5381,0.5628,0.1585,0.1613,0,0
11.9333,0.5408,0.5706,0.1602,0.1633,0,0
11.9500,0.5403,0.5765,0.1581,0.1613,0,0
11.9667,0.5376,0.5810,0.1568,0.1599,0,0
11.9833,0.5318,0.5839,0.1458,0.1486,0,0
12.0000,0.5267,0.5831,0.1451,0.1484,0,0
12.0167,0.5226,0.5818,0.1418,0.1448,0,0
12.0333,0.5208,0.5823,0.1384,0.1422,0,0
12.0500,0.5195,0.5819,0.1430,0.1467,0,0
12.0667,0.5193,0.5825,0.1481,0.1517,0,0
12.0833,0.5200,0.5818,0.1553,0.1581,0,0
12.1000,0.5206,0.5825,0.1598,0.1630,0,0
12.1167,0.5203,0.5832,0.1623,0.1655,0,0
12.1333,0.5178,0.5827,0.1634,0.1666,0,0
12.1500,0.5143,0.5820,0.1621,0.1659,0,0
12.1667,0.5114,0.5818,0.1580,0.1619,0,0
12.1833,0.5095,0.5818,0.1532,0.1576,0,0
12.2000,0.5083,0.5812,0.1467,0.1513,0,0
12.2167,0.5079,0.5798,0.1369,0.1419,0,0
12.2333,0.5074,0.5773,0.1246,0.1305,0,0
12.2500,0.5072,0.5744,0.1107,0.1179,0,0
12.2667,0.5080,0.5711,0.0945,0.1029,0,0
12.2833,0.5090,0.5686,0.0793,0.0901,0,0
12.3000,0.5080,0.5706,0.0802,0.0949,0,0
12.3167,0.5040,0.5727,0.0916,0.1055,0,0
12.3333,0.4982,0.5731,0.1069,0.1166,0,0
12.3500,0.4932,0.5744,0.1261,0.1336,0,0
12.3667,0.4904,0.5766,0.1484,0.1543,0,0
12.3833,0.4878,0.5789,0.1725,0.1763,0,0
12.4000,0.4853,0.5850,0.1917,0.1946,0,0
12.4167,0.4803,0.5707,0.2067,0.2081,0,0
12.5167,0.3449,0.5032,0.1719,0.1682,0,0
12.5333,0.3150,0.4845,0.2012,0.1794,0,0
12.5500,0.2803,0.4613,0.2342,0.2096,0,0
12.5667,0.2563,0.4463,0.2553,0.2306,0,0
12.5833,0.2396,0.4414,0.2660,0.2440,0,0
12.6000,0.2160,0.4439,0.2724,0.2560,0,0
12.6167,0.2017,0.4501,0.2732,0.2622,0,0
12.6333,0.1867,0.4527,0.2715,0.2651,0,0
12.6500,0.1692,0.4549,0.2695,0.2666,0,0
12.6667,0.1580,0.4520,0.2680,0.2671,0,0
12.6833,0.1502,0.4460,0.2650,0.2677,0,0
12.7000,0.1457,0.4447,0.2607,0.2678,0,0
12.9167,0.1769,0.2324,0.2426,0.2433,0,0
13.0667,0.0000,0.0000,0.2068,0.0916,1,1
13.0833,0.0000,0.0000,0.2074,0.0941,1,1
13.1000,0.0000,0.0254,0.2089,0.1064,1,0
13.2667,0.0000,0.3886,0.1937,0.2469,1,0
13.3667,0.2393,0.2752,0.1592,0.1161,0,0
13.3833,0.3221,0.3009,0.1677,0.1790,0,0
13.4167,0.3859,0.3879,0.2374,0.2366,0,0
13.4333,0.3518,0.4183,0.2570,0.2495,0,0
13.4500,0.3216,0.4387,0.2656,0.2564,0,0
13.4667,0.2994,0.4569,0.2708,0.2608,0,0
13.4833,0.3088,0.4474,0.2686,0.2588,0,0
13.5000,0.3105,0.4586,0.2682,0.2590,0,0
13.5333,0.2711,0.5017,0.2749,0.2656,0,0
13.5500,0.2495,0.5145,0.2774,0.2670,0,0
13.5667,0.2310,0.5210,0.2791,0.2684,0,0
13.5833,0.2184,0.5192,0.2804,0.2694,0,0
13.6000,0.2096,0.5160,0.2811,0.2701,0,0
13.6167,0.2005,0.5154,0.2813,0.2705,0,0
13.6333,0.1917,0.5191,0.2812,0.2707,0,0
13.6500,0.1828,0.5277,0.2808,0.2704,0,0
13.6667,0.1761,0.5432,0.2798,0.2696,0,0
13.6833,0.1719,0.5477,0.2778,0.2679,0,0
13.7000,0.1686,0.5414,0.2740,0.2647,0,0
13.7167,0.1680,0.5379,0.2682,0.2602,0,0
13.7333,0.1708,0.5396,0.2629,0.2565,0,0
13.7500,0.1738,0.5406,0.2566,0.2521,0,0
13.7667,0.1789,0.5498,0.2570,0.2530,0,0
13.7833,0.1842,0.5575,0.2600,0.2555,0,0
13.8000,0.1934,0.5672,0.2627,0.2580,0,0
13.8167,0.2013,0.5731,0.2627,0.2584,0,0
13.8333,0.2066,0.5759,0.2613,0.2582,0,0
13.8500,0.1930,0.5804,0.2584,0.2569,0,0
13.8667,0.1883,0.5899,0.2579,0.2572,0,0
13.8833,0.2004,0.6036,0.2607,0.2597,0,0
13.9000,0.2081,0.6078,0.2623,0.2613,0,0
13.9167,0.2230,0.6130,0.2645,0.2629,0,0
13.9333,0.2358,0.6143,0.2646,0.2628,0,0
13.9667,0.2368,0.6142,0.2583,0.2582,0,0
13.9833,0.2238,0.6345,0.2519,0.2536,0,0
14.0000,0.1979,0.5827,0.2421,0.2479,0,0
14.0667,0.2314,0.4816,0.1493,0.1862,0,0
14.0833,0.2258,0.4838,0.1393,0.1562,0,0
14.1000,0.1590,0.4901,0.1454,0.1615,0,0
14.1667,0.0962,0.4276,0.0829,0.0017,0,0
14.1833,0.0899,0.4383,0.1121,0.0933,0,0
14.2000,0.0773,0.4242,0.1226,0.0701,0,0
14.2167,0.0618,0.4222,0.1237,0.0765,0,0
14.2333,0.0129,0.4146,0.1034,0.0404,0,0
14.2500,0.0000,0.4135,0.0781,0.0123,1,0
14.2667,0.0000,0.4176,0.0582,0.0023,1,0
14.2833,0.0000,0.4229,0.0441,0.0001,1,0
14.3000,0.0000,0.4263,0.0354,0.0001,1,0
14.3167,0.0000,0.4308,0.0300,0.0000,1,0
14.3333,0.0000,0.4315,0.0304,0.0000,1,0
14.3500,0.0000,0.4293,0.0525,0.0000,1,0
14.3667,0.0000,0.4260,0.0733,0.0002,1,0
14.3833,0.0000,0.4255,0.0823,0.0004,1,0
14.4000,0.0000,0.4257,0.0891,0.0012,1,0
14.4167,0.0211,0.4241,0.1018,0.0164,0,0
14.4333,0.0645,0.4227,0.1146,0.0771,0,0
14.4500,0.1069,0.4210,0.1270,0.0766,0,0
14.4667,0.1367,0.4216,0.1347,0.0905,0,0
14.4833,0.1645,0.4187,0.1342,0.0908,0,0
14.5000,0.1845,0.4159,0.1319,0.0905,0,0
14.5167,0.1994,0.4147,0.1308,0.0908,0,0
14.5333,0.2098,0.4162,0.1369,0.0990,0,0
14.5500,0.2210,0.4186,0.1436,0.1061,0,0
14.5667,0.2244,0.4198,0.1488,0.1110,0,0
14.5833,0.2256,0.4197,0.1478,0.1109,0,0
14.6000,0.2218,0.4207,0.1427,0.1055,0,0
14.6167,0.2184,0.4204,0.1421,0.1053,0,0
14.6333,0.2092,0.4208,0.1379,0.1006,0,0
14.6500,0.1987,0.4214,0.1349,0.0973,0,0
14.6667,0.1884,0.4214,0.1304,0.0918,0,0
14.6833,0.1799,0.4210,0.1258,0.0871,0,0
14.7000,0.1879,0.4187,0.1248,0.0871,0,0
14.7167,0.1932,0.4167,0.1220,0.0862,0,0
14.7333,0.1987,0.4153,0.1196,0.0848,0,0
14.7500,0.2040,0.4139,0.1158,0.0815,0,0
14.7667,0.2042,0.4134,0.1107,0.0770,0,0
14.7833,0.2052,0.4137,0.1074,0.0754,0,0
14.8000,0.2014,0.4124,0.1019,0.0690,0,0
14.8167,0.1957,0.4109,0.0962,0.0636,0,0
14.8333,0.1869,0.4099,0.0910,0.0586,0,0
14.8500,0.1748,0.4093,0.0863,0.0533,0,0
14.8667,0.1806,0.4089,0.0859,0.0532,0,0
14.8833,0.2048,0.4078,0.0818,0.0540,0,0
14.9000,0.2459,0.4067,0.0781,0.0566,0,0
14.9167,0.3003,0.4061,0.0775,0.0636,0,0
14.9333,0.3441,0.4068,0.0804,0.0720,0,0
14.9500,0.3357,0.4092,0.0910,0.0837,0,0
14.9667,0.3342,0.4121,0.0959,0.0855,0,0
14.9833,0.3354,0.4163,0.0984,0.0889,0,0
15.0000,0.3421,0.4237,0.0957,0.0907,0,0
15.0167,0.3500,0.4315,0.0940,0.0943,0,0
15.0333,0.3556,0.4408,0.1035,0.1082,0,0
15.0500,0.3665,0.4528,0.1219,0.1270,0,0
15.0667,0.3860,0.4650,0.1439,0.1466,0,0
15.0833,0.4039,0.4743,0.1590,0.1594,0,0
15.1000,0.4183,0.4780,0.1657,0.1652,0,0
15.1167,0.4289,0.4794,0.1663,0.1652,0,0
15.1333,0.4353,0.4773,0.1618,0.1596,0,0
15.1500,0.4425,0.4763,0.1621,0.1613,0,0
15.1667,0.4536,0.4820,0.1686,0.1690,0,0
15.1833,0.4618,0.4869,0.1762,0.1766,0,0
15.2000,0.4654,0.4897,0.1808,0.1807,0,0
15.2167,0.4662,0.4929,0.1887,0.1896,0,0
15.2333,0.4670,0.5000,0.1969,0.1990,0,0
15.2500,0.4668,0.5070,0.2072,0.2098,0,0
15.2667,0.4684,0.5149,0.2176,0.2205,0,0
15.2833,0.4707,0.5214,0.2272,0.2298,0,0
15.3000,0.4743,0.5303,0.2332,0.2361,0,0
15.3167,0.4795,0.5449,0.2372,0.2406,0,0
15.3333,0.4896,0.5592,0.2372,0.2405,0,0
15.3500,0.4881,0.5692,0.2336,0.2371,0,0
15.4167,0.4472,0.5232,0.1070,0.0758,0,0
15.4333,0.4629,0.5323,0.0639,0.0803,0,0
15.5333,0.4481,0.5120,0.1881,0.1946,0,0
15.5500,0.4499,0.5058,0.2070,0.2097,0,0
15.5667,0.4500,0.4985,0.2221,0.2240,0,0
15.5833,0.4493,0.4926,0.2319,0.2337,0,0
15.6000,0.4465,0.4870,0.2368,0.2386,0,0
15.6167,0.4455,0.4864,0.2396,0.2419,0,0
15.6333,0.4496,0.4919,0.2412,0.2439,0,0
15.6500,0.4524,0.5006,0.2437,0.2471,0,0
15.6667,0.4551,0.5114,0.2477,0.2516,0,0
15.6833,0.4575,0.5225,0.2513,0.2555,0,0
15.7000,0.4590,0.5333,0.2536,0.2581,0,0
15.7167,0.4629,0.5476,0.2549,0.2598,0,0
15.7333,0.4678,0.5626,0.2555,0.2606,0,0
15.7500,0.4737,0.5780,0.2555,0.2609,0,0
15.7667,0.4793,0.5894,0.2557,0.2613,0,0
15.7833,0.4864,0.5880,0.2553,0.2612,0,0
15.8000,0.4897,0.5700,0.2552,0.2615,0,0
15.8167,0.4922,0.5507,0.2550,0.2618,0,0
15.8500,0.4362,0.4810,0.2535,0.2621,0,0
15.8667,0.4098,0.4564,0.2503,0.2601,0,0
15.8833,0.3833,0.4293,0.2458,0.2570,0,0
15.9833,0.3706,0.4978,0.1576,0.1030,0,0
16.0333,0.2017,0.4617,0.2777,0.2591,0,0
16.0500,0.1467,0.4650,0.2805,0.2682,0,0
