t_s,margin_fid,margin_task,manip_fid,manip_task,viol_fid,viol_task
7.6167,0.2252,0.4515,0.0009,0.0000,0,0
7.6333,0.1756,0.4547,0.0003,0.0000,0,0
7.7833,0.0439,0.2774,0.2733,0.2497,0,0
7.8000,0.0096,0.2822,0.2782,0.2536,0,0
7.8167,0.0000,0.2921,0.2811,0.2576,1,0
7.8333,0.0000,0.2989,0.2823,0.2584,1,0
7.8500,0.0000,0.3124,0.2819,0.2602,1,0
7.9500,0.2058,0.3864,0.2139,0.1624,0,0
7.9667,0.2762,0.4129,0.1699,0.1335,0,0
7.9833,0.2718,0.4365,0.1128,0.0652,0,0
8.0333,0.0000,0.4967,0.0259,0.1070,1,0
8.0500,0.0000,0.5151,0.0491,0.1433,1,0
8.0667,0.0000,0.5262,0.0032,0.1684,1,0
8.0833,0.4887,0.5318,0.0595,0.1882,0,0
8.1000,0.4641,0.5347,0.2001,0.2035,0,0
8.1167,0.4623,0.5361,0.2089,0.2113,0,0
8.1333,0.4619,0.5384,0.2143,0.2165,0,0
8.1500,0.4589,0.5399,0.2207,0.2231,0,0
8.1667,0.4561,0.5398,0.2246,0.2268,0,0
8.1833,0.4571,0.5379,0.2273,0.2295,0,0
8.2000,0.4589,0.5349,0.2287,0.2311,0,0
8.2167,0.4604,0.5325,0.2291,0.2318,0,0
8.2333,0.4619,0.5311,0.2297,0.2326,0,0
8.2500,0.4636,0.5319,0.2296,0.2328,0,0
8.2667,0.4673,0.5358,0.2303,0.2336,0,0
8.2833,0.4707,0.5406,0.2313,0.2348,0,0
8.3000,0.4730,0.5438,0.2333,0.2369,0,0
8.3167,0.4746,0.5462,0.2363,0.2400,0,0
8.3333,0.4762,0.5520,0.2390,0.2429,0,0
8.3500,0.4789,0.5629,0.2414,0.2455,0,0
8.3667,0.4821,0.5782,0.2436,0.2477,0,0
8.3833,0.4890,0.5973,0.2449,0.2488,0,0
8.4000,0.4960,0.6148,0.2468,0.2502,0,0
8.4167,0.5002,0.6236,0.2492,0.2522,0,0
8.4333,0.5010,0.5887,0.2509,0.2536,0,0
8.4500,0.5003,0.5459,0.2499,0.2519,0,0
8.4667,0.4968,0.4970,0.2449,0.2447,0,0
8.5500,0.2647,0.2668,0.1905,0.1965,0,0
8.6000,0.3067,0.3063,0.2058,0.2161,0,0
8.6167,0.3040,0.3188,0.2120,0.2210,0,0
8.6500,0.2523,0.3561,0.2202,0.2330,0,0
