t_s,margin_fid,margin_task,manip_fid,manip_task,viol_fid,viol_task
7.4833,0.4351,0.2564,0.0903,0.0881,0,0
7.5167,0.5237,0.3357,0.0956,0.0880,0,0
7.6167,0.5942,0.2429,0.1327,0.1303,0,0
7.6333,0.5607,0.2313,0.1543,0.1477,0,0
7.6500,0.5448,0.2060,0.1787,0.1728,0,0
7.6667,0.5604,0.1803,0.2050,0.1996,0,0
7.7667,0.0000,0.0000,0.0563,0.0780,1,1
7.8667,0.0000,0.0000,0.2490,0.2366,1,1
7.9000,0.0000,0.0000,0.2518,0.2493,1,1
7.9167,0.0000,0.0000,0.2428,0.2509,1,1
7.9500,0.0000,0.0000,0.2242,0.2535,1,1
7.9833,0.0000,0.0000,0.1968,0.2555,1,1
8.0000,0.0000,0.0000,0.1856,0.2553,1,1
8.0167,0.0000,0.0000,0.1792,0.2551,1,1
8.0333,0.0000,0.0000,0.1809,0.2554,1,1
8.0500,0.0000,0.0000,0.1809,0.2554,1,1
8.0667,0.0000,0.0000,0.1825,0.2555,1,1
8.0833,0.0000,0.0000,0.1838,0.2554,1,1
8.1000,0.0000,0.0000,0.1855,0.2551,1,1
8.1167,0.0000,0.0000,0.1869,0.2545,1,1
8.1333,0.0000,0.0000,0.1867,0.2536,1,1
8.1500,0.0000,0.0000,0.1859,0.2533,1,1
8.1833,0.0564,0.0000,0.1975,0.2538,0,1
8.2000,0.0928,0.0000,0.2068,0.2530,0,1
8.2167,0.1355,0.0000,0.2168,0.2505,0,1
8.2333,0.1795,0.0000,0.2243,0.2462,0,1
8.3333,0.1506,0.1183,0.0751,0.0937,0,0
8.3833,0.3000,0.2908,0.0938,0.1172,0,0
8.4333,0.4280,0.4017,0.1272,0.1307,0,0
8.4500,0.4719,0.4526,0.1265,0.1275,0,0
8.4833,0.5562,0.5005,0.1152,0.1136,0,0
8.5667,0.0000,0.9025,0.0432,0.0355,1,0
8.5833,0.0000,0.9241,0.0411,0.0455,1,0
8.6000,0.0000,0.9164,0.0400,0.0452,1,0
8.6833,0.0000,0.6146,0.0211,0.0411,1,0
8.7000,0.0000,0.5581,0.0238,0.0486,1,0
8.7167,0.0000,0.5108,0.0253,0.0569,1,0
8.7333,0.0000,0.4795,0.0258,0.0613,1,0
8.7500,0.0000,0.4882,0.0280,0.0630,1,0
8.7667,0.0000,0.5113,0.0316,0.0646,1,0
8.7833,0.0000,0.5392,0.0358,0.0665,1,0
8.8000,0.0000,0.5711,0.0411,0.0693,1,0
8.8167,0.0000,0.5893,0.0474,0.0751,1,0
8.8333,0.0000,0.6041,0.0552,0.0834,1,0
8.8500,0.0000,0.6074,0.0641,0.0959,1,0
8.8667,0.0000,0.6130,0.0743,0.1098,1,0
8.8833,0.0000,0.6136,0.0869,0.1236,1,0
8.9000,0.0000,0.5674,0.1052,0.1361,1,0
8.9167,0.0000,0.4995,0.1223,0.1441,1,0
9.0167,0.0000,0.2213,0.1952,0.1573,1,0
9.0500,0.0000,0.0283,0.2079,0.0883,1,0
9.0667,0.0000,0.0000,0.2160,0.0725,1,1
9.1667,0.0000,0.2681,0.1955,0.2061,1,0
9.1833,0.0132,0.2354,0.1921,0.2120,0,0
9.2667,0.1559,0.1501,0.2189,0.2189,0,0
9.2833,0.1600,0.1363,0.2188,0.2146,0,0
9.3000,0.1551,0.1241,0.2164,0.2107,0,0
9.3167,0.1467,0.1130,0.2133,0.2068,0,0
9.3333,0.1328,0.0982,0.2086,0.2018,0,0
9.3500,0.1117,0.0778,0.2019,0.1951,0,0
9.3667,0.0853,0.0549,0.1938,0.1876,0,0
9.3833,0.0669,0.0395,0.1881,0.1826,0,0
9.4000,0.0578,0.0318,0.1854,0.1801,0,0
9.4167,0.0480,0.0237,0.1824,0.1776,0,0
9.4333,0.0412,0.0180,0.1804,0.1758,0,0
9.4500,0.0390,0.0175,0.1797,0.1755,0,0
9.4667,0.0464,0.0263,0.1821,0.1782,0,0
9.4833,0.0551,0.0368,0.1849,0.1814,0,0
9.5000,0.0671,0.0502,0.1886,0.1854,0,0
9.5167,0.0831,0.0671,0.1933,0.1903,0,0
9.5333,0.1045,0.0895,0.1989,0.1959,0,0
9.5667,0.0879,0.1605,0.2139,0.2087,0,0
9.5833,0.0432,0.2115,0.2194,0.2135,0,0
9.6000,0.0000,0.2802,0.2243,0.2151,1,0
9.7000,0.0000,0.0000,0.2302,0.0740,1,1
9.7667,0.0000,0.2688,0.2170,0.0909,1,0
9.7833,0.0000,0.3882,0.2110,0.1103,1,0
9.8167,0.0000,0.5793,0.2152,0.1389,1,0
9.8333,0.0000,0.6616,0.1795,0.1460,1,0
9.8500,0.0000,0.7256,0.1432,0.1437,1,0
9.8667,0.0000,0.7642,0.1186,0.1383,1,0
9.8833,0.0000,0.7824,0.1072,0.1336,1,0
9.9833,0.0249,0.7653,0.0498,0.0426,0,0
10.0000,0.0000,0.6395,0.0536,0.0365,1,0
10.0167,0.0000,0.5313,0.0556,0.0474,1,0
10.0333,0.0000,0.5223,0.0564,0.0652,1,0
10.0500,0.0000,0.5191,0.0548,0.0766,1,0
10.0667,0.0000,0.5190,0.0550,0.0842,1,0
10.0833,0.0000,0.5044,0.0558,0.0874,1,0
10.1000,0.0000,0.4927,0.0565,0.0900,1,0
10.1167,0.0000,0.4813,0.0568,0.0921,1,0
10.1333,0.0000,0.4777,0.0563,0.0920,1,0
10.1500,0.0000,0.4739,0.0549,0.0913,1,0
10.1667,0.0000,0.4700,0.0561,0.0938,1,0
10.2000,0.0000,0.4967,0.0660,0.1046,1,0
10.2167,0.0000,0.5144,0.0722,0.1113,1,0
10.2333,0.0000,0.5346,0.0796,0.1184,1,0
