t_s,q_pitch,q_roll,q_yaw,q_elbow,target_x,target_y,target_z
5.0000,0.468942,0.111575,-0.270796,0.338470,0.003255,0.210914,-0.033019
5.0167,0.457444,0.138145,-0.322426,0.364836,0.000359,0.212033,-0.037037
5.0333,0.453613,0.151125,-0.347857,0.362045,0.000560,0.212082,-0.036535
5.0500,0.449941,0.163606,-0.372833,0.359601,0.000536,0.212054,-0.036195
5.0667,0.447701,0.169619,-0.385232,0.358280,0.000692,0.211969,-0.035966
5.0833,0.445657,0.175521,-0.397531,0.357018,0.000715,0.211868,-0.035787
5.1000,0.443395,0.181012,-0.409795,0.356160,0.000768,0.211627,-0.035704
5.1167,0.441279,0.186945,-0.421677,0.355195,0.000734,0.211675,-0.035553
5.1333,0.439153,0.191674,-0.433932,0.354568,0.000654,0.211130,-0.035504
5.1500,0.436911,0.196768,-0.445789,0.353444,0.000688,0.210840,-0.035310
5.1667,0.434632,0.202823,-0.456988,0.352718,0.000644,0.211138,-0.035226
5.1833,0.429902,0.213780,-0.478971,0.350785,0.000728,0.211268,-0.034978
5.2000,0.424869,0.224076,-0.500389,0.348572,0.000967,0.211263,-0.034664
5.2167,0.421181,0.228266,-0.511088,0.348209,0.001542,0.210910,-0.034666
5.2333,0.417280,0.232506,-0.521500,0.348776,0.002047,0.210739,-0.034820
5.2500,0.413987,0.236900,-0.531762,0.348510,0.002372,0.210615,-0.034712
5.2667,0.411375,0.241571,-0.541859,0.347674,0.002451,0.210610,-0.034537
5.2833,0.408979,0.246135,-0.551857,0.346364,0.002507,0.210541,-0.034313
5.3000,0.404255,0.254796,-0.571259,0.344225,0.002543,0.210386,-0.034066
5.3167,0.399997,0.262879,-0.590296,0.341179,0.002483,0.210012,-0.033613
5.3333,0.396191,0.270865,-0.608791,0.338217,0.002189,0.209739,-0.033188
5.3500,0.393743,0.274462,-0.617896,0.337344,0.002211,0.209518,-0.033066
5.3667,0.390843,0.277817,-0.626785,0.337321,0.002343,0.209331,-0.033137
5.3833,0.387876,0.281184,-0.635446,0.337243,0.002517,0.209202,-0.033127
5.4000,0.384656,0.284590,-0.643815,0.337317,0.002809,0.209169,-0.033156
5.4167,0.381997,0.288389,-0.651988,0.337060,0.002868,0.209327,-0.033083
5.4333,0.379279,0.291757,-0.660126,0.336713,0.002992,0.209288,-0.033037
5.4500,0.376662,0.294471,-0.668375,0.336461,0.003054,0.208960,-0.033019
5.4667,0.374311,0.297204,-0.676517,0.336117,0.003004,0.208676,-0.032961
5.4833,0.372248,0.299687,-0.684676,0.336373,0.002735,0.208346,-0.033044
5.5000,0.367013,0.304608,-0.699895,0.338503,0.002620,0.208083,-0.033391
5.5167,0.364953,0.307028,-0.707508,0.339418,0.002300,0.207920,-0.033554
5.5333,0.362940,0.308825,-0.715192,0.339980,0.002025,0.207444,-0.033627
5.5500,0.361421,0.311700,-0.722437,0.339407,0.001670,0.207436,-0.033443
5.5667,0.358004,0.317563,-0.736110,0.336231,0.001517,0.207353,-0.032976
5.5833,0.354342,0.322947,-0.749322,0.332695,0.001553,0.207114,-0.032457
5.6000,0.351352,0.328926,-0.761997,0.328902,0.001327,0.207214,-0.031894
5.6167,0.348760,0.335840,-0.773935,0.324126,0.001077,0.207744,-0.031171
5.6333,0.345706,0.341741,-0.785587,0.320509,0.000945,0.208021,-0.030667
5.6500,0.342137,0.346026,-0.797147,0.318085,0.000947,0.207765,-0.030342
5.6667,0.336775,0.348081,-0.808347,0.319095,0.001466,0.207017,-0.030572
5.6833,0.330876,0.350642,-0.818574,0.322253,0.002079,0.206931,-0.031084
5.7000,0.325476,0.353285,-0.828338,0.324660,0.002613,0.206891,-0.031432
5.7167,0.322551,0.354941,-0.832865,0.325502,0.003085,0.207040,-0.031582
5.7333,0.319971,0.357094,-0.837203,0.325660,0.003463,0.207363,-0.031546
5.7500,0.317231,0.359932,-0.841109,0.325103,0.004049,0.207972,-0.031406
5.7667,0.314675,0.363166,-0.844822,0.324303,0.004586,0.208748,-0.031259
5.7833,0.312097,0.366441,-0.848391,0.323759,0.005129,0.209589,-0.031192
5.8000,0.308409,0.371877,-0.855983,0.322206,0.005540,0.210625,-0.030977
5.8167,0.305211,0.376392,-0.863646,0.319557,0.005882,0.211148,-0.030565
5.8333,0.302196,0.380111,-0.871271,0.316821,0.006173,0.211322,-0.030158
5.8500,0.299827,0.384590,-0.878535,0.313791,0.006221,0.211854,-0.029694
5.8667,0.297774,0.389145,-0.885552,0.310498,0.006181,0.212424,-0.029195
5.8833,0.295580,0.393373,-0.892288,0.308505,0.006114,0.213066,-0.028920
5.9000,0.293564,0.395562,-0.895189,0.308822,0.006447,0.213682,-0.029016
5.9167,0.290569,0.398035,-0.897506,0.309245,0.007308,0.214510,-0.029077
