t_s,q_pitch,q_roll,q_yaw,q_elbow,target_x,target_y,target_z
5.0000,0.301617,-0.266133,0.180446,1.053321,-0.057005,-0.332292,-0.091549
5.0167,0.301489,-0.267500,0.186712,1.054589,-0.057344,-0.332405,-0.091574
5.0333,0.298438,-0.271104,0.206034,1.063367,-0.058036,-0.332743,-0.091966
5.0500,0.297443,-0.273598,0.218903,1.067273,-0.058648,-0.332937,-0.092078
5.0667,0.298205,-0.274297,0.221474,1.067469,-0.059176,-0.333017,-0.091905
5.0833,0.298856,-0.274876,0.224033,1.068272,-0.059780,-0.333115,-0.091979
5.1000,0.296356,-0.277839,0.239523,1.075227,-0.060309,-0.333522,-0.092235
5.1167,0.292818,-0.281068,0.254617,1.085176,-0.060951,-0.334361,-0.092561
5.1333,0.291023,-0.283012,0.263300,1.088556,-0.060941,-0.334767,-0.092655
5.1500,0.289112,-0.284637,0.271269,1.092619,-0.061002,-0.335139,-0.092812
5.1667,0.286631,-0.285360,0.281156,1.099570,-0.061430,-0.335071,-0.093168
5.1833,0.285937,-0.284963,0.282621,1.099687,-0.061104,-0.334732,-0.093279
5.2000,0.284528,-0.285170,0.287845,1.102054,-0.061003,-0.334545,-0.093482
5.2167,0.283888,-0.285081,0.291625,1.103826,-0.061142,-0.334278,-0.093635
5.2333,0.282190,-0.285001,0.298224,1.109069,-0.061536,-0.334015,-0.093943
5.2500,0.280683,-0.285605,0.303873,1.113324,-0.061795,-0.334133,-0.094100
5.2667,0.279432,-0.285455,0.308182,1.116894,-0.062006,-0.333942,-0.094330
5.2833,0.278466,-0.285907,0.311226,1.119059,-0.062034,-0.334073,-0.094400
5.3000,0.278227,-0.286203,0.311939,1.119506,-0.062022,-0.334207,-0.094406
5.3167,0.280777,-0.288040,0.317749,1.111312,-0.061813,-0.333963,-0.093847
5.3333,0.281012,-0.289722,0.321424,1.108144,-0.061378,-0.334273,-0.093664
5.3500,0.280211,-0.291258,0.324160,1.110640,-0.061580,-0.335063,-0.093763
5.3667,0.278705,-0.291768,0.326117,1.112064,-0.061124,-0.335286,-0.093852
5.3833,0.277533,-0.292255,0.327956,1.113335,-0.060813,-0.335486,-0.093895
5.4000,0.276317,-0.292608,0.330242,1.115341,-0.060649,-0.335637,-0.093985
5.4167,0.276349,-0.292282,0.330886,1.115704,-0.060766,-0.335428,-0.094035
5.4333,0.275238,-0.292421,0.334118,1.121537,-0.061507,-0.335687,-0.094211
5.4500,0.275403,-0.292992,0.334476,1.122053,-0.061726,-0.335998,-0.094127
