t_s,q_pitch,q_roll,q_yaw,q_elbow,target_x,target_y,target_z
5.0000,0.224709,-0.360506,0.866518,1.031575,-0.042366,-0.321371,-0.090554
5.0333,0.197590,-0.425717,1.075197,0.936145,-0.039737,-0.319491,-0.086392
5.0500,0.193712,-0.437866,1.099670,0.913729,-0.039187,-0.319028,-0.084712
5.0833,0.228170,-0.407147,0.921719,0.917190,-0.038711,-0.315451,-0.085215
5.1000,0.257919,-0.364517,0.740648,0.947443,-0.041623,-0.314287,-0.087803
5.1167,0.272536,-0.334665,0.616172,0.969009,-0.043294,-0.314406,-0.089699
5.1333,0.290879,-0.315846,0.507101,0.965717,-0.045256,-0.315546,-0.089026
5.1500,0.298636,-0.324681,0.517440,0.943740,-0.045761,-0.316893,-0.087176
5.1667,0.295292,-0.335645,0.549223,0.938945,-0.045269,-0.318603,-0.086796
5.1833,0.299137,-0.342688,0.560131,0.925710,-0.045585,-0.319118,-0.085458
5.2000,0.303338,-0.335130,0.527061,0.936635,-0.047755,-0.320087,-0.086001
5.2167,0.312931,-0.318063,0.462295,0.952586,-0.052026,-0.320177,-0.086730
5.2333,0.323349,-0.291219,0.362838,0.971752,-0.056537,-0.319294,-0.088037
5.2500,0.325047,-0.235296,0.151959,1.021888,-0.061852,-0.316760,-0.092466
5.3000,0.251613,-0.127733,0.187737,1.141365,-0.054706,-0.314060,-0.113326
5.3167,0.208183,0.007869,0.634191,1.164639,-0.047350,-0.306086,-0.105232
5.3333,0.013667,0.059855,1.411579,2.114955,-0.040669,-0.300236,-0.095787
5.3500,0.008326,0.097144,1.397395,2.211802,-0.032817,-0.297553,-0.081669
5.3667,-0.029976,0.119356,1.310998,2.299382,-0.027363,-0.300016,-0.073861
5.4000,-0.002113,0.135811,1.482514,2.382468,-0.018045,-0.310548,-0.060802
5.4167,0.005820,0.136122,1.506352,2.437922,-0.017374,-0.319937,-0.052704
5.4333,0.014959,0.112849,1.517131,2.457797,-0.019706,-0.334399,-0.046535
5.4500,0.028750,0.084289,1.546880,2.461807,-0.021048,-0.348800,-0.041791
5.4667,0.066017,0.059667,1.649455,2.454877,-0.021494,-0.358757,-0.038648
5.5667,0.061857,-0.161200,2.307795,1.993590,0.024044,-0.377515,-0.077653
5.5833,0.085887,-0.236235,2.660000,1.953003,0.032276,-0.374338,-0.075919
5.6000,0.077874,-0.264568,2.660000,1.931840,0.039803,-0.368779,-0.072293
5.6167,0.061308,-0.268744,2.660000,1.920358,0.048013,-0.363266,-0.068134
5.6333,0.040210,-0.264835,2.660000,1.902308,0.055403,-0.357958,-0.065746
5.6500,0.016917,-0.256953,2.660000,1.882091,0.062484,-0.353299,-0.064311
5.6667,0.003984,-0.251899,2.660000,1.870738,0.066308,-0.350352,-0.062896
5.6833,-0.007781,-0.244911,2.660000,1.864814,0.070652,-0.346814,-0.062599
5.7000,-0.010596,-0.239074,2.660000,1.869789,0.073323,-0.342966,-0.062685
5.7167,0.003179,-0.237477,2.660000,1.899436,0.074022,-0.339267,-0.063165
5.7333,0.023614,-0.236854,2.660000,1.936232,0.072706,-0.336304,-0.063806
5.7500,0.048981,-0.233349,2.660000,1.985078,0.070696,-0.334375,-0.065175
5.7667,0.071877,-0.221374,2.660000,2.036913,0.069029,-0.331954,-0.067078
5.7833,0.092078,-0.208892,2.660000,2.078410,0.065919,-0.330197,-0.068161
5.8000,0.107709,-0.175573,2.660000,2.128493,0.064017,-0.325694,-0.070821
5.8167,0.112065,-0.129993,2.660000,2.172264,0.063941,-0.320461,-0.073533
5.8333,0.118554,-0.107092,2.660000,2.200093,0.062868,-0.316991,-0.073263
5.8500,0.127414,-0.101330,2.660000,2.218421,0.061263,-0.315843,-0.072007
5.8667,0.132382,-0.099068,2.660000,2.232037,0.061255,-0.315079,-0.070882
5.8833,0.134522,-0.093176,2.660000,2.249394,0.062842,-0.313886,-0.069432
5.9000,0.135486,-0.079386,2.660000,2.273705,0.064683,-0.312668,-0.067671
5.9167,0.144874,-0.072309,2.660000,2.307777,0.065737,-0.311172,-0.063894
5.9333,0.159268,-0.091241,2.660000,2.326929,0.064938,-0.314381,-0.060057
5.9500,0.184509,-0.110012,2.660000,2.369252,0.063296,-0.316344,-0.053290
5.9833,0.239951,-0.118537,2.660000,2.511368,0.059482,-0.326589,-0.033246
6.0000,0.252466,-0.111548,2.660000,2.585911,0.062365,-0.331107,-0.023404
6.0167,0.268310,-0.109509,2.660000,2.677292,0.067811,-0.333100,-0.008427
6.1167,0.011975,-0.317626,2.660000,3.128971,0.218122,-0.259150,0.102281
6.2333,-0.379306,-0.178308,2.660000,3.178049,0.280540,-0.086257,0.166613
6.2500,-0.423104,-0.156827,2.660000,3.180000,0.281465,-0.064522,0.188247
6.3167,-0.189353,-0.296142,2.660000,3.180000,0.230738,-0.142992,0.206123
6.3333,-0.164844,-0.323255,2.660000,3.180000,0.223343,-0.154354,0.204391
6.3500,-0.166972,-0.343096,2.660000,3.180000,0.220521,-0.156688,0.207831
6.4667,-0.371828,0.276384,2.660000,2.812687,0.308220,-0.089964,0.149428
6.5667,0.201117,-0.182014,2.660000,2.699713,0.120831,-0.281725,0.023046
6.5833,0.243987,-0.272071,2.660000,2.594270,0.089343,-0.315702,-0.008298
6.6000,0.233697,-0.344770,2.660000,2.429698,0.071800,-0.336697,-0.022070
6.6167,0.216933,-0.373905,2.660000,2.279935,0.056234,-0.349908,-0.030971
6.6333,0.203742,-0.377430,2.660000,2.178576,0.044206,-0.357526,-0.036210
6.6500,0.195783,-0.369768,2.660000,2.132132,0.038530,-0.358801,-0.039187
6.6667,0.173603,-0.352980,2.660000,2.086318,0.039323,-0.354249,-0.042480
6.6833,0.161005,-0.333258,2.660000,2.077457,0.042837,-0.347305,-0.044960
6.7000,0.146521,-0.321894,2.660000,2.068128,0.047708,-0.342163,-0.045883
6.7167,0.124950,-0.305216,2.660000,2.054067,0.054581,-0.336697,-0.047951
6.7333,0.116878,-0.288468,2.660000,2.067057,0.060725,-0.329358,-0.049180
6.7500,0.116769,-0.273796,2.660000,2.094257,0.065877,-0.322238,-0.049863
6.7667,0.117032,-0.260684,2.660000,2.118673,0.070169,-0.315979,-0.050258
6.7833,0.118833,-0.252047,2.660000,2.134672,0.072146,-0.311809,-0.050353
6.8000,0.121696,-0.248421,2.660000,2.146414,0.072873,-0.310283,-0.050273
6.8167,0.133020,-0.250420,2.660000,2.157521,0.069411,-0.312171,-0.050228
6.8333,0.145949,-0.252619,2.660000,2.165241,0.064284,-0.315126,-0.050862
6.8500,0.157209,-0.253657,2.660000,2.169295,0.058978,-0.318864,-0.052093
6.8667,0.167500,-0.255765,2.660000,2.173097,0.054325,-0.321640,-0.052665
6.8833,0.175400,-0.257171,2.660000,2.176411,0.050704,-0.324162,-0.053216
6.9000,0.180424,-0.256112,2.660000,2.178775,0.048180,-0.325875,-0.053998
6.9167,0.183990,-0.255476,2.660000,2.183045,0.046850,-0.327355,-0.054363
6.9333,0.191099,-0.256255,2.660000,2.191267,0.044521,-0.329811,-0.054313
6.9500,0.198465,-0.257368,2.660000,2.200598,0.042238,-0.332392,-0.054163
6.9667,0.205586,-0.259450,2.660000,2.206644,0.039612,-0.334622,-0.053958
6.9833,0.208999,-0.260602,2.660000,2.207430,0.037822,-0.336159,-0.054167
7.0000,0.213433,-0.262198,2.660000,2.204286,0.034740,-0.338209,-0.054564
7.0167,0.217669,-0.262115,2.660000,2.203403,0.031982,-0.340094,-0.055075
7.0333,0.218687,-0.248029,2.660000,2.212929,0.031480,-0.339466,-0.056858
7.0500,0.215715,-0.213507,2.660000,2.228537,0.031985,-0.335035,-0.060686
7.1167,0.106046,-0.047374,2.171582,2.068704,0.002192,-0.330312,-0.092998
7.1333,0.081970,0.016775,1.884199,2.127435,-0.009670,-0.320157,-0.086721
7.1500,0.065329,0.065829,1.727785,2.177021,-0.018300,-0.308069,-0.084018
7.1667,0.053979,0.110393,1.655994,2.211344,-0.021513,-0.292542,-0.083161
7.2667,0.078002,-0.229988,0.914109,1.325193,-0.019298,-0.290031,-0.114016
7.2833,0.133931,-0.201220,0.475972,1.269194,-0.019038,-0.286686,-0.111955
7.3500,0.156751,-0.188562,0.063400,1.263000,-0.018348,-0.300762,-0.114563
7.3833,0.183545,-0.147593,-0.489902,1.194172,-0.024361,-0.319239,-0.107751
7.4000,0.177585,-0.131371,-0.664201,1.155218,-0.024796,-0.332002,-0.103978
7.4167,0.184362,-0.147685,-0.650427,1.115451,-0.022867,-0.346193,-0.096666
7.4333,0.197531,-0.171891,-0.561792,1.073449,-0.018346,-0.357027,-0.090236
7.4500,0.206850,-0.194465,-0.461283,1.028993,-0.009876,-0.363678,-0.085295
7.4667,0.207475,-0.218009,-0.359978,0.985053,0.003152,-0.368175,-0.080858
7.4833,0.200637,-0.234191,-0.267205,0.940630,0.019461,-0.367477,-0.077341
7.5000,0.185050,-0.245713,-0.201017,0.909809,0.036177,-0.365482,-0.074741
7.5167,0.161850,-0.252312,-0.125005,0.879464,0.056332,-0.358625,-0.072451
7.5333,0.146686,-0.258502,-0.052178,0.841565,0.072937,-0.350631,-0.068852
7.5500,0.142890,-0.268201,0.004308,0.801985,0.082956,-0.345680,-0.064492
7.5667,0.147232,-0.274407,0.034466,0.769667,0.086845,-0.342778,-0.061122
7.5833,0.159168,-0.285548,0.051285,0.739933,0.086198,-0.344277,-0.057485
7.6000,0.180937,-0.299005,0.046920,0.704229,0.081790,-0.349975,-0.052461
7.6167,0.219406,-0.314427,0.043322,0.639534,0.074233,-0.355063,-0.044188
7.6333,0.264795,-0.315536,0.006674,0.562318,0.065575,-0.359118,-0.034378
7.6500,0.296260,-0.302881,-0.050324,0.476589,0.064442,-0.361411,-0.022674
7.6667,0.331971,-0.293823,-0.086904,0.355929,0.066249,-0.360553,-0.004711
7.6833,0.372993,-0.300669,-0.082641,0.197505,0.070334,-0.355270,0.020426
7.9167,0.008570,0.380000,-0.212096,-0.057840,0.225036,-0.095758,0.112967
7.9833,-0.052757,0.230974,-0.042758,-0.012955,0.247794,-0.137911,0.114735
8.0167,0.018162,0.043821,0.033706,0.002595,0.227563,-0.186253,0.093209
8.1167,0.211528,-0.237172,0.034334,0.483945,0.105655,-0.313617,-0.024249
8.1333,0.234203,-0.278615,0.063694,0.556300,0.080804,-0.331444,-0.039938
8.1500,0.241957,-0.283832,0.050765,0.615687,0.066599,-0.339412,-0.047882
8.1667,0.237247,-0.263662,0.003538,0.660174,0.061035,-0.340445,-0.054043
8.1833,0.230834,-0.238268,-0.039411,0.678394,0.060796,-0.336585,-0.057300
8.2000,0.229130,-0.213632,-0.078726,0.679022,0.061238,-0.331835,-0.058450
8.2167,0.228843,-0.194609,-0.109057,0.673984,0.061842,-0.328131,-0.058727
8.2333,0.220675,-0.165584,-0.163650,0.675835,0.064385,-0.323925,-0.060004
8.2500,0.209414,-0.131928,-0.228076,0.679600,0.067315,-0.318904,-0.061467
8.2667,0.197008,-0.096120,-0.299147,0.682343,0.070010,-0.313628,-0.062812
8.2833,0.179484,-0.055714,-0.389045,0.688876,0.072665,-0.308476,-0.064729
8.3000,0.163821,-0.022314,-0.464139,0.688800,0.075302,-0.303950,-0.065407
8.3167,0.150975,0.001370,-0.521013,0.684863,0.077761,-0.301228,-0.065187
8.3333,0.140695,0.014124,-0.554746,0.681172,0.080437,-0.300160,-0.064529
8.3500,0.132788,0.022905,-0.574667,0.679248,0.082841,-0.298818,-0.064127
8.3667,0.125965,0.032543,-0.598248,0.679830,0.084001,-0.297361,-0.064329
8.3833,0.122998,0.034201,-0.610513,0.683625,0.083711,-0.297813,-0.064605
8.4000,0.119884,0.037861,-0.616059,0.683534,0.084728,-0.296758,-0.064618
8.4167,0.114550,0.041688,-0.654625,0.687590,0.083023,-0.299767,-0.065127
8.4333,0.110203,0.037637,-0.665745,0.689582,0.083556,-0.302894,-0.064586
8.4500,0.110109,0.031859,-0.662739,0.687456,0.084113,-0.305465,-0.063558
8.4667,0.119648,0.024667,-0.651537,0.682868,0.081054,-0.308012,-0.062660
8.4833,0.131089,0.015587,-0.643947,0.683493,0.075906,-0.311510,-0.062737
8.5000,0.142074,0.014389,-0.650231,0.682305,0.069824,-0.313302,-0.063189
8.5167,0.147041,0.024132,-0.694483,0.686052,0.062051,-0.314314,-0.064885
8.5333,0.147421,0.036520,-0.764741,0.698228,0.052155,-0.315823,-0.067517
8.5667,0.106722,0.059835,-1.046212,0.795012,0.027664,-0.318092,-0.082119
8.5833,0.069261,0.074054,-1.252268,0.844883,0.015410,-0.314374,-0.088512
8.6000,0.034902,0.075168,-1.458146,0.901492,0.003954,-0.309302,-0.095264
8.6167,-0.024672,0.079851,-1.735857,0.935602,0.000759,-0.300399,-0.101394
8.6333,-0.094191,0.081043,-2.024517,0.923696,0.001082,-0.292242,-0.102138
8.6833,0.051328,-0.079587,-2.062108,1.194344,-0.053269,-0.328194,-0.103405
8.7000,0.101441,-0.120991,-2.062108,1.253333,-0.074821,-0.340771,-0.103861
8.7167,0.146711,-0.153036,-2.062108,1.292166,-0.095585,-0.350737,-0.099616
8.7500,0.219556,-0.209862,-2.062108,1.330573,-0.131137,-0.372718,-0.085797
8.7667,0.231674,-0.223989,-2.062108,1.342639,-0.137111,-0.378382,-0.085021
8.7833,0.218140,-0.222418,-2.062108,1.349411,-0.129339,-0.377003,-0.088544
8.8000,0.192952,-0.216535,-2.062108,1.353839,-0.115419,-0.373740,-0.093307
8.8167,0.174737,-0.218242,-2.062108,1.362716,-0.104940,-0.373121,-0.095552
8.8333,0.161074,-0.228241,-2.062108,1.380186,-0.096070,-0.375260,-0.096642
8.8667,0.138354,-0.285933,-2.062108,1.482556,-0.077572,-0.384240,-0.096242
8.8833,0.115783,-0.301951,-1.483569,1.484994,-0.060427,-0.388719,-0.093532
8.9000,0.099093,-0.273698,-1.026139,1.390637,-0.038638,-0.389394,-0.089305
8.9167,0.143680,-0.246234,-0.570067,1.198457,-0.014724,-0.385855,-0.082869
8.9333,0.180815,-0.263910,-0.259766,1.033279,0.011262,-0.379316,-0.077945
8.9500,0.184549,-0.279180,-0.108788,0.925719,0.035276,-0.370262,-0.073559
8.9667,0.174903,-0.283440,-0.022615,0.850657,0.056471,-0.359212,-0.069053
8.9833,0.160690,-0.280758,0.031189,0.804056,0.073062,-0.348203,-0.065829
