t_s,q_pitch,q_roll,q_yaw,q_elbow,target_x,target_y,target_z
6.5167,-1.242075,0.380000,1.069876,0.284811,0.230561,0.184542,0.326273
6.5333,-1.243301,0.380000,1.070028,0.284924,0.214579,0.195455,0.372118
6.5500,-1.244851,0.380000,1.070063,0.285080,0.214204,0.195742,0.372476
6.5667,-1.248918,0.380000,1.072336,0.282228,0.213354,0.195843,0.373199
6.5833,-1.257665,0.380000,1.085417,0.267854,0.207784,0.196444,0.374421
6.6000,-1.273829,0.380000,1.106569,0.233713,0.197781,0.195911,0.377500
6.6167,-1.293072,0.380000,1.128141,0.178350,0.192998,0.188795,0.381288
6.7167,-0.381707,-0.820777,0.423667,-0.848173,0.187827,-0.257962,0.363006
6.8167,-0.539769,-0.764465,-0.476296,0.049258,0.312563,-0.490777,0.390523
6.8500,-0.686299,-0.737459,-0.637281,0.376333,0.339373,-0.540974,0.378782
6.8667,-0.759732,-0.733458,-0.733204,0.511953,0.346385,-0.558509,0.377764
6.8833,-0.789161,-0.750285,-0.836672,0.573468,0.336376,-0.577526,0.379752
6.9000,-0.769730,-0.795200,-0.901315,0.594659,0.313772,-0.599224,0.383444
6.9167,-0.715753,-0.862563,-0.944473,0.608272,0.282117,-0.624086,0.388242
6.9333,-0.634327,-0.930617,-1.021492,0.609291,0.239324,-0.649692,0.391965
6.9500,-0.538071,-0.986396,-1.156676,0.596789,0.186559,-0.672491,0.394333
7.0000,-0.550020,-1.103553,-1.650669,0.668570,0.088160,-0.710037,0.396990
7.0167,-0.525536,-1.130259,-1.769662,0.672673,0.060748,-0.714262,0.394532
7.0333,-0.505265,-1.144910,-1.840312,0.663913,0.043036,-0.714997,0.393114
7.0500,-0.478834,-1.159009,-1.900202,0.647775,0.024946,-0.714352,0.393949
7.0667,-0.428624,-1.178011,-1.969647,0.630806,0.000529,-0.712929,0.396467
7.0833,-0.358288,-1.200543,-2.053144,0.619871,-0.028124,-0.710859,0.399234
7.1000,-0.298187,-1.220058,-2.134437,0.617321,-0.051878,-0.708825,0.399982
7.1167,-0.266017,-1.240458,-2.204913,0.619265,-0.068213,-0.707420,0.400723
7.1333,-0.235418,-1.243087,-2.230044,0.616547,-0.076980,-0.705814,0.400991
7.1500,-0.270243,-1.238326,-2.189434,0.617364,-0.065395,-0.708078,0.399663
7.1667,-0.374581,-1.239387,-2.126048,0.614177,-0.040748,-0.711125,0.401829
7.2667,-0.010016,-1.141680,-1.123812,0.480801,0.088934,-0.685233,0.428722
7.2833,0.058921,-1.133253,-0.938083,0.323562,0.121500,-0.657754,0.414362
7.3833,-0.650524,-0.820762,0.084110,-0.144626,0.356066,-0.377465,0.376455
7.4167,-0.619307,-0.881556,0.150639,-0.356171,0.316448,-0.342976,0.410410
7.4333,-0.594596,-0.884722,0.149101,-0.485795,0.292653,-0.327987,0.412601
7.4500,-0.578186,-0.886633,0.147570,-0.569385,0.276418,-0.319378,0.413064
7.5500,-1.157133,-0.078841,0.841109,0.057573,0.369999,0.018392,0.376133
7.5667,-1.223700,0.054335,0.897557,0.143686,0.335616,0.076597,0.394856
7.5833,-1.263416,0.152547,0.934507,0.188614,0.310167,0.113581,0.398091
7.6000,-1.274375,0.199109,0.957018,0.198531,0.293675,0.129751,0.397706
7.6167,-1.275468,0.220423,0.977865,0.188395,0.282041,0.136770,0.395983
7.6333,-1.277893,0.255118,1.001508,0.186670,0.267352,0.147422,0.393561
7.6500,-1.295076,0.324306,1.040711,0.183953,0.237710,0.167151,0.393232
7.6667,-1.301928,0.351400,1.062773,0.181146,0.224065,0.174403,0.392217
7.6833,-1.313040,0.373850,1.083710,0.175240,0.211740,0.180127,0.392082
7.7167,-1.331978,0.380000,1.112408,0.162058,0.196604,0.185540,0.392342
7.7333,-1.334927,0.380000,1.120842,0.156240,0.193295,0.185793,0.392041
7.7500,-1.333175,0.380000,1.124079,0.149828,0.193720,0.184255,0.391475
7.7667,-1.326995,0.380000,1.123265,0.140427,0.196732,0.180866,0.390852
7.7833,-1.321543,0.349918,1.120582,0.107921,0.202563,0.171843,0.391879
7.8000,-1.324046,0.309312,1.123381,0.064858,0.208751,0.160393,0.393759
7.8167,-1.320146,0.251479,1.122480,0.025513,0.221304,0.144981,0.394402
7.9167,0.172893,0.205242,0.506449,-0.950000,0.027008,-0.148447,0.368340
8.0167,-0.621528,-0.463523,-1.115446,-0.072042,0.245826,-0.517224,0.325840
8.0333,-0.680864,-0.562589,-1.126327,0.123706,0.263413,-0.548694,0.356656
8.0667,-0.860224,-0.719946,-1.325726,0.416566,0.265055,-0.610151,0.378501
8.0833,-0.935749,-0.803972,-1.447702,0.515961,0.249059,-0.635120,0.394573
8.1000,-0.956283,-0.882599,-1.521515,0.583029,0.227699,-0.655638,0.404718
8.1167,-0.914945,-0.961072,-1.571779,0.621781,0.193980,-0.675049,0.410065
8.1333,-0.841293,-1.033084,-1.616591,0.645848,0.156239,-0.691272,0.413230
8.1500,-0.803618,-1.101763,-1.702653,0.664580,0.121402,-0.703796,0.417564
8.1667,-0.780895,-1.163958,-1.800611,0.683944,0.090335,-0.712646,0.421542
8.1833,-0.740064,-1.216745,-1.895735,0.698138,0.059779,-0.718391,0.423623
8.2000,-0.700311,-1.245688,-1.962412,0.699952,0.038962,-0.720490,0.422919
8.2167,-0.691818,-1.260408,-1.998329,0.698746,0.030349,-0.721165,0.422297
8.2333,-0.686776,-1.274363,-2.032060,0.702454,0.023252,-0.721908,0.422108
8.2500,-0.670921,-1.293646,-2.070010,0.713840,0.013950,-0.723311,0.422986
8.2667,-0.642819,-1.325562,-2.128144,0.738138,0.000349,-0.725882,0.425133
8.2833,-0.627021,-1.344525,-2.162728,0.755602,-0.006355,-0.727648,0.425991
8.3000,-0.599320,-1.364110,-2.211827,0.788201,-0.013045,-0.730552,0.424956
8.3167,-0.634823,-1.363893,-2.201877,0.794891,-0.004893,-0.731755,0.423638
8.3333,-0.697516,-1.344986,-2.160142,0.779409,0.009998,-0.730445,0.422591
8.4333,-0.465209,-0.856388,-1.086280,0.393132,0.198746,-0.633790,0.372750
8.5167,-0.611759,-0.665065,-0.126926,0.136827,0.382210,-0.414009,0.339738
8.5333,-0.593672,-0.659743,-0.060549,0.069004,0.375375,-0.389663,0.342252
8.5833,-0.384797,-0.727729,-0.086871,-0.392586,0.284713,-0.363047,0.361366
8.6833,-1.160420,-0.073367,0.748783,0.264881,0.420052,0.003376,0.362266
8.7000,-1.243897,0.030912,0.808964,0.364987,0.393584,0.058706,0.391361
