t_s,q_pitch,q_roll,q_yaw,q_elbow,target_x,target_y,target_z
7.3833,-1.040199,0.379694,0.678374,0.085999,0.268950,0.125271,0.403751
7.4000,-1.212395,0.366976,0.684664,0.091057,0.259971,0.135346,0.445345
7.4167,-1.235694,0.364370,0.707198,0.083192,0.253760,0.138088,0.448785
7.4333,-1.252011,0.356987,0.728757,0.082436,0.251206,0.139800,0.449327
7.5333,-1.375450,0.019068,0.514856,0.058472,0.345753,0.028557,0.519195
7.6333,-0.396910,-1.136792,-0.601572,-0.672303,0.163675,-0.414528,0.512523
7.7000,-0.289879,-1.150797,-0.983898,-0.442998,0.119839,-0.493066,0.534396
7.7333,-0.332461,-1.200868,-0.947168,-0.210925,0.136220,-0.536576,0.547512
7.7500,-0.368368,-1.230298,-0.871314,-0.089138,0.154577,-0.554609,0.551076
7.7667,-0.400672,-1.256043,-0.812016,0.011631,0.167621,-0.569293,0.553765
7.7833,-0.414451,-1.271314,-0.802022,0.081258,0.169922,-0.581938,0.555141
7.8000,-0.420883,-1.279857,-0.800439,0.141987,0.170866,-0.593771,0.553794
7.8500,-0.321083,-1.271006,-1.179893,0.201274,0.092430,-0.630842,0.548866
7.8667,-0.316369,-1.264998,-1.343187,0.222855,0.057567,-0.641963,0.543166
7.8833,-0.323221,-1.276641,-1.488007,0.244208,0.025060,-0.649085,0.540596
7.9333,-0.345510,-1.435086,-1.993707,0.306770,-0.092260,-0.648130,0.546572
7.9500,-0.417021,-1.513514,-2.133704,0.307295,-0.124774,-0.639844,0.546542
7.9667,-0.498632,-1.581970,-2.203588,0.305851,-0.145467,-0.632437,0.547828
7.9833,-0.573051,-1.636511,-2.232403,0.304968,-0.159905,-0.626341,0.549641
8.0000,-0.646511,-1.676524,-2.231952,0.306031,-0.169572,-0.622138,0.550665
8.0167,-0.701774,-1.704157,-2.216569,0.308579,-0.175989,-0.619120,0.552804
8.0333,-0.724439,-1.711231,-2.198636,0.312318,-0.176820,-0.618789,0.554775
8.0500,-0.745449,-1.710245,-2.177994,0.315500,-0.175256,-0.619684,0.555326
8.0667,-0.772905,-1.703262,-2.144337,0.318767,-0.171383,-0.621633,0.555965
8.0833,-0.795376,-1.692801,-2.106827,0.322943,-0.165985,-0.624085,0.557472
8.1000,-0.815915,-1.680374,-2.070216,0.326847,-0.159841,-0.626805,0.558701
8.1167,-0.835308,-1.667653,-2.035868,0.330466,-0.153537,-0.629516,0.559675
8.1333,-0.852811,-1.654323,-2.002461,0.334078,-0.146860,-0.632234,0.560689
8.1500,-0.869408,-1.641947,-1.971653,0.337352,-0.140501,-0.634696,0.561629
8.1667,-0.881701,-1.637662,-1.955309,0.339353,-0.137813,-0.635723,0.562281
8.1833,-0.889243,-1.637408,-1.950262,0.339808,-0.137423,-0.635985,0.562237
8.2000,-0.906913,-1.639791,-1.946444,0.339377,-0.138262,-0.635970,0.561195
8.2167,-0.923972,-1.645104,-1.942549,0.339559,-0.140008,-0.635505,0.560934
8.2333,-0.939952,-1.652639,-1.937200,0.340044,-0.142442,-0.634566,0.561551
8.2500,-0.953900,-1.658173,-1.928195,0.341267,-0.143869,-0.633883,0.562698
8.2667,-0.965910,-1.659464,-1.915955,0.342982,-0.143529,-0.633875,0.563841
8.2833,-0.979104,-1.648971,-1.891363,0.345862,-0.138041,-0.635832,0.564898
8.3000,-0.982489,-1.623121,-1.852846,0.350824,-0.125428,-0.639987,0.566900
8.4000,-1.078824,-0.894551,-0.676033,0.266351,0.297821,-0.534386,0.566033
8.4167,-1.072089,-0.838180,-0.568238,0.186682,0.318744,-0.496010,0.563353
8.4333,-1.058566,-0.823285,-0.488232,0.120474,0.324877,-0.471421,0.563159
8.4833,-1.093156,-0.666150,-0.269150,0.016973,0.366840,-0.376762,0.550788
8.5833,-1.950337,0.231683,0.561287,-0.575504,0.068228,0.036437,0.593891
8.6833,-1.558672,-0.009594,0.677104,0.113596,0.324879,0.061098,0.549868
8.7000,-1.555770,-0.039824,0.682263,0.186868,0.348455,0.052984,0.547298
8.7167,-1.552911,-0.041612,0.694548,0.201041,0.351980,0.053721,0.543534
8.7333,-1.560846,-0.023063,0.710892,0.213847,0.348572,0.062664,0.540997
8.7500,-1.558265,0.002727,0.730999,0.203356,0.339476,0.073148,0.534661
8.7667,-1.550929,0.024597,0.754300,0.183164,0.329531,0.081827,0.527113
8.7833,-1.545854,0.046534,0.776608,0.160130,0.318306,0.090106,0.520665
8.8000,-1.541783,0.067151,0.797763,0.141434,0.308042,0.097588,0.514703
8.8167,-1.531230,0.083003,0.819696,0.123733,0.299999,0.102893,0.507026
8.8333,-1.523053,0.097929,0.837101,0.115961,0.294117,0.107811,0.500611
8.8500,-1.518095,0.115936,0.853943,0.111119,0.287441,0.113756,0.495043
8.8667,-1.517885,0.133942,0.867558,0.110135,0.281003,0.119757,0.491315
8.8833,-1.519124,0.149037,0.878365,0.112273,0.275976,0.124846,0.488553
8.9000,-1.521803,0.161369,0.887885,0.116220,0.271967,0.129147,0.486478
8.9167,-1.520422,0.168268,0.895251,0.118138,0.269888,0.131523,0.484143
8.9333,-1.517046,0.168779,0.900313,0.120362,0.270285,0.131920,0.482081
8.9500,-1.514787,0.172480,0.905834,0.121451,0.269246,0.133198,0.480119
8.9667,-1.518910,0.191932,0.914637,0.119960,0.261547,0.138969,0.478511
8.9833,-1.517184,0.199812,0.921582,0.119659,0.258612,0.141205,0.476270
9.0000,-1.514581,0.201023,0.925534,0.119583,0.258232,0.141583,0.474752
9.0167,-1.512357,0.198264,0.926982,0.118819,0.259138,0.140807,0.474064
9.0333,-1.516670,0.205731,0.928733,0.115712,0.255370,0.142862,0.474613
9.0500,-1.519127,0.201562,0.926056,0.112240,0.255867,0.141558,0.476143
9.0667,-1.519233,0.183631,0.918945,0.106074,0.260869,0.136335,0.478798
9.0833,-1.521663,0.167328,0.910404,0.102122,0.265490,0.131546,0.482194
9.1000,-1.525386,0.149441,0.901329,0.091929,0.269026,0.126059,0.486429
9.1167,-1.532248,0.134009,0.891871,0.078706,0.270595,0.121098,0.491603
9.1333,-1.534401,0.113137,0.883215,0.064921,0.274107,0.114398,0.495717
9.1500,-1.524533,0.063875,0.869136,0.038365,0.284697,0.098146,0.499846
9.1667,-1.506258,0.003121,0.854038,-0.002287,0.295386,0.076946,0.502755
9.2667,-1.455647,-0.985398,0.302540,-0.485648,0.242930,-0.264055,0.637058
9.3333,-0.982652,-1.488945,-0.210389,-0.521097,0.146928,-0.387325,0.640493
9.4000,-0.654924,-1.384065,-0.635626,-0.142032,0.157351,-0.505758,0.625993
9.4500,-0.584303,-1.304989,-0.762479,0.072941,0.165728,-0.568463,0.592332
9.4667,-0.559337,-1.293385,-0.809783,0.117984,0.161561,-0.582892,0.583495
9.4833,-0.523057,-1.290541,-0.931588,0.142918,0.138462,-0.597945,0.579714
9.5000,-0.504088,-1.285802,-1.029724,0.173874,0.120020,-0.611364,0.574557
9.5500,-0.487790,-1.357003,-1.470103,0.277587,0.016389,-0.645490,0.573994
9.5667,-0.526422,-1.394853,-1.629823,0.308009,-0.021396,-0.651281,0.569536
9.5833,-0.577209,-1.453914,-1.787453,0.327038,-0.061259,-0.651198,0.566435
9.6000,-0.640879,-1.520984,-1.915903,0.328267,-0.097100,-0.645485,0.563470
9.6167,-0.713236,-1.587343,-2.004391,0.324925,-0.126176,-0.638053,0.560260
9.6333,-0.777247,-1.629737,-2.031666,0.325463,-0.141469,-0.633506,0.558791
9.6500,-0.826008,-1.659483,-2.038057,0.326542,-0.151478,-0.630158,0.558500
9.6667,-0.858356,-1.674479,-2.031477,0.328488,-0.155998,-0.628655,0.558813
9.6833,-0.901578,-1.697356,-2.022232,0.329301,-0.163407,-0.625593,0.559427
9.7000,-0.932562,-1.711409,-2.011758,0.330910,-0.167876,-0.623920,0.559753
9.7167,-0.962581,-1.720753,-1.999863,0.332343,-0.170762,-0.623024,0.559284
9.7333,-0.993652,-1.734496,-1.990159,0.333133,-0.175508,-0.621234,0.558793
9.7500,-1.022098,-1.745606,-1.977056,0.334711,-0.179187,-0.619840,0.558717
9.7667,-1.040979,-1.751417,-1.968268,0.336050,-0.181118,-0.619336,0.558303
9.7833,-1.057624,-1.753231,-1.957053,0.337710,-0.181412,-0.619470,0.558100
9.8000,-1.064542,-1.752464,-1.949765,0.339236,-0.180776,-0.619921,0.558404
9.8167,-1.071004,-1.751094,-1.942142,0.340433,-0.179944,-0.620346,0.558710
9.8333,-1.086309,-1.757339,-1.931151,0.340536,-0.182222,-0.619212,0.559231
9.8500,-1.099831,-1.761397,-1.918288,0.342061,-0.183391,-0.618624,0.560191
9.8667,-1.110497,-1.760130,-1.902460,0.344298,-0.182330,-0.619017,0.561527
9.8833,-1.116402,-1.751573,-1.881690,0.347355,-0.178129,-0.620658,0.563769
9.9000,-1.124510,-1.733358,-1.852737,0.350197,-0.169911,-0.624018,0.565963
9.9167,-1.123560,-1.697569,-1.815450,0.355080,-0.153721,-0.630345,0.568877
10.0167,-1.103895,-1.002810,-0.825286,0.288931,0.240511,-0.574610,0.586289
10.0333,-1.118617,-0.889526,-0.644730,0.272104,0.303314,-0.526135,0.576973
10.0667,-1.145791,-0.815661,-0.507876,0.164099,0.325697,-0.471628,0.584937
10.1667,-1.157704,-0.542161,-0.200060,-0.256211,0.331036,-0.299244,0.567748
10.2667,-1.675396,0.315952,0.644606,-0.304922,0.137664,0.095508,0.561760
10.3667,-1.468793,0.084838,0.702249,0.043211,0.299210,0.081762,0.515427
10.4000,-1.455660,0.084387,0.740159,0.110256,0.312808,0.088235,0.500664
10.4167,-1.444401,0.099534,0.767607,0.110691,0.308110,0.094780,0.491451
10.4333,-1.432211,0.121260,0.798204,0.107071,0.300253,0.103023,0.481555
10.4500,-1.418844,0.143905,0.829311,0.099866,0.291028,0.110916,0.471653
10.4667,-1.414287,0.172900,0.862277,0.099671,0.279872,0.121299,0.463514
10.4833,-1.415544,0.201290,0.889284,0.099399,0.268324,0.130873,0.458133
10.5000,-1.423494,0.223322,0.903189,0.088863,0.256880,0.137184,0.457844
10.5167,-1.435737,0.232021,0.906472,0.078856,0.250338,0.139531,0.460774
10.5333,-1.441807,0.222027,0.907893,0.069158,0.250801,0.137014,0.462747
10.5500,-1.446276,0.208543,0.907880,0.062033,0.253178,0.133659,0.464555
10.5667,-1.448204,0.199055,0.908012,0.056705,0.254850,0.131137,0.465533
10.5833,-1.449255,0.212848,0.923742,0.066645,0.251071,0.136463,0.461708
