t_s,q_pitch,q_roll,q_yaw,q_elbow,target_x,target_y,target_z
5.0167,0.252627,0.022743,-0.073095,0.921920,0.003437,0.216319,-0.101147
5.0500,0.246181,0.040709,-0.139261,0.933576,0.003399,0.217048,-0.099938
5.0667,0.246208,0.045886,-0.157536,0.932414,0.003568,0.217041,-0.099784
5.0833,0.242097,0.047253,-0.163380,0.938371,0.004324,0.217112,-0.100384
5.1000,0.240437,0.045059,-0.157974,0.944292,0.004168,0.216748,-0.100809
5.1167,0.240422,0.042581,-0.147388,0.945285,0.004235,0.216807,-0.100874
5.1333,0.241578,0.037417,-0.129365,0.947470,0.003593,0.216441,-0.101079
5.1500,0.243820,0.031927,-0.110350,0.948812,0.002506,0.216038,-0.101207
5.1667,0.244600,0.027282,-0.091421,0.949192,0.002276,0.216069,-0.101329
5.1833,0.245027,0.022093,-0.072161,0.950013,0.002128,0.215850,-0.101456
5.2000,0.246744,0.021115,-0.063681,0.947407,0.001801,0.216463,-0.101199
5.2167,0.248049,0.024037,-0.065416,0.941848,0.002153,0.217789,-0.100734
5.2333,0.249825,0.026604,-0.071418,0.933721,0.002853,0.218318,-0.100064
5.2500,0.250509,0.031574,-0.085509,0.926586,0.003749,0.219023,-0.099471
5.2667,0.251663,0.036543,-0.103261,0.918606,0.004571,0.219148,-0.098777
5.2833,0.249227,0.042473,-0.129184,0.917693,0.005520,0.218771,-0.098726
5.3000,0.243470,0.049289,-0.166485,0.921925,0.006813,0.217472,-0.099040
5.3167,0.233485,0.057450,-0.228054,0.928485,0.008996,0.213940,-0.099467
5.3333,0.222024,0.067414,-0.316751,0.924347,0.012752,0.207518,-0.098881
5.3500,0.202241,0.073785,-0.417322,0.925156,0.018269,0.198241,-0.098711
5.3667,0.178372,0.072478,-0.514491,0.931488,0.024061,0.186328,-0.098546
5.3833,0.157421,0.064411,-0.596742,0.932966,0.029415,0.172667,-0.097444
5.4000,0.140652,0.048426,-0.663934,0.926758,0.034390,0.156054,-0.095079
5.4167,0.123130,0.030404,-0.738775,0.915631,0.038982,0.137345,-0.091566
5.4333,0.111450,0.021303,-0.810512,0.881135,0.043182,0.120560,-0.085673
5.4500,0.100740,-0.005698,-0.850230,0.858022,0.047868,0.099473,-0.079261
5.4667,0.086647,-0.035876,-0.896754,0.836909,0.052293,0.076801,-0.071567
5.4833,0.069329,-0.071386,-0.940563,0.813645,0.057974,0.051797,-0.061564
5.5000,0.048910,-0.108420,-0.976765,0.794196,0.064615,0.027724,-0.050547
5.5167,0.030531,-0.134719,-0.990417,0.761933,0.073812,0.009641,-0.038679
5.5333,0.016040,-0.158406,-0.977096,0.734595,0.084200,-0.003683,-0.028021
5.5500,0.002499,-0.182086,-0.951202,0.711506,0.095196,-0.014779,-0.017904
5.5667,-0.014066,-0.211756,-0.902959,0.702966,0.108967,-0.024469,-0.008928
5.5833,-0.036687,-0.249410,-0.850710,0.710200,0.123215,-0.035569,-0.000126
5.6000,-0.056511,-0.284406,-0.761515,0.715981,0.141026,-0.041161,0.007715
5.6167,-0.075999,-0.321194,-0.666493,0.722262,0.157637,-0.046003,0.015573
5.6333,-0.089438,-0.348434,-0.582568,0.705604,0.172330,-0.048065,0.024909
5.6500,-0.114993,-0.373869,-0.511542,0.694931,0.188089,-0.050427,0.034425
5.6667,-0.135879,-0.380000,-0.430543,0.682181,0.203212,-0.049253,0.042609
5.6833,-0.148647,-0.380000,-0.357300,0.668813,0.213971,-0.047920,0.049308
5.7000,-0.164721,-0.380000,-0.312181,0.668661,0.221144,-0.049190,0.054085
5.7167,-0.174883,-0.380000,-0.258129,0.664076,0.228193,-0.046512,0.056889
5.7333,-0.169476,-0.380000,-0.173522,0.638094,0.234156,-0.041109,0.060493
5.7500,-0.161957,-0.380000,-0.076799,0.600674,0.239826,-0.032633,0.063615
5.7667,-0.164178,-0.380000,0.020788,0.568311,0.245992,-0.024226,0.066409
5.7833,-0.178719,-0.380000,0.039997,0.565488,0.250562,-0.016711,0.065482
5.8167,-0.225800,-0.380000,-0.082533,0.647019,0.254104,-0.016478,0.056163
5.8333,-0.236775,-0.380000,-0.183688,0.670023,0.252344,-0.019866,0.055064
5.8500,-0.250945,-0.373456,-0.288638,0.691703,0.249197,-0.025577,0.053710
5.8667,-0.261990,-0.347383,-0.398164,0.703495,0.244303,-0.031250,0.052795
5.8833,-0.263456,-0.321096,-0.489767,0.691992,0.239277,-0.033380,0.052899
5.9000,-0.263088,-0.300928,-0.554065,0.675441,0.235556,-0.034178,0.053428
5.9167,-0.265030,-0.285264,-0.589111,0.659144,0.234991,-0.033028,0.054494
5.9333,-0.262387,-0.271630,-0.585259,0.638240,0.237740,-0.027480,0.055674
5.9500,-0.257804,-0.269019,-0.551782,0.626334,0.241733,-0.021853,0.056332
5.9667,-0.252176,-0.267768,-0.518128,0.615814,0.244731,-0.016394,0.056515
5.9833,-0.248494,-0.265621,-0.485765,0.608479,0.247899,-0.010554,0.056123
6.0000,-0.242511,-0.262805,-0.447651,0.595927,0.251318,-0.003340,0.056129
6.0167,-0.232556,-0.261081,-0.408062,0.579785,0.253553,0.004134,0.056032
6.0333,-0.210771,-0.263391,-0.360090,0.543698,0.253911,0.012332,0.057901
6.0500,-0.191869,-0.265853,-0.317877,0.510492,0.253978,0.020123,0.059274
6.0667,-0.175710,-0.272704,-0.282318,0.481717,0.253506,0.025221,0.061160
6.0833,-0.167656,-0.287155,-0.246633,0.458905,0.254689,0.027106,0.064657
6.1000,-0.156335,-0.296765,-0.227183,0.423653,0.254445,0.028668,0.070159
6.1167,-0.142331,-0.301175,-0.216536,0.385058,0.253194,0.031237,0.075259
6.1333,-0.129286,-0.304817,-0.214631,0.350181,0.251319,0.032413,0.080047
6.1500,-0.121188,-0.303289,-0.227516,0.327738,0.249190,0.031819,0.083238
