t_s,q_pitch,q_roll,q_yaw,q_elbow,target_x,target_y,target_z
5.0000,0.142422,-0.229857,0.119286,1.335328,-0.031460,-0.329948,-0.106342
5.0500,0.170602,-0.243392,0.131536,1.257954,-0.029806,-0.333943,-0.103094
5.0833,0.144402,-0.243708,0.125891,1.325334,-0.030381,-0.336777,-0.104590
5.1000,0.154180,-0.245945,0.125577,1.297952,-0.029644,-0.337049,-0.103633
5.1167,0.155516,-0.246841,0.127098,1.293097,-0.029305,-0.337284,-0.103453
5.1833,0.170992,-0.254293,0.143636,1.233537,-0.024670,-0.338096,-0.101487
5.2000,0.168385,-0.258389,0.152876,1.249153,-0.026832,-0.340307,-0.101622
5.2167,0.177146,-0.261486,0.164934,1.224144,-0.026235,-0.340026,-0.100586
5.2667,0.206648,-0.260534,0.194172,1.142214,-0.024783,-0.333271,-0.098619
5.3167,0.208713,-0.256991,0.209603,1.133178,-0.024192,-0.329577,-0.099038
5.3667,0.203674,-0.257021,0.227001,1.169806,-0.029806,-0.330173,-0.100596
5.4000,0.184352,-0.255663,0.220333,1.264841,-0.040028,-0.335155,-0.102585
5.4167,0.174648,-0.254427,0.183325,1.334887,-0.049874,-0.339798,-0.102657
5.4333,0.154755,-0.260516,0.109593,1.428876,-0.059610,-0.348957,-0.101204
5.4500,0.155899,-0.273824,0.038629,1.476842,-0.071055,-0.358218,-0.098054
5.5000,0.166022,-0.309416,-0.021205,1.503295,-0.082820,-0.378101,-0.092152
5.5167,0.169537,-0.317857,-0.055991,1.504590,-0.085166,-0.383081,-0.091040
5.5333,0.174867,-0.325087,-0.083212,1.504399,-0.088121,-0.387170,-0.089552
5.5667,0.191158,-0.328061,-0.100664,1.504692,-0.097249,-0.388517,-0.087503
5.5833,0.184779,-0.321567,-0.110003,1.504593,-0.093888,-0.385621,-0.090102
5.6000,0.180567,-0.320691,-0.116108,1.504593,-0.091555,-0.385323,-0.090639
5.6167,0.180853,-0.324946,-0.118435,1.504599,-0.091678,-0.387573,-0.089772
5.6333,0.185823,-0.332676,-0.122802,1.504587,-0.094377,-0.391555,-0.087804
5.6500,0.193937,-0.345399,-0.126156,1.504498,-0.098755,-0.398085,-0.084608
5.6667,0.201660,-0.362991,-0.128723,1.504503,-0.102868,-0.407164,-0.080473
5.6833,0.222484,-0.397085,-0.130979,1.504674,-0.113825,-0.424162,-0.070827
5.7000,0.247755,-0.442994,-0.133293,1.504701,-0.126630,-0.446808,-0.057354
5.7333,0.259062,-0.525287,-0.136277,1.504685,-0.129549,-0.486012,-0.032667
5.8333,0.324013,-0.539815,-0.069686,0.758052,0.003449,-0.479373,-0.009185
5.8500,0.313892,-0.547701,-0.019778,0.665854,0.026869,-0.469330,-0.003225
5.9000,0.199765,-0.528026,0.041206,0.677517,0.079810,-0.451270,-0.008806
5.9167,0.194030,-0.543779,0.072341,0.650873,0.087121,-0.450518,-0.004310
5.9333,0.181888,-0.544448,0.086793,0.648127,0.093282,-0.448074,-0.004211
5.9500,0.180522,-0.547814,0.100275,0.649823,0.093370,-0.447501,-0.004701
5.9667,0.187076,-0.553155,0.120012,0.644684,0.090540,-0.446249,-0.005117
5.9833,0.196698,-0.560897,0.138528,0.641691,0.085891,-0.446520,-0.005518
6.0000,0.203858,-0.566934,0.163815,0.629358,0.083679,-0.443980,-0.005700
6.0167,0.202180,-0.571018,0.189057,0.612085,0.086435,-0.439820,-0.005091
6.0333,0.206446,-0.581121,0.218524,0.589648,0.086860,-0.436906,-0.003544
6.0500,0.217345,-0.592645,0.241190,0.572988,0.083270,-0.436291,-0.002220
6.0667,0.217789,-0.597138,0.265371,0.555952,0.084427,-0.432223,-0.001759
6.0833,0.215475,-0.603863,0.294699,0.521824,0.089024,-0.425868,0.000763
6.1000,0.205602,-0.605201,0.319097,0.494052,0.096106,-0.418559,0.002737
6.1167,0.201992,-0.614758,0.341107,0.458064,0.101333,-0.413798,0.007057
6.1333,0.200076,-0.626828,0.362333,0.426244,0.104928,-0.410595,0.011281
6.1500,0.201041,-0.643073,0.381906,0.399825,0.106395,-0.409975,0.015515
6.1667,0.197011,-0.651610,0.403396,0.380810,0.108709,-0.406893,0.017665
6.1833,0.195149,-0.662638,0.417317,0.371503,0.109471,-0.407455,0.019672
6.2000,0.194934,-0.674984,0.430320,0.366600,0.109032,-0.409392,0.021267
6.2167,0.197156,-0.685887,0.438017,0.370021,0.107019,-0.412993,0.021880
6.2333,0.194188,-0.695296,0.450081,0.378873,0.106250,-0.416074,0.021705
6.2500,0.187307,-0.695104,0.459394,0.378279,0.108462,-0.414288,0.021481
6.2667,0.188961,-0.697504,0.464085,0.378774,0.107101,-0.414620,0.021297
6.2833,0.191286,-0.705233,0.476643,0.371345,0.105675,-0.414535,0.022139
6.3667,0.267176,-0.865340,0.454491,0.045282,0.109349,-0.419793,0.088061
6.3833,0.273585,-0.903719,0.462889,-0.050705,0.112475,-0.413157,0.106296
6.4500,-0.005650,-0.756633,0.497848,-0.324959,0.199870,-0.312951,0.167823
