t_s,q_pitch,q_roll,q_yaw,q_elbow,target_x,target_y,target_z
5.0000,0.160440,0.076926,-0.243770,1.040757,0.023716,0.226074,-0.107166
5.0167,0.181931,0.091782,-0.291712,0.969635,0.025537,0.224726,-0.102188
5.0333,0.183183,0.093247,-0.296153,0.970110,0.024580,0.224994,-0.102311
5.0500,0.185067,0.099555,-0.316751,0.964639,0.023893,0.225457,-0.101880
5.0667,0.187853,0.107334,-0.340341,0.955764,0.023183,0.226073,-0.101249
5.0833,0.189243,0.114843,-0.359178,0.948544,0.022981,0.227176,-0.100677
5.1000,0.188230,0.121947,-0.373395,0.944776,0.023506,0.228842,-0.100339
5.1167,0.186944,0.126757,-0.380054,0.943689,0.024001,0.230436,-0.100183
5.1333,0.191421,0.134615,-0.400965,0.932417,0.022731,0.231073,-0.099338
5.1500,0.196807,0.142244,-0.421639,0.919433,0.021244,0.231404,-0.098379
5.1667,0.204053,0.151647,-0.445432,0.900942,0.019533,0.231687,-0.096990
5.1833,0.206045,0.153155,-0.452724,0.899871,0.018245,0.231451,-0.096937
5.2000,0.202032,0.157369,-0.465082,0.904556,0.018659,0.232485,-0.097436
5.2167,0.197427,0.160898,-0.479258,0.911902,0.018763,0.233228,-0.097983
5.2333,0.188919,0.164259,-0.493534,0.924200,0.019981,0.234408,-0.098862
5.2500,0.180065,0.166684,-0.505585,0.935480,0.021742,0.235342,-0.099618
5.2667,0.172342,0.170242,-0.515433,0.944470,0.023462,0.236950,-0.100131
5.2833,0.161981,0.170916,-0.524760,0.959979,0.025469,0.237846,-0.101157
5.3000,0.159052,0.171938,-0.529563,0.963293,0.026090,0.238190,-0.101335
5.3167,0.152157,0.171628,-0.535490,0.972548,0.027675,0.238352,-0.101930
5.3333,0.143632,0.170622,-0.540631,0.983006,0.029971,0.238378,-0.102530
5.3500,0.135922,0.167794,-0.544309,0.989905,0.032618,0.237218,-0.102930
5.3667,0.129108,0.165608,-0.547137,1.000914,0.034080,0.236966,-0.103603
5.3833,0.123160,0.163392,-0.548588,1.014104,0.034768,0.237106,-0.104421
5.4000,0.119866,0.160221,-0.549317,1.019743,0.035488,0.235971,-0.104802
5.4167,0.116761,0.154513,-0.550234,1.021462,0.036851,0.233020,-0.104976
5.4333,0.119532,0.153293,-0.551180,1.015938,0.036332,0.231667,-0.104521
5.4500,0.121882,0.152584,-0.552460,1.010006,0.036103,0.230504,-0.104189
5.4667,0.122924,0.153504,-0.553684,1.004618,0.036449,0.230259,-0.103829
5.4833,0.125948,0.156564,-0.555000,0.999814,0.035595,0.231219,-0.103518
5.5000,0.130730,0.160218,-0.557043,0.994030,0.033933,0.232315,-0.103201
5.5167,0.135017,0.164474,-0.558752,0.989732,0.032269,0.233924,-0.102924
5.5333,0.139480,0.169508,-0.560960,0.983989,0.030729,0.235716,-0.102547
5.5500,0.139730,0.171088,-0.562122,0.982131,0.030835,0.236212,-0.102385
5.5667,0.141342,0.174939,-0.564018,0.977315,0.030670,0.237489,-0.101987
5.5833,0.143451,0.176972,-0.566642,0.970447,0.030590,0.237490,-0.101484
5.6000,0.145780,0.180187,-0.570053,0.962157,0.030574,0.237855,-0.100892
5.6167,0.147181,0.184371,-0.572837,0.955053,0.030851,0.238916,-0.100280
5.6333,0.146979,0.188045,-0.574991,0.950241,0.031612,0.240031,-0.099817
5.6500,0.147374,0.187993,-0.578158,0.945760,0.031986,0.239125,-0.099531
5.6667,0.150779,0.187418,-0.584059,0.932189,0.032186,0.236574,-0.098614
5.6833,0.157501,0.185994,-0.594740,0.905374,0.032602,0.231457,-0.096759
5.7000,0.165574,0.178923,-0.608814,0.871864,0.033220,0.222189,-0.094246
5.7167,0.175095,0.165236,-0.629152,0.827052,0.034495,0.207409,-0.090424
5.7333,0.179984,0.144315,-0.652477,0.785621,0.037268,0.188981,-0.086000
5.7500,0.178897,0.121749,-0.679095,0.744940,0.042359,0.169447,-0.080523
5.7667,0.166557,0.096747,-0.698965,0.721365,0.050717,0.151570,-0.075654
5.7833,0.146828,0.080986,-0.715886,0.695112,0.062649,0.138350,-0.069859
5.8000,0.118124,0.066457,-0.722023,0.678694,0.078166,0.128106,-0.064450
5.8167,0.091134,0.047148,-0.739461,0.673887,0.089690,0.115292,-0.059781
5.8333,0.051983,0.031770,-0.755565,0.678645,0.105248,0.105261,-0.055249
5.8500,0.001101,0.022160,-0.767632,0.692150,0.125098,0.099034,-0.050749
5.8667,-0.049146,0.015389,-0.775833,0.701555,0.145263,0.094031,-0.045048
5.8833,-0.102302,0.019356,-0.776636,0.719173,0.166728,0.095740,-0.040523
5.9000,-0.157189,0.019425,-0.775586,0.750215,0.187811,0.097084,-0.036460
5.9167,-0.214079,0.022671,-0.767987,0.790220,0.209917,0.101574,-0.032579
5.9333,-0.260376,0.033675,-0.756452,0.828750,0.228464,0.110690,-0.029920
5.9500,-0.289639,0.043854,-0.745539,0.858427,0.240381,0.119160,-0.028675
5.9667,-0.303589,0.050570,-0.737479,0.873816,0.246347,0.124617,-0.028084
5.9833,-0.319723,0.053239,-0.727805,0.893587,0.252784,0.128624,-0.027226
6.0000,-0.333041,0.061523,-0.718628,0.901466,0.259257,0.133985,-0.025327
6.0167,-0.347862,0.065372,-0.709989,0.907617,0.266153,0.136653,-0.022420
6.0333,-0.356066,0.067765,-0.705933,0.905073,0.270329,0.137372,-0.019744
6.0500,-0.359984,0.058199,-0.704514,0.904211,0.271597,0.132168,-0.018168
6.0667,-0.362265,0.053769,-0.702494,0.905655,0.272332,0.130121,-0.017520
6.0833,-0.361282,0.050194,-0.702583,0.905049,0.271638,0.128211,-0.017437
6.1000,-0.344516,0.055379,-0.701147,0.875215,0.267386,0.128203,-0.017005
6.1167,-0.331488,0.052501,-0.703733,0.860203,0.262629,0.125358,-0.017744
6.1333,-0.315595,0.052398,-0.708947,0.832813,0.257534,0.122218,-0.017274
6.1500,-0.302246,0.049563,-0.716326,0.809131,0.252778,0.117810,-0.016552
6.1667,-0.292611,0.051073,-0.723664,0.787937,0.249626,0.115670,-0.015579
6.1833,-0.282656,0.052319,-0.732741,0.765174,0.246179,0.113028,-0.014377
6.2000,-0.275351,0.053491,-0.741168,0.745600,0.243595,0.110664,-0.012996
6.2167,-0.271381,0.056501,-0.748952,0.732196,0.242130,0.109824,-0.012076
6.2333,-0.266864,0.064134,-0.756035,0.715361,0.240932,0.110940,-0.010958
6.2500,-0.267990,0.075018,-0.761170,0.698321,0.242416,0.113464,-0.008664
6.2667,-0.268230,0.076705,-0.767589,0.687483,0.242447,0.112167,-0.007024
6.2833,-0.269426,0.083751,-0.774493,0.665842,0.243649,0.112002,-0.003622
6.3333,-0.200009,0.111979,-0.819305,0.390474,0.222261,0.093004,0.029966
6.3500,-0.181301,0.126991,-0.852432,0.290384,0.212362,0.086912,0.043790
6.3667,-0.165006,0.144496,-0.887884,0.188020,0.201605,0.082015,0.058693
6.3833,-0.141115,0.144579,-0.930679,0.085632,0.185081,0.070892,0.074597
6.4167,-0.102009,0.104404,-1.006481,-0.059429,0.154754,0.042842,0.103536
6.4333,-0.095520,0.102910,-1.050970,-0.120604,0.142337,0.036544,0.115257
6.4500,-0.098319,0.119951,-1.079712,-0.180698,0.135643,0.038639,0.125437
6.4667,-0.111036,0.147861,-1.094362,-0.242191,0.134126,0.045703,0.135850
6.4833,-0.118157,0.161620,-1.108673,-0.283935,0.131368,0.048728,0.143399
6.5000,-0.129499,0.181380,-1.115883,-0.325328,0.131052,0.054214,0.150698
6.5167,-0.144800,0.198691,-1.119591,-0.361864,0.132329,0.059136,0.157963
6.5333,-0.162520,0.215328,-1.120349,-0.393136,0.134807,0.063962,0.164672
6.5500,-0.179142,0.231841,-1.120697,-0.416880,0.137422,0.068634,0.169723
6.5667,-0.193076,0.245366,-1.122992,-0.434331,0.139290,0.072213,0.173423
6.5833,-0.203027,0.256028,-1.122658,-0.445025,0.141123,0.075205,0.175767
6.6000,-0.211835,0.268353,-1.121947,-0.448956,0.143395,0.078473,0.176312
6.6167,-0.218833,0.279779,-1.122296,-0.447264,0.145499,0.081336,0.175521
6.6333,-0.226297,0.288814,-1.122464,-0.437912,0.148326,0.083377,0.173505
6.6500,-0.232578,0.296277,-1.123396,-0.424227,0.151060,0.084962,0.170585
6.6667,-0.237864,0.296913,-1.130420,-0.406182,0.152438,0.084194,0.167013
6.6833,-0.244043,0.300279,-1.134356,-0.390234,0.154607,0.084510,0.163883
6.7000,-0.251613,0.303245,-1.136172,-0.371167,0.157783,0.084873,0.160509
6.7167,-0.261276,0.305853,-1.135411,-0.342597,0.162787,0.085360,0.155703
6.7333,-0.272624,0.305843,-1.133153,-0.298771,0.169699,0.085435,0.148387
6.7500,-0.282200,0.304877,-1.131180,-0.247474,0.176695,0.085821,0.139365
6.7667,-0.288867,0.299291,-1.131970,-0.188573,0.182627,0.085376,0.128616
6.7833,-0.288419,0.285036,-1.138126,-0.123233,0.185328,0.082607,0.115685
6.8000,-0.286814,0.275345,-1.141024,-0.056127,0.188311,0.082438,0.102006
6.8167,-0.282191,0.257476,-1.145507,0.027182,0.190031,0.080949,0.085204
6.8333,-0.282381,0.235859,-1.142944,0.130334,0.194620,0.080796,0.066429
6.8500,-0.278975,0.202811,-1.141778,0.234642,0.195971,0.077185,0.048283
6.8667,-0.278695,0.179580,-1.132609,0.339050,0.199357,0.079140,0.030714
6.8833,-0.282764,0.152817,-1.114792,0.454343,0.204569,0.082376,0.013528
6.9000,-0.283636,0.121258,-1.095830,0.566244,0.206766,0.084176,-0.002377
6.9167,-0.266318,0.083455,-1.083658,0.634052,0.198906,0.077612,-0.013051
6.9333,-0.239637,0.070863,-1.074493,0.652211,0.188428,0.076199,-0.019328
6.9500,-0.232018,0.077691,-1.067528,0.656727,0.186669,0.081072,-0.021977
6.9667,-0.231075,0.082838,-1.058693,0.659855,0.187874,0.084752,-0.022903
6.9833,-0.226399,0.090066,-1.047287,0.657559,0.188109,0.089090,-0.023562
7.0000,-0.232013,0.100054,-1.035922,0.658053,0.192739,0.094665,-0.023187
7.0167,-0.242169,0.108639,-1.020107,0.662838,0.199743,0.100318,-0.022291
7.0333,-0.252562,0.108233,-1.003477,0.670777,0.206317,0.102154,-0.020802
7.0500,-0.259630,0.092840,-0.985171,0.707702,0.209844,0.101261,-0.023420
7.0667,-0.258784,0.065644,-0.968546,0.752623,0.208449,0.095963,-0.027871
7.0833,-0.258032,0.052274,-0.952428,0.778232,0.208337,0.094525,-0.030368
7.1000,-0.256619,0.048871,-0.941134,0.787781,0.208543,0.095275,-0.031496
7.1167,-0.250346,0.054124,-0.930306,0.780590,0.207867,0.098156,-0.031512
7.1333,-0.247038,0.057092,-0.922676,0.776912,0.207805,0.099946,-0.031568
7.1500,-0.243891,0.051484,-0.914957,0.783171,0.206864,0.098874,-0.032572
7.1667,-0.237370,0.050076,-0.910096,0.780025,0.204740,0.098532,-0.032920
7.1833,-0.232811,0.041735,-0.904574,0.787555,0.202665,0.096151,-0.034215
7.2000,-0.228186,0.035800,-0.900902,0.791114,0.200611,0.094272,-0.034995
7.2167,-0.219940,0.033908,-0.896047,0.785030,0.197914,0.093368,-0.035099
7.2333,-0.208985,0.033679,-0.891423,0.772122,0.194627,0.092427,-0.034847
7.2500,-0.187334,0.030403,-0.892373,0.755382,0.186180,0.089470,-0.035659
7.2667,-0.174578,0.026849,-0.893922,0.752869,0.180535,0.087822,-0.037154
7.2833,-0.159120,0.025266,-0.896848,0.756416,0.173202,0.087920,-0.040368
7.3000,-0.134115,0.025606,-0.901077,0.757273,0.161711,0.088904,-0.044598
