t_s,q_pitch,q_roll,q_yaw,q_elbow,target_x,target_y,target_z
5.0167,0.251973,0.021241,-0.067897,0.923373,0.003437,0.216319,-0.101147
5.0500,0.249856,0.051515,-0.175628,0.923062,0.003403,0.217045,-0.099934
5.0667,0.248503,0.053078,-0.181698,0.925526,0.003553,0.217055,-0.099785
5.0833,0.244098,0.053644,-0.185002,0.932245,0.004315,0.217120,-0.100380
5.1000,0.242130,0.050316,-0.175953,0.939226,0.004161,0.216755,-0.100804
5.1167,0.241903,0.046986,-0.162540,0.941027,0.004230,0.216814,-0.100870
5.1333,0.242688,0.040495,-0.140067,0.944474,0.003588,0.216447,-0.101078
5.1500,0.244708,0.034223,-0.118411,0.946559,0.002501,0.216043,-0.101208
5.1667,0.245263,0.028890,-0.097116,0.947603,0.002272,0.216073,-0.101331
5.1833,0.245410,0.022966,-0.075284,0.949143,0.002125,0.215853,-0.101459
5.2000,0.247432,0.022648,-0.069162,0.945875,0.001799,0.216465,-0.101201
5.2167,0.249148,0.026522,-0.074211,0.939378,0.002149,0.217792,-0.100737
5.2333,0.251132,0.029628,-0.081971,0.930743,0.002847,0.218324,-0.100069
5.2500,0.252220,0.035740,-0.099807,0.922527,0.003741,0.219030,-0.099478
5.2667,0.253597,0.041559,-0.120172,0.913782,0.004561,0.219156,-0.098784
5.2833,0.251546,0.049076,-0.151176,0.911395,0.005510,0.218780,-0.098733
5.3000,0.246203,0.058263,-0.196098,0.913407,0.006802,0.217481,-0.099043
5.3167,0.236604,0.070934,-0.271991,0.915715,0.008986,0.213948,-0.099460
5.3333,0.224457,0.086251,-0.376641,0.906665,0.012746,0.207521,-0.098845
5.3500,0.202701,0.097019,-0.490595,0.903273,0.018280,0.198231,-0.098614
5.3667,0.176249,0.098730,-0.598080,0.906306,0.024097,0.186298,-0.098362
5.3833,0.152951,0.091677,-0.684640,0.906292,0.029478,0.172616,-0.097168
5.4000,0.134441,0.075552,-0.751990,0.899756,0.034473,0.155989,-0.094733
5.4167,0.114461,0.058716,-0.831411,0.886724,0.039073,0.137271,-0.091178
5.4333,0.101129,0.047887,-0.897276,0.853782,0.043290,0.120469,-0.085213
5.4500,0.090982,0.017722,-0.926400,0.833720,0.047983,0.099375,-0.078774
5.4667,0.076304,-0.013003,-0.971315,0.812598,0.052394,0.076713,-0.071125
5.4833,0.059078,-0.049837,-1.011007,0.790160,0.058073,0.051708,-0.061114
5.5000,0.039175,-0.088260,-1.042936,0.771668,0.064703,0.027640,-0.050114
5.5167,0.022601,-0.117039,-1.047683,0.742072,0.073888,0.009562,-0.038275
5.5333,0.010314,-0.142903,-1.025954,0.717252,0.084256,-0.003745,-0.027688
5.5500,-0.001333,-0.167888,-0.994550,0.695648,0.095234,-0.014822,-0.017652
5.5667,-0.015945,-0.198872,-0.940880,0.688584,0.108990,-0.024493,-0.008741
5.5833,-0.037034,-0.236774,-0.886871,0.695959,0.123224,-0.035575,-0.000005
5.6000,-0.055181,-0.274107,-0.790143,0.704305,0.141026,-0.041150,0.007788
5.6167,-0.073420,-0.312290,-0.690946,0.711980,0.157629,-0.045977,0.015584
5.6333,-0.085860,-0.340559,-0.604147,0.696235,0.172319,-0.048027,0.024877
5.6500,-0.110704,-0.366683,-0.531443,0.686109,0.188075,-0.050379,0.034357
5.6667,-0.132303,-0.380000,-0.444515,0.676112,0.203199,-0.049198,0.042516
5.6833,-0.145495,-0.380000,-0.368242,0.664214,0.213963,-0.047875,0.049225
5.7000,-0.160803,-0.380000,-0.325121,0.663396,0.221138,-0.049150,0.054010
5.7167,-0.172245,-0.380000,-0.266336,0.660842,0.228188,-0.046464,0.056794
5.7333,-0.170394,-0.380000,-0.170970,0.639050,0.234155,-0.041076,0.060429
5.7500,-0.166403,-0.380000,-0.065824,0.604568,0.239826,-0.032645,0.063638
5.7667,-0.172002,-0.380000,0.038378,0.574150,0.245995,-0.024281,0.066524
5.7833,-0.181319,-0.380000,0.045807,0.567474,0.250567,-0.016805,0.065689
5.8167,-0.215737,-0.380000,-0.109540,0.636374,0.254105,-0.016508,0.056232
5.8333,-0.226892,-0.380000,-0.213336,0.657498,0.252349,-0.019749,0.054812
5.8500,-0.240455,-0.360844,-0.325190,0.675636,0.249203,-0.025463,0.053470
5.8667,-0.252235,-0.332149,-0.440492,0.684893,0.244310,-0.031128,0.052551
5.8833,-0.255636,-0.305783,-0.531242,0.673762,0.239283,-0.033264,0.052689
5.9000,-0.256939,-0.286680,-0.592252,0.658714,0.235557,-0.034084,0.053273
5.9167,-0.260030,-0.272483,-0.623253,0.644261,0.234990,-0.032953,0.054382
5.9333,-0.258206,-0.261223,-0.613016,0.626154,0.237739,-0.027419,0.055587
5.9500,-0.254039,-0.260637,-0.574164,0.616559,0.241733,-0.021802,0.056259
5.9667,-0.248347,-0.260053,-0.538757,0.606751,0.244732,-0.016350,0.056445
5.9833,-0.244651,-0.258446,-0.505001,0.600004,0.247900,-0.010509,0.056047
6.0000,-0.238889,-0.256643,-0.464259,0.588580,0.251318,-0.003297,0.056051
6.0167,-0.229118,-0.255792,-0.422434,0.573386,0.253554,0.004174,0.055956
6.0333,-0.207816,-0.259529,-0.370794,0.538843,0.253912,0.012370,0.057826
6.0500,-0.189053,-0.262641,-0.327002,0.506282,0.253978,0.020155,0.059206
6.0667,-0.172964,-0.269933,-0.290418,0.477918,0.253505,0.025252,0.061093
6.0833,-0.165230,-0.284989,-0.253181,0.455785,0.254687,0.027136,0.064590
6.1000,-0.153455,-0.294482,-0.234369,0.420160,0.254443,0.028694,0.070098
6.1167,-0.139204,-0.298948,-0.223869,0.381430,0.253191,0.031268,0.075185
6.1333,-0.125792,-0.302550,-0.222446,0.346259,0.251314,0.032446,0.079966
6.1500,-0.116921,-0.300639,-0.236894,0.322997,0.249183,0.031856,0.083145
6.1667,-0.109647,-0.288148,-0.274989,0.305827,0.245770,0.030023,0.084979
6.1833,-0.104571,-0.274267,-0.312564,0.279587,0.243189,0.028898,0.089010
6.2000,-0.105051,-0.256230,-0.358057,0.254610,0.241131,0.027172,0.093453
6.2167,-0.105670,-0.236044,-0.402995,0.237969,0.238328,0.025924,0.095643
6.2333,-0.106570,-0.217119,-0.425991,0.223263,0.237317,0.028469,0.096737
6.2500,-0.109715,-0.192651,-0.454474,0.213368,0.236198,0.031653,0.096277
6.2667,-0.115044,-0.174522,-0.474823,0.211529,0.236044,0.033930,0.095317
6.2833,-0.124052,-0.156180,-0.488758,0.217450,0.237447,0.037329,0.093181
6.3000,-0.128365,-0.142180,-0.505509,0.230465,0.236861,0.038917,0.089360
6.3167,-0.142838,-0.134178,-0.502348,0.253186,0.241144,0.041769,0.085953
6.3333,-0.159482,-0.129424,-0.490820,0.280338,0.246862,0.044917,0.082836
6.3500,-0.172050,-0.132640,-0.471280,0.313091,0.251702,0.046839,0.078951
