t_s,q_pitch,q_roll,q_yaw,q_elbow,target_x,target_y,target_z
5.0000,-0.250383,0.225287,1.041486,2.597638,0.011318,-0.287309,-0.061300
5.0167,-0.205399,0.227315,1.135079,2.575589,0.014901,-0.283018,-0.041130
5.0333,-0.200428,0.224327,1.139230,2.571450,0.014082,-0.284215,-0.042641
5.0500,-0.198935,0.222590,1.137025,2.571552,0.013029,-0.284911,-0.042647
5.0667,-0.198269,0.223063,1.138072,2.571588,0.012864,-0.284786,-0.042705
5.0833,-0.196895,0.222771,1.139562,2.570606,0.012528,-0.284878,-0.042811
5.1000,-0.196339,0.223731,1.141830,2.571637,0.012571,-0.284750,-0.042720
5.1167,-0.196381,0.224522,1.143453,2.572915,0.012785,-0.284686,-0.042568
5.1333,-0.196705,0.224478,1.143672,2.574129,0.012910,-0.284902,-0.042368
5.1500,-0.196729,0.224606,1.143528,2.575687,0.012794,-0.285062,-0.042119
5.1667,-0.196174,0.225049,1.145219,2.576472,0.012757,-0.285090,-0.041992
5.1833,-0.195089,0.225774,1.148316,2.576574,0.012754,-0.284979,-0.041982
5.2000,-0.194130,0.226300,1.151506,2.577395,0.012796,-0.285076,-0.041856
5.2167,-0.193629,0.226880,1.154195,2.578224,0.012973,-0.285113,-0.041745
5.2333,-0.193431,0.226925,1.153890,2.578312,0.012831,-0.285080,-0.041744
5.2500,-0.192738,0.226492,1.154496,2.577812,0.012638,-0.285249,-0.041776
5.2667,-0.191896,0.225057,1.154924,2.577721,0.012340,-0.285937,-0.041678
5.2833,-0.190517,0.222859,1.153042,2.576134,0.011487,-0.286595,-0.041785
5.3000,-0.191280,0.220846,1.146839,2.575019,0.010882,-0.286956,-0.041955
5.3167,-0.191848,0.220048,1.143608,2.575043,0.010582,-0.287117,-0.041934
5.3333,-0.191512,0.219726,1.142355,2.575550,0.010159,-0.287255,-0.041825
5.3500,-0.192352,0.219663,1.139190,2.577089,0.009915,-0.287297,-0.041646
5.3667,-0.193446,0.220540,1.139395,2.579165,0.010315,-0.287218,-0.041382
5.3833,-0.193308,0.220794,1.140383,2.579813,0.010373,-0.287256,-0.041244
5.4000,-0.192004,0.220168,1.139585,2.580233,0.009590,-0.287544,-0.041108
5.4167,-0.192144,0.219678,1.137222,2.581486,0.009173,-0.287801,-0.040945
5.4333,-0.193640,0.219638,1.132965,2.582340,0.009095,-0.287649,-0.040895
5.4500,-0.190964,0.217300,1.129249,2.579976,0.007330,-0.288097,-0.041033
5.4667,-0.184011,0.211148,1.124994,2.567418,0.004144,-0.288783,-0.042534
5.4833,-0.180760,0.207517,1.121090,2.560009,0.002435,-0.289141,-0.043628
5.5000,-0.177697,0.202706,1.120111,2.548244,0.001629,-0.289592,-0.045166
5.5167,-0.175740,0.191959,1.118918,2.522584,0.002400,-0.290743,-0.048429
5.5333,-0.167170,0.170204,1.127928,2.473035,0.003405,-0.294151,-0.054032
5.5500,-0.156118,0.147969,1.146856,2.422620,0.004705,-0.298249,-0.059452
5.5667,-0.141169,0.115750,1.154862,2.367048,0.002711,-0.305551,-0.064442
5.5833,-0.106024,0.049041,1.150349,2.272112,-0.008533,-0.322675,-0.070345
5.6000,-0.069918,-0.007645,1.139744,2.214344,-0.024143,-0.340871,-0.071138
5.6167,-0.044322,-0.045662,1.126049,2.194458,-0.037627,-0.355841,-0.068453
5.6333,-0.026789,-0.063234,1.124505,2.207519,-0.048009,-0.366434,-0.063406
5.6500,-0.009240,-0.080621,1.123871,2.218324,-0.057961,-0.376383,-0.058011
5.6667,-0.000971,-0.099332,1.122569,2.225243,-0.062844,-0.386433,-0.053512
5.6833,0.009553,-0.123931,1.115785,2.207456,-0.067740,-0.395220,-0.051272
5.7000,0.018897,-0.147832,1.115716,2.180775,-0.070631,-0.402854,-0.050571
5.7167,0.019028,-0.160296,1.123942,2.181062,-0.069738,-0.409503,-0.048324
5.7333,0.009762,-0.171202,1.154820,2.195813,-0.062184,-0.418849,-0.044301
5.7500,0.018487,-0.214378,1.181205,2.147576,-0.060124,-0.433749,-0.041806
5.7667,0.032730,-0.269726,1.200715,2.073453,-0.060557,-0.450051,-0.040255
5.8667,0.156569,-0.496520,0.211950,1.055958,0.018838,-0.438211,-0.053160
5.8833,0.193394,-0.450057,0.018915,0.980416,0.021412,-0.437438,-0.051516
5.9000,0.211320,-0.460720,0.029878,0.953668,0.018030,-0.441143,-0.048194
5.9167,0.223694,-0.479744,0.045746,0.957415,0.010900,-0.448510,-0.045267
5.9333,0.221040,-0.498435,0.052884,0.983923,0.006794,-0.457897,-0.043195
5.9500,0.223602,-0.513520,0.053968,1.003235,0.001709,-0.465728,-0.040397
5.9667,0.222042,-0.520725,0.054611,1.014205,0.000299,-0.469602,-0.039260
5.9833,0.218828,-0.520121,0.053808,1.016621,0.001441,-0.469538,-0.039535
6.0000,0.212447,-0.513992,0.046673,1.014785,0.005055,-0.467320,-0.040722
