t_s,q_pitch,q_roll,q_yaw,q_elbow,target_x,target_y,target_z
5.0000,0.185956,0.008608,-0.040037,1.004858,0.020448,0.213271,-0.109069
5.0167,0.183923,0.003076,-0.018889,1.009457,0.022043,0.212159,-0.105463
5.0333,0.183101,0.002211,-0.014256,1.009798,0.022325,0.212328,-0.105373
5.0500,0.182453,0.002393,-0.012263,1.010823,0.022423,0.212658,-0.105424
5.0667,0.181822,0.002053,-0.010163,1.012753,0.022346,0.212702,-0.105561
5.0833,0.181624,0.001913,-0.010157,1.013583,0.022266,0.212632,-0.105596
5.1000,0.180831,0.001842,-0.008936,1.016472,0.022062,0.212705,-0.105822
5.1167,0.178873,0.001045,-0.006168,1.021213,0.022082,0.212549,-0.106183
5.1333,0.176571,-0.000104,-0.001165,1.027541,0.021957,0.212424,-0.106636
5.1500,0.173606,-0.001121,0.004651,1.035156,0.021883,0.212437,-0.107167
5.1667,0.170738,-0.002295,0.012249,1.042942,0.021729,0.212526,-0.107693
5.1833,0.170290,-0.002002,0.012581,1.043889,0.021732,0.212736,-0.107638
5.2000,0.170958,-0.001186,0.005569,1.040460,0.022090,0.212495,-0.107315
5.2167,0.171157,0.000247,-0.001370,1.037707,0.022563,0.212527,-0.107115
5.2333,0.170468,0.002087,-0.005543,1.037411,0.022966,0.213029,-0.107105
5.2500,0.169619,0.003327,-0.009136,1.038591,0.023140,0.213275,-0.107166
5.2667,0.168874,0.003597,-0.011001,1.041039,0.023013,0.213180,-0.107324
5.2833,0.167634,0.004976,-0.012950,1.043681,0.023062,0.213681,-0.107491
5.3000,0.166742,0.006509,-0.014805,1.046006,0.023002,0.214271,-0.107616
5.3167,0.165893,0.008755,-0.019377,1.047282,0.023111,0.214978,-0.107652
5.3333,0.163935,0.010864,-0.023525,1.050105,0.023481,0.215637,-0.107825
5.3500,0.162787,0.014289,-0.028867,1.050895,0.023845,0.216876,-0.107793
5.3667,0.162791,0.018026,-0.036806,1.048850,0.024195,0.218019,-0.107561
5.3833,0.162748,0.022933,-0.048682,1.045102,0.024878,0.219361,-0.107222
5.4000,0.160853,0.029417,-0.067761,1.041824,0.026325,0.220762,-0.106889
5.4167,0.159621,0.034923,-0.082919,1.039933,0.027220,0.221962,-0.106656
5.4333,0.158626,0.040357,-0.095810,1.038849,0.027798,0.223390,-0.106492
5.4500,0.154447,0.047690,-0.116900,1.039595,0.029449,0.225042,-0.106407
5.4667,0.148541,0.058349,-0.145831,1.040967,0.031709,0.227607,-0.106222
5.4833,0.144610,0.068689,-0.171876,1.042048,0.033048,0.230236,-0.105999
5.5000,0.142082,0.078292,-0.200823,1.041010,0.033951,0.232156,-0.105673
5.5167,0.141862,0.083805,-0.219810,1.040229,0.033820,0.232910,-0.105528
5.5333,0.142570,0.087514,-0.229601,1.039191,0.033429,0.233705,-0.105443
5.5500,0.143218,0.090142,-0.244454,1.039152,0.032685,0.233550,-0.105436
5.5667,0.141674,0.094676,-0.261864,1.042649,0.032242,0.234326,-0.105656
5.5833,0.135943,0.097766,-0.292649,1.043884,0.034067,0.232896,-0.105680
5.6000,0.129525,0.100786,-0.335310,1.040722,0.036713,0.229871,-0.105310
5.6167,0.121390,0.100780,-0.380613,1.041257,0.039268,0.225209,-0.105258
5.6333,0.115584,0.098751,-0.418985,1.039650,0.041167,0.219973,-0.105021
5.6500,0.110729,0.095800,-0.458468,1.038466,0.042241,0.214294,-0.104826
5.6667,0.105417,0.089464,-0.490688,1.043307,0.042657,0.208164,-0.105074
5.6833,0.099281,0.080380,-0.504139,1.056151,0.042935,0.203221,-0.105839
5.7000,0.094109,0.071715,-0.505272,1.068193,0.043466,0.199634,-0.106440
5.7167,0.094731,0.064629,-0.495679,1.064607,0.044415,0.196227,-0.105976
5.7333,0.095170,0.052904,-0.497535,1.045951,0.047685,0.187968,-0.104292
5.7500,0.096162,0.042999,-0.512583,1.018326,0.051570,0.178485,-0.101674
5.7667,0.099156,0.036582,-0.519055,0.979032,0.056915,0.170372,-0.097979
5.7833,0.098691,0.016722,-0.510887,0.941321,0.064677,0.157164,-0.093414
5.8000,0.087644,-0.005967,-0.501933,0.918009,0.075072,0.144230,-0.089130
5.8167,0.072744,-0.034643,-0.460305,0.897885,0.088995,0.132515,-0.084014
5.8333,0.050602,-0.062704,-0.388298,0.894342,0.104858,0.126498,-0.080274
5.8500,0.022115,-0.093292,-0.294012,0.904930,0.121399,0.122852,-0.077408
5.8667,-0.015793,-0.114942,-0.206984,0.925694,0.138755,0.122624,-0.075176
5.8833,-0.052533,-0.135159,-0.132804,0.955700,0.152452,0.120846,-0.073513
5.9000,-0.089705,-0.151856,-0.072542,1.004394,0.161817,0.118265,-0.073992
5.9167,-0.120294,-0.168168,-0.042815,1.059014,0.165744,0.111827,-0.074988
5.9333,-0.144110,-0.179942,-0.023327,1.111904,0.166602,0.106354,-0.076638
5.9500,-0.159713,-0.188506,-0.023545,1.154820,0.165011,0.101194,-0.077952
5.9667,-0.170849,-0.188098,-0.051349,1.174876,0.165599,0.099205,-0.077748
5.9833,-0.182386,-0.180799,-0.097972,1.186112,0.168171,0.099602,-0.077074
6.0000,-0.193408,-0.168567,-0.154613,1.188953,0.172189,0.101772,-0.075926
6.0167,-0.201891,-0.152004,-0.218882,1.181545,0.176846,0.105306,-0.074320
6.0333,-0.199925,-0.133270,-0.291477,1.161406,0.178429,0.108714,-0.072893
6.0500,-0.187850,-0.117245,-0.360712,1.133323,0.176089,0.110053,-0.072148
6.0667,-0.172530,-0.105406,-0.419366,1.104339,0.171950,0.109481,-0.071790
6.0833,-0.160871,-0.093525,-0.457978,1.078835,0.169405,0.110347,-0.071574
6.1000,-0.153364,-0.086147,-0.483133,1.062673,0.167495,0.110636,-0.071477
6.1167,-0.148210,-0.081111,-0.503813,1.049919,0.166122,0.110315,-0.071144
6.1333,-0.142132,-0.072832,-0.527424,1.029296,0.165304,0.110583,-0.070069
6.1500,-0.133778,-0.064735,-0.545953,0.999740,0.164914,0.110180,-0.068059
6.1667,-0.124901,-0.054873,-0.559813,0.968150,0.164751,0.110866,-0.065971
6.1833,-0.113050,-0.046568,-0.568619,0.929278,0.164384,0.110535,-0.062952
6.2000,-0.101108,-0.035134,-0.586747,0.878069,0.164689,0.109501,-0.058305
6.2167,-0.085867,-0.022179,-0.599379,0.815654,0.165124,0.108656,-0.052162
6.2333,-0.070030,-0.010713,-0.603953,0.752269,0.165722,0.108078,-0.045448
6.2500,-0.047144,-0.000601,-0.613819,0.678635,0.163422,0.105557,-0.037316
6.2667,-0.015809,-0.006145,-0.600656,0.597052,0.160589,0.099117,-0.026694
6.2833,0.019540,-0.005508,-0.594637,0.502856,0.156417,0.094806,-0.014355
6.3000,0.045637,-0.001907,-0.581386,0.406151,0.156799,0.093802,-0.000084
6.3333,0.075698,0.025108,-0.713686,0.247755,0.138363,0.073580,0.025712
6.3500,0.083768,0.017938,-0.759838,0.175229,0.133368,0.060358,0.041038
6.3667,0.088204,0.010240,-0.775405,0.109370,0.132877,0.052832,0.056218
6.3833,0.085701,0.001256,-0.767441,0.045305,0.137712,0.049545,0.071987
6.4000,0.073953,0.007034,-0.781067,-0.021127,0.140202,0.047803,0.087474
6.4167,0.058214,0.020432,-0.820645,-0.082055,0.138032,0.044568,0.101406
6.4333,0.037486,0.031761,-0.876865,-0.135613,0.133021,0.038646,0.114446
6.4500,0.020028,0.062207,-0.922924,-0.202167,0.127973,0.041292,0.126605
6.4667,0.004566,0.095552,-0.957976,-0.265022,0.123622,0.046899,0.136922
6.4833,-0.000471,0.124307,-0.974584,-0.325601,0.119857,0.054088,0.146659
6.5000,-0.007799,0.145925,-0.978380,-0.370783,0.119185,0.060617,0.154144
6.5167,-0.006209,0.157398,-0.956618,-0.409111,0.121606,0.067571,0.161553
6.5333,-0.003357,0.165191,-0.925566,-0.438749,0.125294,0.074545,0.167360
6.5500,0.003483,0.175340,-0.892720,-0.461396,0.128412,0.082352,0.170995
6.5667,0.015674,0.187001,-0.861445,-0.475505,0.130273,0.090343,0.171988
6.5833,0.025286,0.188518,-0.834106,-0.472687,0.132834,0.094788,0.170510
6.6000,0.031814,0.187568,-0.812991,-0.461248,0.135446,0.097515,0.167638
6.6167,0.034572,0.181909,-0.796682,-0.442950,0.138500,0.098166,0.164134
6.6333,0.032229,0.174282,-0.790308,-0.417640,0.141386,0.096519,0.159689
6.6500,0.028047,0.169134,-0.794289,-0.391506,0.142997,0.093890,0.154905
6.6667,0.025125,0.161959,-0.798506,-0.363469,0.144445,0.090810,0.149898
6.6833,0.022157,0.152775,-0.799977,-0.333102,0.146399,0.087635,0.144648
6.7000,0.017871,0.139025,-0.789265,-0.291595,0.151216,0.085081,0.137900
6.7167,0.014313,0.124261,-0.768475,-0.239871,0.157627,0.083959,0.129109
6.7333,0.015352,0.108261,-0.733428,-0.176793,0.165017,0.085413,0.117507
6.7500,0.020007,0.098439,-0.705360,-0.091291,0.169271,0.088494,0.099111
