t_s,q_pitch,q_roll,q_yaw,q_elbow,target_x,target_y,target_z
5.0000,0.201128,0.135631,-0.591193,0.853600,0.018612,0.201419,-0.098137
5.0167,0.202606,0.132063,-0.582642,0.856310,0.020055,0.199784,-0.093666
5.0333,0.203790,0.127148,-0.571085,0.860891,0.019642,0.199216,-0.094063
5.0500,0.202538,0.127047,-0.574508,0.861451,0.019893,0.198814,-0.094204
5.0667,0.198813,0.127241,-0.581252,0.863884,0.020826,0.198331,-0.094451
5.0833,0.195832,0.124967,-0.582443,0.866681,0.021847,0.197291,-0.094589
5.1000,0.189993,0.125001,-0.595555,0.868805,0.023427,0.195915,-0.094786
5.1167,0.176786,0.126350,-0.633130,0.875489,0.025937,0.192819,-0.095433
5.1333,0.158294,0.122610,-0.682579,0.890552,0.028800,0.186923,-0.096509
5.1500,0.138102,0.118784,-0.748146,0.905449,0.031024,0.179668,-0.097323
5.1667,0.118010,0.114994,-0.828214,0.912953,0.032638,0.170633,-0.097268
5.1833,0.101725,0.112569,-0.915746,0.900739,0.033574,0.159354,-0.095182
5.2000,0.086393,0.094238,-0.975972,0.903044,0.034648,0.144976,-0.093659
5.2167,0.068594,0.037069,-0.984181,0.956764,0.037198,0.123060,-0.094497
5.2500,0.007557,-0.193040,-0.781851,1.244917,0.044622,0.057794,-0.096115
5.2667,-0.055238,-0.315660,-0.454598,1.399739,0.055661,0.023385,-0.087564
5.2833,-0.123384,-0.380000,-0.178472,1.497020,0.066413,-0.006089,-0.076916
5.3000,-0.142780,-0.380000,-0.321993,1.497717,0.071788,-0.033241,-0.064525
5.4000,-0.175819,-0.380000,-0.189921,0.868942,0.208513,-0.019560,0.003814
5.4167,-0.184799,-0.378037,-0.222374,0.796263,0.221844,-0.015664,0.016548
5.4333,-0.193841,-0.357541,-0.238637,0.745607,0.232007,-0.008710,0.024552
5.4500,-0.199418,-0.338724,-0.254245,0.712757,0.238157,-0.002722,0.029238
5.4667,-0.199739,-0.326659,-0.262586,0.691410,0.240947,0.001453,0.031739
5.4833,-0.196685,-0.312698,-0.273620,0.675338,0.241828,0.006139,0.032154
5.5000,-0.192749,-0.301641,-0.276049,0.662008,0.242415,0.010941,0.032013
5.5167,-0.189410,-0.281480,-0.296804,0.648174,0.242478,0.016680,0.031117
5.5333,-0.188920,-0.260183,-0.341718,0.638496,0.241217,0.018726,0.030588
5.5500,-0.192523,-0.242531,-0.383094,0.637511,0.240241,0.019603,0.029619
5.5667,-0.196140,-0.228763,-0.456135,0.641525,0.235457,0.013997,0.028817
5.5833,-0.198664,-0.218614,-0.547695,0.645330,0.227408,0.004650,0.028310
