t_s,q_pitch,q_roll,q_yaw,q_elbow,target_x,target_y,target_z
8.9333,-1.582402,-0.656313,0.285243,0.255274,0.393125,-0.241950,0.675620
8.9500,-1.708194,-0.648941,0.288139,0.287614,0.369941,-0.229812,0.720197
8.9667,-1.691853,-0.649386,0.300631,0.284509,0.374586,-0.229025,0.713068
8.9833,-1.685318,-0.649412,0.313445,0.314758,0.383405,-0.230859,0.708693
9.0000,-1.697942,-0.648532,0.322977,0.381355,0.393966,-0.235432,0.710246
9.0167,-1.715975,-0.648764,0.327683,0.454240,0.403456,-0.241816,0.713682
9.0333,-1.717721,-0.659299,0.325505,0.452001,0.401188,-0.246122,0.715604
9.0500,-1.725992,-0.667179,0.323303,0.452569,0.398201,-0.248980,0.719815
9.1500,-1.946846,-0.738964,0.269876,0.346540,0.296794,-0.254196,0.805605
9.1667,-1.965631,-0.775013,0.258408,0.250360,0.265549,-0.257539,0.810273
9.1833,-1.976852,-0.808565,0.246851,0.170829,0.240551,-0.261968,0.810898
9.2000,-1.977376,-0.843414,0.235525,0.097137,0.220414,-0.267566,0.807676
9.2167,-1.970267,-0.874762,0.226526,0.032199,0.205477,-0.272356,0.802117
9.2333,-1.965952,-0.899463,0.220152,-0.012714,0.194612,-0.276226,0.797956
9.2500,-1.968211,-0.911201,0.218114,-0.031964,0.188571,-0.277794,0.796755
9.2667,-1.974886,-0.906244,0.223614,-0.032436,0.187863,-0.274924,0.797718
9.2833,-2.018088,-0.888701,0.233404,0.002384,0.183228,-0.269696,0.808332
9.3167,-2.114857,-0.832601,0.256007,0.141815,0.183750,-0.257929,0.837311
9.3667,-2.018881,-0.781392,0.302621,0.180778,0.238310,-0.240636,0.817134
9.3833,-1.955473,-0.758796,0.327398,0.193862,0.268578,-0.233551,0.799565
9.4000,-1.870463,-0.736050,0.356272,0.202142,0.304029,-0.227336,0.772543
9.4167,-1.790873,-0.714823,0.383407,0.225633,0.337868,-0.224106,0.744093
9.4333,-1.740867,-0.676648,0.411151,0.302255,0.372926,-0.218503,0.720748
9.4500,-1.728477,-0.645381,0.424617,0.403961,0.399304,-0.217542,0.709581
9.4667,-1.717451,-0.643214,0.424183,0.442908,0.409463,-0.222874,0.703744
9.4833,-1.709895,-0.642052,0.424223,0.444400,0.411632,-0.223380,0.700492
9.5000,-1.718820,-0.650886,0.417120,0.447275,0.408680,-0.227624,0.705708
9.5167,-1.742515,-0.666901,0.403504,0.450967,0.400622,-0.234459,0.717921
9.5667,-1.878038,-0.687607,0.366165,0.474282,0.360198,-0.238661,0.772647
9.5833,-1.917490,-0.700622,0.352890,0.456863,0.341429,-0.240472,0.788412
9.6000,-1.984232,-0.713883,0.334617,0.428609,0.309876,-0.239876,0.811670
9.6167,-2.023535,-0.753638,0.310813,0.306899,0.264901,-0.242648,0.823214
9.6333,-2.045953,-0.791690,0.290561,0.206537,0.230584,-0.247813,0.825943
9.6500,-2.043861,-0.829592,0.273589,0.124920,0.209275,-0.255400,0.821413
9.6667,-2.030372,-0.855165,0.264804,0.068789,0.199475,-0.260091,0.814944
9.6833,-2.019702,-0.870757,0.260880,0.034226,0.194508,-0.262563,0.810215
9.7000,-2.027410,-0.878287,0.257388,0.012493,0.186601,-0.262785,0.809768
9.7167,-2.068668,-0.863688,0.260890,0.009382,0.174152,-0.255194,0.816367
9.7333,-2.154287,-0.830747,0.268056,0.045320,0.154194,-0.243133,0.833298
9.7500,-2.233127,-0.796916,0.277212,0.101050,0.138423,-0.232243,0.850280
9.7667,-2.259434,-0.773546,0.288008,0.148743,0.139890,-0.225372,0.858803
9.7833,-2.253278,-0.750773,0.302912,0.189476,0.153529,-0.218178,0.861484
9.8000,-2.220592,-0.734316,0.317971,0.211345,0.174032,-0.212579,0.857488
