t_s,q_pitch,q_roll,q_yaw,q_elbow,target_x,target_y,target_z
5.0000,0.099824,-0.161616,0.195380,1.158225,0.031201,-0.281321,-0.108709
5.0167,0.137130,-0.177596,0.237867,1.048622,0.033257,-0.280186,-0.102590
5.0333,0.131987,-0.180653,0.259298,1.059734,0.033157,-0.280199,-0.103445
5.0500,0.131739,-0.180743,0.262046,1.059126,0.033334,-0.279891,-0.103263
5.0667,0.131588,-0.181216,0.264702,1.058531,0.033463,-0.279833,-0.103216
5.0833,0.132483,-0.182398,0.267252,1.058848,0.032816,-0.280242,-0.103295
5.1000,0.130117,-0.186569,0.284608,1.071451,0.030975,-0.281497,-0.104110
5.1167,0.131299,-0.188816,0.292911,1.069272,0.030510,-0.281688,-0.103805
5.1333,0.131322,-0.190566,0.303037,1.065026,0.031060,-0.281289,-0.103572
5.1500,0.131641,-0.192757,0.316794,1.056730,0.032148,-0.280438,-0.103127
5.1667,0.131650,-0.194421,0.330581,1.046710,0.033720,-0.279127,-0.102581
5.1833,0.131442,-0.195975,0.344485,1.035331,0.035638,-0.277583,-0.101939
5.2000,0.131727,-0.198344,0.356227,1.028382,0.036423,-0.277020,-0.101527
5.2167,0.131532,-0.199837,0.366045,1.022017,0.037404,-0.276216,-0.101130
5.2333,0.131152,-0.201203,0.373803,1.018180,0.038048,-0.275767,-0.100901
5.2500,0.132085,-0.203382,0.383283,1.012136,0.038327,-0.275365,-0.100522
5.2667,0.134634,-0.208329,0.393940,1.006021,0.037652,-0.276278,-0.100071
5.2833,0.139137,-0.212792,0.406522,0.996236,0.036535,-0.276376,-0.099469
5.3000,0.145587,-0.217677,0.421515,0.977942,0.035861,-0.275578,-0.098331
5.3167,0.151797,-0.222544,0.430874,0.973335,0.032894,-0.276663,-0.098047
5.3333,0.158679,-0.230574,0.441211,0.965291,0.030126,-0.278925,-0.097341
5.3500,0.152325,-0.244806,0.449640,0.997408,0.026784,-0.288662,-0.098617
5.3667,0.123483,-0.247158,0.442727,1.106718,0.021351,-0.301709,-0.103477
5.3833,0.090063,-0.246302,0.393538,1.234702,0.015491,-0.317367,-0.106629
5.4000,0.056279,-0.247656,0.280082,1.361412,0.009483,-0.333999,-0.106814
5.4167,0.030840,-0.267552,0.157488,1.459651,0.002789,-0.353519,-0.103901
5.4333,0.035363,-0.307069,0.058563,1.495837,-0.007781,-0.377196,-0.097626
5.4500,0.061712,-0.357288,-0.011689,1.504954,-0.024561,-0.404469,-0.088233
5.4667,0.098656,-0.419263,-0.057719,1.505703,-0.045033,-0.436712,-0.074152
5.4833,0.146087,-0.498352,-0.088461,1.505727,-0.070084,-0.475906,-0.052001
5.5000,0.175555,-0.580165,-0.108768,1.504826,-0.083830,-0.515207,-0.027151
