t_s,q_pitch,q_roll,q_yaw,q_elbow,target_x,target_y,target_z
5.0000,-0.173568,0.080313,1.085889,2.124611,0.031201,-0.281321,-0.108709
5.0167,-0.170671,0.077673,1.090288,2.118586,0.034231,-0.277863,-0.091520
5.0333,-0.172324,0.079264,1.088208,2.122050,0.034522,-0.277577,-0.091404
5.0500,-0.172070,0.079859,1.090378,2.121683,0.034656,-0.277297,-0.091400
5.0667,-0.171062,0.080564,1.096453,2.121698,0.034785,-0.277245,-0.091376
5.0833,-0.169747,0.079035,1.095196,2.119889,0.034139,-0.277661,-0.091495
5.1000,-0.163277,0.072409,1.097855,2.106869,0.032319,-0.278908,-0.092332
5.1167,-0.163629,0.072410,1.093721,2.109157,0.031835,-0.279174,-0.092370
5.1333,-0.167134,0.074051,1.086065,2.113793,0.032397,-0.278762,-0.092119
5.1500,-0.172257,0.077536,1.078366,2.121420,0.033484,-0.277883,-0.091595
5.1667,-0.179129,0.082407,1.068934,2.131128,0.035058,-0.276527,-0.090919
5.1833,-0.186491,0.088259,1.061626,2.141889,0.036974,-0.274928,-0.090099
5.2000,-0.190873,0.090557,1.053845,2.147956,0.037758,-0.274299,-0.089498
5.2167,-0.195076,0.093680,1.049026,2.154186,0.038741,-0.273455,-0.088989
5.2333,-0.198353,0.095032,1.042887,2.157692,0.039383,-0.272970,-0.088661
5.2500,-0.201282,0.096907,1.036928,2.163007,0.039656,-0.272541,-0.088214
5.2667,-0.202220,0.096088,1.031153,2.167744,0.038994,-0.273416,-0.087669
5.2833,-0.199368,0.099591,1.041720,2.174904,0.037913,-0.273487,-0.086992
5.3000,-0.199533,0.107467,1.050313,2.190483,0.037294,-0.272686,-0.085830
5.3167,-0.187437,0.109435,1.080455,2.191982,0.034417,-0.273718,-0.085365
5.3333,-0.178258,0.109261,1.101737,2.197164,0.031734,-0.276038,-0.084859
5.3500,-0.159374,0.082662,1.130822,2.165629,0.028494,-0.285766,-0.086226
5.3667,-0.120919,0.027300,1.185688,2.066049,0.023030,-0.298970,-0.091909
5.3833,-0.078691,-0.041653,1.265880,1.945694,0.016863,-0.315135,-0.097205
5.4000,-0.041441,-0.111683,1.372102,1.834630,0.010466,-0.332332,-0.099698
5.4167,-0.009861,-0.185318,1.517057,1.736388,0.003388,-0.352324,-0.098773
5.4333,0.019428,-0.266841,1.718451,1.645567,-0.007460,-0.376304,-0.094050
5.4500,0.042842,-0.358636,2.034873,1.545653,-0.024283,-0.403604,-0.085356
5.4667,0.068988,-0.433628,2.161153,1.505839,-0.044643,-0.435757,-0.071504
5.4833,0.115017,-0.512860,2.128226,1.505069,-0.069490,-0.474745,-0.049212
5.5000,0.142737,-0.595015,2.102865,1.505380,-0.083084,-0.513789,-0.024272
5.5167,0.174594,-0.684905,2.082999,1.505677,-0.096760,-0.553684,0.007813
5.5333,0.182814,-0.765274,2.078851,1.505978,-0.097729,-0.587735,0.036905
5.5500,0.139072,-0.837932,2.090805,1.506434,-0.074218,-0.617913,0.060339
5.5667,0.069782,-0.888127,2.126170,1.506906,-0.040826,-0.637964,0.077076
5.5833,-0.031621,-0.923382,2.195018,1.507605,0.004865,-0.651690,0.090442
5.6000,-0.143883,-0.911946,2.481224,1.509545,0.055098,-0.648939,0.091120
5.6167,-0.202101,-0.903291,2.535593,1.505124,0.080379,-0.645965,0.093077
5.6333,-0.283595,-0.921937,2.660000,1.428187,0.112038,-0.638927,0.091976
5.6500,-0.318445,-0.942144,2.660000,1.384862,0.135385,-0.634277,0.095132
5.6667,-0.353856,-0.941611,2.660000,1.355812,0.156482,-0.626916,0.094469
5.6833,-0.379260,-0.940399,2.660000,1.334484,0.170585,-0.621466,0.094791
5.7000,-0.393915,-0.938207,2.603835,1.319521,0.180659,-0.617148,0.094958
5.7167,-0.400626,-0.924227,2.458259,1.310324,0.190992,-0.609610,0.091689
5.7333,-0.384600,-0.928603,2.412845,1.265790,0.196626,-0.603473,0.089149
5.7500,-0.390336,-0.916452,2.332310,1.274692,0.199420,-0.600620,0.086539
5.7833,-0.369688,-0.756674,-0.552453,1.439757,0.195783,-0.586931,0.080475
