t_s,q_pitch,q_roll,q_yaw,q_elbow,target_x,target_y,target_z
6.4000,-0.385765,-0.454840,0.223129,0.560088,0.346355,-0.350765,0.082353
6.4167,-0.371167,-0.471331,0.228494,0.562322,0.343338,-0.352523,0.102195
6.4667,-0.233770,-0.533930,0.117799,0.674207,0.279841,-0.419897,0.067552
6.4833,-0.189046,-0.541662,0.076271,0.699100,0.258747,-0.435998,0.054246
6.5000,-0.135703,-0.552547,0.034711,0.732038,0.230816,-0.453203,0.042997
6.5167,-0.108348,-0.543067,-0.008215,0.756223,0.214950,-0.459318,0.033775
6.5333,-0.105941,-0.522205,-0.041949,0.766105,0.212355,-0.456430,0.028374
6.5500,-0.107616,-0.495864,-0.081410,0.766467,0.212845,-0.450786,0.024992
6.5667,-0.112996,-0.475155,-0.110154,0.764351,0.215395,-0.445652,0.023374
6.5833,-0.117157,-0.461208,-0.125572,0.757248,0.218223,-0.441247,0.023224
6.6000,-0.112863,-0.475854,-0.112253,0.751434,0.217254,-0.445443,0.026155
6.6167,-0.111596,-0.489248,-0.098044,0.747989,0.217283,-0.448962,0.028572
6.6333,-0.115241,-0.503405,-0.085560,0.747497,0.219051,-0.452952,0.031802
6.6500,-0.109359,-0.527042,-0.089180,0.762274,0.213743,-0.464689,0.034773
6.6667,-0.105344,-0.547173,-0.087087,0.768770,0.210674,-0.473498,0.038006
6.6833,-0.098041,-0.560520,-0.079080,0.769902,0.207139,-0.478365,0.039424
6.7000,-0.093760,-0.566163,-0.054733,0.761336,0.206856,-0.476932,0.039276
6.7167,-0.088801,-0.569646,-0.021245,0.745561,0.207354,-0.472639,0.038730
6.7333,-0.078871,-0.573806,0.005696,0.724928,0.206012,-0.469155,0.038679
6.7500,-0.065131,-0.580716,0.024704,0.699901,0.203386,-0.467536,0.039831
6.7667,-0.043004,-0.589783,0.037298,0.669265,0.197707,-0.467350,0.041455
6.7833,-0.016156,-0.596344,0.050728,0.629833,0.191130,-0.465126,0.042637
6.8000,0.013235,-0.597511,0.072564,0.581323,0.184476,-0.458291,0.042403
6.8167,0.032505,-0.595239,0.114489,0.539089,0.180746,-0.446812,0.039661
6.8333,0.058161,-0.592001,0.151661,0.501776,0.173042,-0.436073,0.036078
6.8500,0.094514,-0.590887,0.189987,0.470411,0.159294,-0.426786,0.030634
6.9500,0.000408,-0.560757,-0.073762,1.284431,0.057375,-0.502346,-0.037366
6.9667,0.001897,-0.565224,-0.202367,1.392900,0.033652,-0.506923,-0.038008
6.9833,0.019711,-0.572518,-0.202367,1.464710,0.008742,-0.506238,-0.041016
7.0000,0.038672,-0.567553,-0.202367,1.512436,-0.011517,-0.500433,-0.044803
7.0167,0.061984,-0.555053,-0.202367,1.547241,-0.031168,-0.490084,-0.049504
7.0333,0.084001,-0.533163,-0.202367,1.573446,-0.048210,-0.474728,-0.055600
7.0500,0.110053,-0.522981,-0.202367,1.592512,-0.066656,-0.469227,-0.056373
7.0667,0.142722,-0.524950,-0.202367,1.608340,-0.087766,-0.469281,-0.052773
7.0833,0.184059,-0.537713,-0.202367,1.620311,-0.112267,-0.474200,-0.044679
7.1000,0.227772,-0.557761,-0.202367,1.628736,-0.136686,-0.482386,-0.033517
7.1167,0.271486,-0.579057,-0.202367,1.635006,-0.160021,-0.490848,-0.020954
7.1333,0.311230,-0.600273,-0.202367,1.639468,-0.180345,-0.499151,-0.008166
7.1500,0.348637,-0.620684,-0.202367,1.642789,-0.198656,-0.506885,0.004854
7.1667,0.391772,-0.648154,-0.202367,1.645727,-0.218377,-0.517220,0.022229
7.1833,0.430164,-0.673212,-0.202367,1.647766,-0.235095,-0.526432,0.038434
7.2000,0.460871,-0.697828,-0.202367,1.648969,-0.247406,-0.535652,0.053275
7.2167,0.473141,-0.706532,-0.202367,1.649296,-0.252545,-0.538876,0.058560
7.2333,0.485308,-0.717550,-0.202367,1.649563,-0.256912,-0.542960,0.065140
7.2500,0.497553,-0.725412,-0.202367,1.649753,-0.261533,-0.545600,0.070787
7.2667,0.510244,-0.729444,-0.202367,1.650302,-0.266757,-0.546480,0.075411
7.2833,0.523188,-0.734846,-0.202367,1.650974,-0.271881,-0.547916,0.080621
7.3000,0.528747,-0.738132,-0.202367,1.651290,-0.274108,-0.548999,0.083005
7.3167,0.528101,-0.738177,-0.202367,1.651377,-0.273976,-0.549104,0.082699
7.3333,0.522048,-0.734962,-0.202367,1.651237,-0.271835,-0.548170,0.079898
7.3500,0.513975,-0.730594,-0.202367,1.650976,-0.268829,-0.546847,0.076284
7.3667,0.502565,-0.722494,-0.202367,1.650758,-0.264770,-0.544104,0.070599
7.3833,0.483797,-0.711125,-0.202367,1.650457,-0.257741,-0.540403,0.061964
7.4000,0.455205,-0.694852,-0.202367,1.649443,-0.246396,-0.535110,0.049426
7.4167,0.406566,-0.672094,-0.202367,1.642312,-0.224712,-0.528286,0.029993
7.5000,0.279125,-0.499824,-0.221381,1.142425,-0.062393,-0.487024,-0.039216
7.5167,0.255011,-0.485179,-0.129147,1.029312,-0.021555,-0.472581,-0.039252
7.5333,0.230475,-0.491363,-0.044707,0.920701,0.015584,-0.463150,-0.035808
7.5500,0.207288,-0.499885,0.003946,0.835938,0.045227,-0.456202,-0.029525
7.5667,0.181480,-0.508341,0.033568,0.772733,0.070741,-0.451247,-0.022355
7.5833,0.153295,-0.519568,0.055549,0.748204,0.089510,-0.450510,-0.016763
7.6000,0.110501,-0.533412,0.074579,0.758207,0.108933,-0.453611,-0.012461
7.6167,0.060922,-0.539764,0.092366,0.779661,0.129565,-0.454299,-0.009274
7.6333,0.024736,-0.536851,0.111576,0.781264,0.146993,-0.449139,-0.006423
7.6500,-0.011179,-0.520887,0.135994,0.777317,0.164834,-0.436966,-0.006169
7.6667,-0.049000,-0.500706,0.171451,0.772149,0.183371,-0.420898,-0.006396
7.6833,-0.088049,-0.471578,0.200600,0.770532,0.201815,-0.401568,-0.007096
7.7000,-0.111828,-0.442768,0.214855,0.764560,0.213819,-0.384297,-0.007428
7.7167,-0.127662,-0.411881,0.216814,0.763601,0.221554,-0.368630,-0.009162
7.7333,-0.131796,-0.387490,0.200222,0.765525,0.223824,-0.359468,-0.011024
7.7500,-0.142957,-0.360837,0.186698,0.776597,0.227985,-0.349334,-0.013732
7.7667,-0.159518,-0.329772,0.173799,0.793950,0.233739,-0.336988,-0.016589
7.7833,-0.182684,-0.298100,0.167759,0.815064,0.241813,-0.322943,-0.018622
7.8000,-0.193173,-0.277108,0.156433,0.825162,0.245541,-0.314321,-0.019339
7.8167,-0.196555,-0.263320,0.143006,0.827534,0.247038,-0.309378,-0.019663
7.8333,-0.193094,-0.260338,0.136724,0.817494,0.246936,-0.308296,-0.018664
7.8500,-0.186767,-0.261376,0.110428,0.798565,0.247175,-0.311753,-0.015709
7.8667,-0.167653,-0.283364,0.103286,0.759262,0.243820,-0.321962,-0.010241
7.8833,-0.160444,-0.302126,0.101581,0.720738,0.245645,-0.329022,-0.003282
7.9000,-0.159018,-0.321257,0.099724,0.682728,0.249821,-0.335613,0.005471
7.9167,-0.176706,-0.338641,0.106612,0.653695,0.261018,-0.339189,0.016364
7.9333,-0.181153,-0.360803,0.091919,0.617528,0.267098,-0.348339,0.028726
7.9500,-0.195577,-0.393637,0.107477,0.574554,0.277156,-0.355385,0.044036
7.9667,-0.215353,-0.424924,0.135225,0.534911,0.288119,-0.358692,0.059410
7.9833,-0.235530,-0.452467,0.156449,0.488134,0.298944,-0.360031,0.076534
8.0000,-0.231758,-0.482113,0.150687,0.418949,0.301385,-0.365544,0.094955
8.0167,-0.243569,-0.486143,0.125897,0.372489,0.308282,-0.365756,0.110166
8.0333,-0.264769,-0.479880,0.107198,0.343722,0.317141,-0.362075,0.122765
8.0500,-0.276594,-0.478847,0.094033,0.312885,0.322059,-0.359779,0.134035
8.0667,-0.292012,-0.481734,0.093642,0.287694,0.327530,-0.356854,0.144248
8.0833,-0.318332,-0.486080,0.107132,0.276280,0.335905,-0.352313,0.153792
8.1000,-0.343021,-0.491194,0.123570,0.270406,0.343296,-0.348105,0.162117
8.1167,-0.342395,-0.501430,0.125251,0.252057,0.342604,-0.349287,0.167890
8.1333,-0.328800,-0.513348,0.116250,0.232722,0.338095,-0.354197,0.170676
8.1500,-0.317691,-0.523169,0.109837,0.219256,0.334507,-0.358305,0.171994
8.1667,-0.273532,-0.533236,0.054164,0.194311,0.320514,-0.373484,0.172559
8.1833,-0.269696,-0.530159,0.022847,0.201502,0.319432,-0.380062,0.171567
8.2000,-0.241995,-0.529861,-0.038250,0.195589,0.309656,-0.393673,0.172161
8.2333,-0.159729,-0.527623,-0.179208,0.181246,0.278163,-0.425781,0.168890
