t_s,q_pitch,q_roll,q_yaw,q_elbow,target_x,target_y,target_z
8.1833,-2.071486,1.068655,-0.848492,0.195635,0.312579,0.285672,0.754009
8.2000,-2.120023,1.080159,-0.918920,0.201220,0.269242,0.272648,0.800089
8.2167,-2.120550,1.080250,-0.921778,0.203884,0.268534,0.273362,0.798872
8.2333,-2.113586,1.070027,-0.906500,0.212763,0.270406,0.272439,0.799002
8.2500,-2.091889,1.042672,-0.857836,0.228645,0.274392,0.269492,0.798827
8.2667,-2.064904,1.002517,-0.794909,0.250049,0.280651,0.264309,0.798661
8.2833,-2.047260,0.964510,-0.739922,0.270081,0.285501,0.258838,0.799863
8.3000,-2.025213,0.916563,-0.674029,0.287502,0.290946,0.251077,0.799512
8.3167,-2.012613,0.880912,-0.653811,0.309151,0.300058,0.243146,0.797691
8.3333,-2.009801,0.849812,-0.658588,0.342803,0.310852,0.235173,0.796198
8.3500,-2.009856,0.844178,-0.661263,0.357752,0.314293,0.234861,0.796182
8.3667,-2.014428,0.838868,-0.675180,0.377372,0.318502,0.233713,0.796537
8.3833,-2.014427,0.835374,-0.678154,0.394849,0.321879,0.234747,0.796500
8.4000,-2.012821,0.830709,-0.663314,0.407621,0.322877,0.236710,0.797655
8.4167,-2.006112,0.819698,-0.626169,0.410085,0.321636,0.237442,0.798775
8.4333,-1.999951,0.810614,-0.595120,0.411044,0.320826,0.238070,0.799616
8.4833,-2.031104,0.730960,-0.322614,0.432289,0.291168,0.246082,0.826283
8.5000,-2.027465,0.712647,-0.245275,0.413143,0.281754,0.249250,0.829364
8.5167,-2.029040,0.719789,-0.220963,0.396733,0.274726,0.254377,0.831371
8.5333,-2.035838,0.734774,-0.236432,0.383659,0.269475,0.255535,0.833041
8.5500,-2.043696,0.759106,-0.274330,0.377563,0.266349,0.257262,0.834153
8.5667,-2.046226,0.782103,-0.312793,0.366218,0.264471,0.258310,0.833241
8.5833,-2.048007,0.804300,-0.350616,0.360129,0.264301,0.259977,0.832143
8.6000,-2.046863,0.824061,-0.382978,0.349658,0.264189,0.261334,0.830151
8.6167,-2.043901,0.837705,-0.413719,0.337245,0.265246,0.260423,0.827365
8.6333,-2.041050,0.842509,-0.440385,0.326424,0.267397,0.256919,0.824444
8.6500,-2.043105,0.831024,-0.451141,0.328769,0.270199,0.250938,0.823696
8.6667,-2.048929,0.847972,-0.480075,0.321591,0.268851,0.251887,0.823566
8.6833,-2.054838,0.860409,-0.502209,0.323803,0.268648,0.253600,0.823929
8.7000,-2.056286,0.867836,-0.512862,0.329967,0.269572,0.255948,0.823916
8.7167,-2.058894,0.867024,-0.536746,0.343257,0.274415,0.254070,0.823301
8.7333,-2.067965,0.864310,-0.574651,0.359095,0.279758,0.249592,0.823184
8.7500,-2.076749,0.861308,-0.609568,0.372874,0.284210,0.245387,0.822829
8.7667,-2.081831,0.853293,-0.622191,0.382518,0.286585,0.241674,0.822862
8.7833,-2.082085,0.845492,-0.617185,0.388472,0.287498,0.239991,0.823083
8.8000,-2.077944,0.836143,-0.595886,0.392701,0.287629,0.239772,0.823451
8.8167,-2.073178,0.825206,-0.566652,0.393821,0.286738,0.239539,0.824201
8.8333,-2.067378,0.816365,-0.537281,0.391100,0.285377,0.239836,0.824610
8.8500,-2.061498,0.805947,-0.502958,0.388654,0.283718,0.240410,0.825247
8.8667,-2.061843,0.815231,-0.496519,0.380742,0.280458,0.243916,0.826300
8.8833,-2.065491,0.835067,-0.499137,0.366910,0.274778,0.249412,0.827568
8.9000,-2.070973,0.864089,-0.511961,0.348144,0.267764,0.256241,0.828532
8.9167,-2.078220,0.891528,-0.525718,0.328071,0.260250,0.261871,0.829431
8.9333,-2.084768,0.916331,-0.539707,0.310667,0.253776,0.266764,0.829909
8.9500,-2.095597,0.943253,-0.575009,0.292107,0.248868,0.269068,0.829788
8.9667,-2.104904,0.966857,-0.607004,0.279322,0.245393,0.271740,0.829282
8.9833,-2.107366,0.988859,-0.626724,0.262383,0.241969,0.275154,0.827527
9.0000,-2.108788,1.011190,-0.645674,0.243734,0.238765,0.278478,0.825528
9.0167,-2.109300,1.032202,-0.666478,0.227886,0.236873,0.281578,0.823236
