t_s,left_shoulder_pitch,left_shoulder_roll,left_shoulder_yaw,left_elbow,left_wrist_roll,left_wrist_pitch,left_wrist_yaw,right_shoulder_pitch,right_shoulder_roll,right_shoulder_yaw,right_elbow,right_wrist_roll,right_wrist_pitch,right_wrist_yaw,waist_yaw
7.6167,0.177496,-0.111387,-0.272695,1.328814,0.000000,0.000000,0.000000,0.028393,-0.536241,0.093294,1.641599,0.000000,0.000000,0.000000,0.000000
7.6333,0.188451,-0.092068,-0.316086,1.305050,0.000000,0.000000,0.000000,0.003111,-0.470130,0.229675,1.721892,0.000000,0.000000,0.000000,0.000000
7.7833,0.199115,-0.072611,-0.358589,1.281183,0.000000,0.000000,0.000000,-0.019517,-0.408640,0.352874,1.791039,0.000000,0.000000,0.000000,0.000000
7.8000,0.209230,-0.053163,-0.399256,1.257484,0.000000,0.000000,0.000000,-0.038051,-0.355045,0.458425,1.843599,0.000000,0.000000,0.000000,0.000000
7.8167,0.218537,-0.033911,-0.437336,1.234184,0.000000,0.000000,0.000000,-0.051414,-0.311834,0.542726,1.875285,0.000000,0.000000,0.000000,0.000000
7.8333,0.226781,-0.015093,-0.472308,1.211471,0.000000,0.000000,0.000000,-0.059010,-0.280429,0.603378,1.883461,0.000000,0.000000,0.000000,0.000000
7.8500,0.233718,0.003006,-0.503868,1.189502,0.000000,0.000000,0.000000,-0.060731,-0.261175,0.639220,1.867307,0.000000,0.000000,0.000000,0.000000
7.9500,0.239118,0.020062,-0.531903,1.168416,0.000000,0.000000,0.000000,-0.056919,-0.253438,0.650292,1.827795,0.000000,0.000000,0.000000,0.000000
7.9667,0.242762,0.035724,-0.556443,1.148346,0.000000,0.000000,0.000000,-0.048276,-0.255800,0.637898,1.767448,0.000000,0.000000,0.000000,0.000000
7.9833,0.244445,0.049628,-0.577628,1.129427,0.000000,0.000000,0.000000,-0.035743,-0.266360,0.604782,1.689877,0.000000,0.000000,0.000000,0.000000
8.0333,0.243977,0.061421,-0.595662,1.111791,0.000000,0.000000,0.000000,-0.020381,-0.283043,0.555197,1.599371,0.000000,0.000000,0.000000,0.000000
8.0500,0.241181,0.070783,-0.610788,1.095563,0.000000,0.000000,0.000000,-0.003281,-0.303847,0.494468,1.500550,0.000000,0.000000,0.000000,0.000000
8.0667,0.235896,0.077437,-0.623254,1.080851,0.000000,0.000000,0.000000,0.014537,-0.327035,0.428034,1.397926,0.000000,0.000000,0.000000,0.000000
8.0833,0.227982,0.081170,-0.633281,1.067739,0.000000,0.000000,0.000000,0.032194,-0.351215,0.360539,1.295439,0.000000,0.000000,0.000000,0.000000
8.1000,0.217318,0.081834,-0.641042,1.056288,0.000000,0.000000,0.000000,0.048985,-0.375331,0.295481,1.196220,0.000000,0.000000,0.000000,0.000000
8.1167,0.203814,0.079360,-0.646622,1.046534,0.000000,0.000000,0.000000,0.064388,-0.398614,0.235289,1.102565,0.000000,0.000000,0.000000,0.000000
8.1333,0.187420,0.073749,-0.650002,1.038494,0.000000,0.000000,0.000000,0.078061,-0.420529,0.181514,1.016009,0.000000,0.000000,0.000000,0.000000
8.1500,0.168140,0.065079,-0.651038,1.032140,0.000000,0.000000,0.000000,0.089830,-0.440733,0.135006,0.937398,0.000000,0.000000,0.000000,0.000000
8.1667,0.146053,0.053500,-0.649485,1.027373,0.000000,0.000000,0.000000,0.099662,-0.459025,0.096053,0.866993,0.000000,0.000000,0.000000,0.000000
8.1833,0.121337,0.039245,-0.645040,1.023977,0.000000,0.000000,0.000000,0.107638,-0.475298,0.064500,0.804565,0.000000,0.000000,0.000000,0.000000
8.2000,0.094280,0.022636,-0.637400,1.021596,0.000000,0.000000,0.000000,0.113913,-0.489499,0.039859,0.749479,0.000000,0.000000,0.000000,0.000000
8.2167,0.065283,0.004082,-0.626326,1.019760,0.000000,0.000000,0.000000,0.118677,-0.501596,0.021410,0.700798,0.000000,0.000000,0.000000,0.000000
8.2333,0.034842,-0.015954,-0.611707,1.017941,0.000000,0.000000,0.000000,0.122106,-0.511554,0.008309,0.657367,0.000000,0.000000,0.000000,0.000000
8.2500,0.003523,-0.036984,-0.593618,1.015632,0.000000,0.000000,0.000000,0.124332,-0.519312,-0.000326,0.617909,0.000000,0.000000,0.000000,0.000000
8.2667,-0.028057,-0.058530,-0.572347,1.012445,0.000000,0.000000,0.000000,0.125413,-0.524776,-0.005347,0.581105,0.000000,0.000000,0.000000,0.000000
8.2833,-0.059270,-0.080140,-0.548397,1.008198,0.000000,0.000000,0.000000,0.125322,-0.527810,-0.007531,0.545668,0.000000,0.000000,0.000000,0.000000
8.3000,-0.089515,-0.101397,-0.522443,1.002934,0.000000,0.000000,0.000000,0.123948,-0.528233,-0.007551,0.510406,0.000000,0.000000,0.000000,0.000000
8.3167,-0.118254,-0.121925,-0.495263,0.996826,0.000000,0.000000,0.000000,0.121100,-0.525828,-0.005950,0.474275,0.000000,0.000000,0.000000,0.000000
8.3333,-0.145035,-0.141392,-0.467660,0.990070,0.000000,0.000000,0.000000,0.116521,-0.520347,-0.003124,0.436417,0.000000,0.000000,0.000000,0.000000
8.3500,-0.169495,-0.159513,-0.440401,0.982811,0.000000,0.000000,0.000000,0.109904,-0.511528,0.000693,0.396192,0.000000,0.000000,0.000000,0.000000
8.3667,-0.191362,-0.176056,-0.414189,0.975122,0.000000,0.000000,0.000000,0.100915,-0.499109,0.005424,0.353208,0.000000,0.000000,0.000000,0.000000
8.3833,-0.210463,-0.190844,-0.389661,0.966997,0.000000,0.000000,0.000000,0.089235,-0.482858,0.011116,0.307346,0.000000,0.000000,0.000000,0.000000
8.4000,-0.226717,-0.203765,-0.367394,0.958348,0.000000,0.000000,0.000000,0.074606,-0.462617,0.017884,0.258777,0.000000,0.000000,0.000000,0.000000
8.4167,-0.240131,-0.214766,-0.347917,0.949006,0.000000,0.000000,0.000000,0.056884,-0.438351,0.025855,0.207978,0.000000,0.000000,0.000000,0.000000
8.4333,-0.250791,-0.223841,-0.331706,0.938708,0.000000,0.000000,0.000000,0.036087,-0.410213,0.035122,0.155731,0.000000,0.000000,0.000000,0.000000
8.4500,-0.258861,-0.231010,-0.319186,0.927100,0.000000,0.000000,0.000000,0.012425,-0.378599,0.045723,0.103100,0.000000,0.000000,0.000000,0.000000
8.4667,-0.264563,-0.236295,-0.310736,0.913732,0.000000,0.000000,0.000000,-0.013661,-0.344213,0.057607,0.051389,0.000000,0.000000,0.000000,0.000000
8.5500,-0.268174,-0.239708,-0.306702,0.898082,0.000000,0.000000,0.000000,-0.041458,-0.308099,0.070602,0.002027,0.000000,0.000000,0.000000,0.000000
8.6000,-0.270006,-0.241239,-0.307421,0.879582,0.000000,0.000000,0.000000,-0.070015,-0.271586,0.084424,-0.043689,0.000000,0.000000,0.000000,0.000000
8.6167,-0.270397,-0.240856,-0.313221,0.857647,0.000000,0.000000,0.000000,-0.098305,-0.236138,0.098761,-0.084878,0.000000,0.000000,0.000000,0.000000
8.6500,-0.269696,-0.238504,-0.324402,0.831699,0.000000,0.000000,0.000000,-0.125411,-0.203207,0.113393,-0.121152,0.000000,0.000000,0.000000,0.000000
8.6833,-0.268254,-0.234111,-0.341193,0.801199,0.000000,0.000000,0.000000,-0.150628,-0.174120,0.128235,-0.152480,0.000000,0.000000,0.000000,0.000000
8.7000,-0.266408,-0.227604,-0.363698,0.765685,0.000000,0.000000,0.000000,-0.173483,-0.149976,0.143271,-0.179012,0.000000,0.000000,0.000000,0.000000
8.7167,-0.264476,-0.218919,-0.391842,0.724818,0.000000,0.000000,0.000000,-0.193698,-0.131535,0.158446,-0.200946,0.000000,0.000000,0.000000,0.000000
8.7833,-0.262755,-0.208018,-0.425326,0.678438,0.000000,0.000000,0.000000,-0.211129,-0.119172,0.173580,-0.218455,0.000000,0.000000,0.000000,0.000000
8.8333,-0.261514,-0.194902,-0.463605,0.626612,0.000000,0.000000,0.000000,-0.225719,-0.112912,0.188357,-0.231656,0.000000,0.000000,0.000000,0.000000
8.8833,-0.260978,-0.179626,-0.505880,0.569656,0.000000,0.000000,0.000000,-0.237452,-0.112535,0.202383,-0.240612,0.000000,0.000000,0.000000,0.000000
8.9000,-0.261302,-0.162305,-0.551126,0.508149,0.000000,0.000000,0.000000,-0.246337,-0.117678,0.215269,-0.245343,0.000000,0.000000,0.000000,0.000000
8.9167,-0.262545,-0.143117,-0.598125,0.442921,0.000000,0.000000,0.000000,-0.252412,-0.127915,0.226698,-0.245846,0.000000,0.000000,0.000000,0.000000
8.9333,-0.264649,-0.122314,-0.645496,0.375035,0.000000,0.000000,0.000000,-0.255758,-0.142790,0.236453,-0.242097,0.000000,0.000000,0.000000,0.000000
8.9500,-0.267432,-0.100233,-0.691729,0.305771,0.000000,0.000000,0.000000,-0.256488,-0.161812,0.244419,-0.234066,0.000000,0.000000,0.000000,0.000000
8.9667,-0.270592,-0.077284,-0.735236,0.236568,0.000000,0.000000,0.000000,-0.254741,-0.184436,0.250574,-0.221737,0.000000,0.000000,0.000000,0.000000
8.9833,-0.273761,-0.053923,-0.774537,0.168899,0.000000,0.000000,0.000000,-0.250667,-0.210049,0.254964,-0.205136,0.000000,0.000000,0.000000,0.000000
9.0000,-0.276578,-0.030584,-0.808508,0.104097,0.000000,0.000000,0.000000,-0.244425,-0.237962,0.257690,-0.184354,0.000000,0.000000,0.000000,0.000000
9.0167,-0.278769,-0.007658,-0.836546,0.043234,0.000000,0.000000,0.000000,-0.236176,-0.267433,0.258883,-0.159583,0.000000,0.000000,0.000000,0.000000
9.0333,-0.280173,0.014512,-0.858558,-0.012889,0.000000,0.000000,0.000000,-0.226103,-0.297690,0.258700,-0.131125,0.000000,0.000000,0.000000,0.000000
9.0500,-0.280754,0.035623,-0.874866,-0.063725,0.000000,0.000000,0.000000,-0.214424,-0.327969,0.257326,-0.099389,0.000000,0.000000,0.000000,0.000000
9.0667,-0.280581,0.055411,-0.886077,-0.108949,0.000000,0.000000,0.000000,-0.201432,-0.357543,0.254989,-0.064869,0.000000,0.000000,0.000000,0.000000
9.0833,-0.279802,0.073657,-0.892958,-0.148426,0.000000,0.000000,0.000000,-0.187515,-0.385741,0.251970,-0.028108,0.000000,0.000000,0.000000,0.000000
9.1000,-0.278617,0.090180,-0.896324,-0.182170,0.000000,0.000000,0.000000,-0.173159,-0.411965,0.248614,0.010329,0.000000,0.000000,0.000000,0.000000
9.1167,-0.277242,0.104840,-0.896949,-0.210320,0.000000,0.000000,0.000000,-0.158903,-0.435718,0.245295,0.049857,0.000000,0.000000,0.000000,0.000000
9.1333,-0.275885,0.117531,-0.895514,-0.233108,0.000000,0.000000,0.000000,-0.145250,-0.456640,0.242362,0.089865,0.000000,0.000000,0.000000,0.000000
9.1500,-0.274725,0.128187,-0.892576,-0.250848,0.000000,0.000000,0.000000,-0.132578,-0.474533,0.240078,0.129713,0.000000,0.000000,0.000000,0.000000
9.1667,-0.273895,0.136791,-0.888571,-0.263908,0.000000,0.000000,0.000000,-0.121073,-0.489374,0.238571,0.168748,0.000000,0.000000,0.000000,0.000000
9.1833,-0.273477,0.143378,-0.883821,-0.272691,0.000000,0.000000,0.000000,-0.110743,-0.501290,0.237841,0.206348,0.000000,0.000000,0.000000,0.000000
9.2000,-0.273501,0.148037,-0.878551,-0.277618,0.000000,0.000000,0.000000,-0.101459,-0.510535,0.237801,0.241953,0.000000,0.000000,0.000000,0.000000
9.2167,-0.273948,0.150907,-0.872909,-0.279107,0.000000,0.000000,0.000000,-0.093019,-0.517445,0.238326,0.275094,0.000000,0.000000,0.000000,0.000000
9.2333,-0.274756,0.152165,-0.866985,-0.277561,0.000000,0.000000,0.000000,-0.085209,-0.522397,0.239306,0.305401,0.000000,0.000000,0.000000,0.000000
9.2500,-0.275837,0.152012,-0.860832,-0.273349,0.000000,0.000000,0.000000,-0.077848,-0.525774,0.240679,0.332620,0.000000,0.000000,0.000000,0.000000
9.2667,-0.277087,0.150658,-0.854480,-0.266789,0.000000,0.000000,0.000000,-0.070825,-0.527942,0.242435,0.356618,0.000000,0.000000,0.000000,0.000000
9.2833,-0.278399,0.148304,-0.847943,-0.258143,0.000000,0.000000,0.000000,-0.064094,-0.529233,0.244590,0.377386,0.000000,0.000000,0.000000,0.000000
9.3000,-0.279678,0.145133,-0.841222,-0.247601,0.000000,0.000000,0.000000,-0.057663,-0.529941,0.247140,0.395027,0.000000,0.000000,0.000000,0.000000
9.3167,-0.280842,0.141300,-0.834312,-0.235284,0.000000,0.000000,0.000000,-0.051566,-0.530316,0.250026,0.409745,0.000000,0.000000,0.000000,0.000000
9.3333,-0.281834,0.136931,-0.827199,-0.221237,0.000000,0.000000,0.000000,-0.045842,-0.530564,0.253117,0.421812,0.000000,0.000000,0.000000,0.000000
9.3500,-0.282622,0.132118,-0.819858,-0.205435,0.000000,0.000000,0.000000,-0.040513,-0.530848,0.256207,0.431549,0.000000,0.000000,0.000000,0.000000
9.3667,-0.283199,0.126924,-0.812263,-0.187780,0.000000,0.000000,0.000000,-0.035568,-0.531290,0.259034,0.439303,0.000000,0.000000,0.000000,0.000000
9.3833,-0.283590,0.121373,-0.804379,-0.168109,0.000000,0.000000,0.000000,-0.030961,-0.531980,0.261307,0.445438,0.000000,0.000000,0.000000,0.000000
9.4000,-0.283840,0.115458,-0.796167,-0.146200,0.000000,0.000000,0.000000,-0.026620,-0.532967,0.262728,0.450333,0.000000,0.000000,0.000000,0.000000
9.4167,-0.284018,0.109135,-0.787579,-0.121788,0.000000,0.000000,0.000000,-0.022452,-0.534254,0.263018,0.454388,0.000000,0.000000,0.000000,0.000000
9.4333,-0.284200,0.102339,-0.778555,-0.094604,0.000000,0.000000,0.000000,-0.018358,-0.535789,0.261927,0.458039,0.000000,0.000000,0.000000,0.000000
9.4500,-0.284462,0.094999,-0.769031,-0.064413,0.000000,0.000000,0.000000,-0.014243,-0.537467,0.259243,0.461767,0.000000,0.000000,0.000000,0.000000
9.4667,-0.284872,0.087062,-0.758951,-0.031073,0.000000,0.000000,0.000000,-0.010020,-0.539136,0.254805,0.466115,0.000000,0.000000,0.000000,0.000000
9.4833,-0.285481,0.078514,-0.748293,0.005423,0.000000,0.000000,0.000000,-0.005617,-0.540613,0.248506,0.471698,0.000000,0.000000,0.000000,0.000000
9.5000,-0.286323,0.069391,-0.737086,0.044923,0.000000,0.000000,0.000000,-0.000975,-0.541698,0.240312,0.479202,0.000000,0.000000,0.000000,0.000000
9.5167,-0.287418,0.059775,-0.725415,0.087118,0.000000,0.000000,0.000000,0.003951,-0.542189,0.230265,0.489388,0.000000,0.000000,0.000000,0.000000
9.5333,-0.288768,0.049788,-0.713409,0.131566,0.000000,0.000000,0.000000,0.009190,-0.541891,0.218501,0.503080,0.000000,0.000000,0.000000,0.000000
9.5500,-0.290370,0.039563,-0.701221,0.177744,0.000000,0.000000,0.000000,0.014762,-0.540624,0.205253,0.521150,0.000000,0.000000,0.000000,0.000000
9.5667,-0.292215,0.029242,-0.689003,0.225080,0.000000,0.000000,0.000000,0.020675,-0.538223,0.190872,0.544488,0.000000,0.000000,0.000000,0.000000
9.5833,-0.294300,0.018955,-0.676901,0.272997,0.000000,0.000000,0.000000,0.026928,-0.534548,0.175831,0.573967,0.000000,0.000000,0.000000,0.000000
9.6000,-0.296631,0.008823,-0.665046,0.320936,0.000000,0.000000,0.000000,0.033506,-0.529485,0.160753,0.610397,0.000000,0.000000,0.000000,0.000000
9.6167,-0.299227,-0.001055,-0.653533,0.368380,0.000000,0.000000,0.000000,0.040371,-0.522950,0.146424,0.654466,0.000000,0.000000,0.000000,0.000000
9.6333,-0.302119,-0.010600,-0.642406,0.414881,0.000000,0.000000,0.000000,0.047453,-0.514895,0.133807,0.706682,0.000000,0.000000,0.000000,0.000000
9.6500,-0.305331,-0.019764,-0.631645,0.460065,0.000000,0.000000,0.000000,0.054646,-0.505315,0.124052,0.767299,0.000000,0.000000,0.000000,0.000000
9.6667,-0.308873,-0.028531,-0.621187,0.503622,0.000000,0.000000,0.000000,0.061801,-0.494258,0.118485,0.836230,0.000000,0.000000,0.000000,0.000000
9.6833,-0.312727,-0.036907,-0.610957,0.545286,0.000000,0.000000,0.000000,0.068754,-0.481830,0.118581,0.912950,0.000000,0.000000,0.000000,0.000000
9.7000,-0.316839,-0.044910,-0.600893,0.584814,0.000000,0.000000,0.000000,0.075361,-0.468198,0.125894,0.996394,0.000000,0.000000,0.000000,0.000000
9.7167,-0.321124,-0.052559,-0.590965,0.621969,0.000000,0.000000,0.000000,0.081551,-0.453585,0.141944,1.084871,0.000000,0.000000,0.000000,0.000000
9.7667,-0.325468,-0.059862,-0.581174,0.656514,0.000000,0.000000,0.000000,0.087360,-0.438264,0.168052,1.176086,0.000000,0.000000,0.000000,0.000000
9.7833,-0.329739,-0.066811,-0.571562,0.688212,0.000000,0.000000,0.000000,0.092916,-0.422552,0.205081,1.267352,0.000000,0.000000,0.000000,0.000000
9.8000,-0.333798,-0.073376,-0.562213,0.716839,0.000000,0.000000,0.000000,0.098369,-0.406820,0.253122,1.355930,0.000000,0.000000,0.000000,0.000000
9.8167,-0.337506,-0.079507,-0.553259,0.742204,0.000000,0.000000,0.000000,0.103849,-0.391523,0.311237,1.439260,0.000000,0.000000,0.000000,0.000000
9.8333,-0.340737,-0.085145,-0.544874,0.764179,0.000000,0.000000,0.000000,0.109470,-0.377252,0.377292,1.515001,0.000000,0.000000,0.000000,0.000000
9.9500,-0.343389,-0.090229,-0.537268,0.782728,0.000000,0.000000,0.000000,0.115350,-0.364747,0.447966,1.581045,0.000000,0.000000,0.000000,0.000000
9.9667,-0.345383,-0.094697,-0.530670,0.797912,0.000000,0.000000,0.000000,0.121544,-0.354752,0.519181,1.635693,0.000000,0.000000,0.000000,0.000000
10.0333,-0.346664,-0.098493,-0.525312,0.809900,0.000000,0.000000,0.000000,0.127941,-0.347763,0.586886,1.677928,0.000000,0.000000,0.000000,0.000000
10.0500,-0.347190,-0.101565,-0.521415,0.818955,0.000000,0.000000,0.000000,0.134254,-0.343897,0.647636,1.707463,0.000000,0.000000,0.000000,0.000000
10.0667,-0.346919,-0.103867,-0.519173,0.825423,0.000000,0.000000,0.000000,0.140142,-0.342998,0.698733,1.724505,0.000000,0.000000,0.000000,0.000000
10.0833,-0.345800,-0.105362,-0.518744,0.829720,0.000000,0.000000,0.000000,0.145326,-0.344785,0.738153,1.729506,0.000000,0.000000,0.000000,0.000000
10.1000,-0.343751,-0.106024,-0.520242,0.832299,0.000000,0.000000,0.000000,0.149624,-0.348931,0.764446,1.723024,0.000000,0.000000,0.000000,0.000000
10.1167,-0.340652,-0.105848,-0.523725,0.833639,0.000000,0.000000,0.000000,0.152950,-0.355100,0.776660,1.705658,0.000000,0.000000,0.000000,0.000000
10.1333,-0.336338,-0.104846,-0.529186,0.834230,0.000000,0.000000,0.000000,0.155302,-0.362961,0.774293,1.678021,0.000000,0.000000,0.000000,0.000000
10.1500,-0.330599,-0.103060,-0.536548,0.834568,0.000000,0.000000,0.000000,0.156759,-0.372189,0.757267,1.640743,0.000000,0.000000,0.000000,0.000000
10.1667,-0.323194,-0.100548,-0.545664,0.835147,0.000000,0.000000,0.000000,0.157468,-0.382475,0.725935,1.594502,0.000000,0.000000,0.000000,0.000000
10.1833,-0.313860,-0.097389,-0.556318,0.836454,0.000000,0.000000,0.000000,0.157643,-0.393523,0.681110,1.540081,0.000000,0.000000,0.000000,0.000000
10.2000,-0.302331,-0.093667,-0.568242,0.838959,0.000000,0.000000,0.000000,0.157549,-0.405050,0.624131,1.478437,0.000000,0.000000,0.000000,0.000000
10.2167,-0.288355,-0.089470,-0.581117,0.843109,0.000000,0.000000,0.000000,0.157464,-0.416785,0.556945,1.410802,0.000000,0.000000,0.000000,0.000000
10.2333,-0.271719,-0.084885,-0.594581,0.849315,0.000000,0.000000,0.000000,0.157630,-0.428458,0.482218,1.338777,0.000000,0.000000,0.000000,0.000000
10.3000,-0.252273,-0.079993,-0.608218,0.857941,0.000000,0.000000,0.000000,0.158203,-0.439814,0.403341,1.264371,0.000000,0.000000,0.000000,0.000000
10.3167,-0.229951,-0.074864,-0.621548,0.869287,0.000000,0.000000,0.000000,0.159232,-0.450647,0.324068,1.189829,0.000000,0.000000,0.000000,0.000000
10.3333,-0.204793,-0.069557,-0.634022,0.883557,0.000000,0.000000,0.000000,0.160686,-0.460824,0.247814,1.117288,0.000000,0.000000,0.000000,0.000000
10.3500,-0.176951,-0.064108,-0.645034,0.900814,0.000000,0.000000,0.000000,0.162481,-0.470272,0.177138,1.048518,0.000000,0.000000,0.000000,0.000000
10.3667,-0.146696,-0.058515,-0.653955,0.920929,0.000000,0.000000,0.000000,0.164499,-0.478943,0.113674,0.984846,0.000000,0.000000,0.000000,0.000000
10.3833,-0.114405,-0.052725,-0.660213,0.943537,0.000000,0.000000,0.000000,0.166613,-0.486809,0.058299,0.927133,0.000000,0.000000,0.000000,0.000000
10.4000,-0.080554,-0.046612,-0.663408,0.968011,0.000000,0.000000,0.000000,0.168704,-0.493857,0.011344,0.875790,0.000000,0.000000,0.000000,0.000000
10.4167,-0.045692,-0.039976,-0.663437,0.993468,0.000000,0.000000,0.000000,0.170687,-0.500087,-0.027263,0.830821,0.000000,0.000000,0.000000,0.000000
10.4333,-0.010418,-0.032555,-0.660582,1.018846,0.000000,0.000000,0.000000,0.172511,-0.505510,-0.057897,0.791903,0.000000,0.000000,0.000000,0.000000
10.4500,0.024639,-0.024045,-0.655521,1.043018,0.000000,0.000000,0.000000,0.174157,-0.510134,-0.081174,0.758479,0.000000,0.000000,0.000000,0.000000
10.4667,0.058854,-0.014134,-0.649263,1.064899,0.000000,0.000000,0.000000,0.175628,-0.513959,-0.097890,0.729844,0.000000,0.000000,0.000000,0.000000
10.4833,0.091648,-0.002532,-0.643040,1.083510,0.000000,0.000000,0.000000,0.176944,-0.516977,-0.108959,0.705203,0.000000,0.000000,0.000000,0.000000
10.5000,0.122521,0.010990,-0.638174,1.098006,0.000000,0.000000,0.000000,0.178138,-0.519160,-0.115358,0.683696,0.000000,0.000000,0.000000,0.000000
10.5167,0.151064,0.026546,-0.635904,1.107762,0.000000,0.000000,0.000000,0.179254,-0.520463,-0.118078,0.664426,0.000000,0.000000,0.000000,0.000000
10.5333,0.176940,0.044083,-0.637185,1.112472,0.000000,0.000000,0.000000,0.180343,-0.520813,-0.118085,0.646469,0.000000,0.000000,0.000000,0.000000
