t_s,left_shoulder_pitch,left_shoulder_roll,left_shoulder_yaw,left_elbow,left_wrist_roll,left_wrist_pitch,left_wrist_yaw,right_shoulder_pitch,right_shoulder_roll,right_shoulder_yaw,right_elbow,right_wrist_roll,right_wrist_pitch,right_wrist_yaw,waist_yaw
7.9333,-0.028743,-0.114759,-0.363691,0.440451,0.000000,0.000000,0.000000,0.288484,-0.522737,0.046976,0.144673,0.000000,0.000000,0.000000,0.000000
7.9500,-0.021631,-0.090785,-0.403681,0.428560,0.000000,0.000000,0.000000,0.292354,-0.534993,0.069449,0.141689,0.000000,0.000000,0.000000,0.000000
7.9667,-0.013743,-0.066390,-0.443875,0.417056,0.000000,0.000000,0.000000,0.296424,-0.547722,0.092102,0.138731,0.000000,0.000000,0.000000,0.000000
7.9833,-0.004872,-0.041738,-0.483894,0.406244,0.000000,0.000000,0.000000,0.300723,-0.560936,0.114776,0.135821,0.000000,0.000000,0.000000,0.000000
8.0000,0.005131,-0.016986,-0.523407,0.396361,0.000000,0.000000,0.000000,0.305263,-0.574644,0.137315,0.132985,0.000000,0.000000,0.000000,0.000000
8.0167,0.016330,0.007716,-0.562126,0.387581,0.000000,0.000000,0.000000,0.310035,-0.588853,0.159565,0.130251,0.000000,0.000000,0.000000,0.000000
8.0333,0.028685,0.032208,-0.599785,0.380034,0.000000,0.000000,0.000000,0.315004,-0.603554,0.181372,0.127652,0.000000,0.000000,0.000000,0.000000
8.0500,0.042046,0.056305,-0.636121,0.373815,0.000000,0.000000,0.000000,0.320104,-0.618714,0.202586,0.125225,0.000000,0.000000,0.000000,0.000000
8.0667,0.056155,0.079795,-0.670873,0.369004,0.000000,0.000000,0.000000,0.325248,-0.634272,0.223059,0.123016,0.000000,0.000000,0.000000,0.000000
8.0833,0.070659,0.102433,-0.703792,0.365661,0.000000,0.000000,0.000000,0.330330,-0.650139,0.242660,0.121071,0.000000,0.000000,0.000000,0.000000
8.1000,0.085150,0.123961,-0.734657,0.363828,0.000000,0.000000,0.000000,0.335234,-0.666203,0.261282,0.119431,0.000000,0.000000,0.000000,0.000000
8.1167,0.099202,0.144122,-0.763296,0.363526,0.000000,0.000000,0.000000,0.339835,-0.682335,0.278854,0.118121,0.000000,0.000000,0.000000,0.000000
8.1333,0.112423,0.162698,-0.789593,0.364746,0.000000,0.000000,0.000000,0.344002,-0.698391,0.295350,0.117144,0.000000,0.000000,0.000000,0.000000
8.1500,0.124488,0.179533,-0.813506,0.367450,0.000000,0.000000,0.000000,0.347599,-0.714217,0.310781,0.116480,0.000000,0.000000,0.000000,0.000000
8.1667,0.135168,0.194553,-0.835065,0.371560,0.000000,0.000000,0.000000,0.350487,-0.729650,0.325194,0.116085,0.000000,0.000000,0.000000,0.000000
8.1833,0.144338,0.207766,-0.854363,0.376960,0.000000,0.000000,0.000000,0.352537,-0.744531,0.338660,0.115897,0.000000,0.000000,0.000000,0.000000
8.2000,0.151968,0.219245,-0.871541,0.383490,0.000000,0.000000,0.000000,0.353641,-0.758708,0.351270,0.115849,0.000000,0.000000,0.000000,0.000000
8.2167,0.158103,0.229113,-0.886766,0.390948,0.000000,0.000000,0.000000,0.353721,-0.772049,0.363124,0.115877,0.000000,0.000000,0.000000,0.000000
8.2333,0.162833,0.237524,-0.900216,0.399095,0.000000,0.000000,0.000000,0.352737,-0.784447,0.374328,0.115925,0.000000,0.000000,0.000000,0.000000
8.2500,0.166258,0.244646,-0.912064,0.407661,0.000000,0.000000,0.000000,0.350688,-0.795825,0.384988,0.115960,0.000000,0.000000,0.000000,0.000000
8.2667,0.168476,0.250639,-0.922475,0.416352,0.000000,0.000000,0.000000,0.347614,-0.806136,0.395208,0.115968,0.000000,0.000000,0.000000,0.000000
8.2833,0.169551,0.255631,-0.931604,0.424869,0.000000,0.000000,0.000000,0.343592,-0.815366,0.405082,0.115963,0.000000,0.000000,0.000000,0.000000
8.3000,0.169505,0.259695,-0.939600,0.432930,0.000000,0.000000,0.000000,0.338723,-0.823534,0.414695,0.115982,0.000000,0.000000,0.000000,0.000000
8.3167,0.168301,0.262835,-0.946609,0.440293,0.000000,0.000000,0.000000,0.333134,-0.830687,0.424121,0.116082,0.000000,0.000000,0.000000,0.000000
8.3333,0.165840,0.264973,-0.952777,0.446782,0.000000,0.000000,0.000000,0.326972,-0.836906,0.433417,0.116329,0.000000,0.000000,0.000000,0.000000
8.3500,0.161957,0.265956,-0.958249,0.452291,0.000000,0.000000,0.000000,0.320395,-0.842299,0.442627,0.116790,0.000000,0.000000,0.000000,0.000000
