t_s,left_shoulder_pitch,left_shoulder_roll,left_shoulder_yaw,left_elbow,left_wrist_roll,left_wrist_pitch,left_wrist_yaw,right_shoulder_pitch,right_shoulder_roll,right_shoulder_yaw,right_elbow,right_wrist_roll,right_wrist_pitch,right_wrist_yaw,waist_yaw
8.7833,0.310000,0.240000,-0.120000,0.670000,0.000000,0.000000,0.000000,0.538604,-0.167810,0.268549,0.044116,0.000000,0.000000,0.000000,0.000000
8.8000,0.310000,0.240000,-0.120000,0.670000,0.000000,0.000000,0.000000,0.541356,-0.227124,0.293385,0.109525,0.000000,0.000000,0.000000,0.000000
8.8667,0.310000,0.240000,-0.120000,0.670000,0.000000,0.000000,0.000000,0.543080,-0.285707,0.317997,0.172557,0.000000,0.000000,0.000000,0.000000
8.9333,0.310000,0.240000,-0.120000,0.670000,0.000000,0.000000,0.000000,0.543711,-0.342730,0.341922,0.231896,0.000000,0.000000,0.000000,0.000000
9.0167,0.310000,0.240000,-0.120000,0.670000,0.000000,0.000000,0.000000,0.543035,-0.397299,0.364823,0.286118,0.000000,0.000000,0.000000,0.000000
9.0333,0.310000,0.240000,-0.120000,0.670000,0.000000,0.000000,0.000000,0.540719,-0.448540,0.386496,0.333837,0.000000,0.000000,0.000000,0.000000
9.0500,0.310000,0.240000,-0.120000,0.670000,0.000000,0.000000,0.000000,0.536411,-0.495733,0.406847,0.373921,0.000000,0.000000,0.000000,0.000000
9.0667,0.310000,0.240000,-0.120000,0.670000,0.000000,0.000000,0.000000,0.529840,-0.538408,0.425868,0.405637,0.000000,0.000000,0.000000,0.000000
9.0833,0.310000,0.240000,-0.120000,0.670000,0.000000,0.000000,0.000000,0.520866,-0.576344,0.443615,0.428662,0.000000,0.000000,0.000000,0.000000
9.1000,0.310000,0.240000,-0.120000,0.670000,0.000000,0.000000,0.000000,0.509519,-0.609551,0.460191,0.443058,0.000000,0.000000,0.000000,0.000000
9.1167,0.310000,0.240000,-0.120000,0.670000,0.000000,0.000000,0.000000,0.496018,-0.638225,0.475721,0.449238,0.000000,0.000000,0.000000,0.000000
9.1333,0.310000,0.240000,-0.120000,0.670000,0.000000,0.000000,0.000000,0.480773,-0.662720,0.490331,0.447948,0.000000,0.000000,0.000000,0.000000
9.2333,0.310000,0.240000,-0.120000,0.670000,0.000000,0.000000,0.000000,0.464355,-0.683492,0.504128,0.440234,0.000000,0.000000,0.000000,0.000000
9.2500,0.310000,0.240000,-0.120000,0.670000,0.000000,0.000000,0.000000,0.447388,-0.701037,0.517192,0.427355,0.000000,0.000000,0.000000,0.000000
9.2667,0.310000,0.240000,-0.120000,0.670000,0.000000,0.000000,0.000000,0.430402,-0.715821,0.529574,0.410622,0.000000,0.000000,0.000000,0.000000
9.2833,0.310000,0.240000,-0.120000,0.670000,0.000000,0.000000,0.000000,0.413758,-0.728245,0.541297,0.391241,0.000000,0.000000,0.000000,0.000000
9.3000,0.310000,0.240000,-0.120000,0.670000,0.000000,0.000000,0.000000,0.397654,-0.738647,0.552372,0.370240,0.000000,0.000000,0.000000,0.000000
9.3167,0.310000,0.240000,-0.120000,0.670000,0.000000,0.000000,0.000000,0.382173,-0.747317,0.562803,0.348448,0.000000,0.000000,0.000000,0.000000
9.3333,0.310000,0.240000,-0.120000,0.670000,0.000000,0.000000,0.000000,0.367333,-0.754519,0.572599,0.326497,0.000000,0.000000,0.000000,0.000000
9.3500,0.310000,0.240000,-0.120000,0.670000,0.000000,0.000000,0.000000,0.353118,-0.760501,0.581775,0.304837,0.000000,0.000000,0.000000,0.000000
9.3667,0.310000,0.240000,-0.120000,0.670000,0.000000,0.000000,0.000000,0.339510,-0.765506,0.590359,0.283760,0.000000,0.000000,0.000000,0.000000
9.3833,0.310000,0.240000,-0.120000,0.670000,0.000000,0.000000,0.000000,0.326499,-0.769772,0.598391,0.263408,0.000000,0.000000,0.000000,0.000000
9.4000,0.310000,0.240000,-0.120000,0.670000,0.000000,0.000000,0.000000,0.314078,-0.773534,0.605923,0.243793,0.000000,0.000000,0.000000,0.000000
9.4167,0.310000,0.240000,-0.120000,0.670000,0.000000,0.000000,0.000000,0.302241,-0.777007,0.613017,0.224809,0.000000,0.000000,0.000000,0.000000
9.4333,0.310000,0.240000,-0.120000,0.670000,0.000000,0.000000,0.000000,0.290969,-0.780381,0.619743,0.206242,0.000000,0.000000,0.000000,0.000000
9.4500,0.310000,0.240000,-0.120000,0.670000,0.000000,0.000000,0.000000,0.280222,-0.783805,0.626175,0.187791,0.000000,0.000000,0.000000,0.000000
9.4667,0.310000,0.240000,-0.120000,0.670000,0.000000,0.000000,0.000000,0.269924,-0.787374,0.632387,0.169077,0.000000,0.000000,0.000000,0.000000
9.4833,0.310000,0.240000,-0.120000,0.670000,0.000000,0.000000,0.000000,0.259960,-0.791122,0.638459,0.149667,0.000000,0.000000,0.000000,0.000000
9.5000,0.310000,0.240000,-0.120000,0.670000,0.000000,0.000000,0.000000,0.250159,-0.795012,0.644466,0.129100,0.000000,0.000000,0.000000,0.000000
9.5167,0.310000,0.240000,-0.120000,0.670000,0.000000,0.000000,0.000000,0.240298,-0.798923,0.650485,0.106923,0.000000,0.000000,0.000000,0.000000
9.5333,0.310000,0.240000,-0.120000,0.670000,0.000000,0.000000,0.000000,0.230100,-0.802658,0.656592,0.082726,0.000000,0.000000,0.000000,0.000000
9.5500,0.310000,0.240000,-0.120000,0.670000,0.000000,0.000000,0.000000,0.219252,-0.805940,0.662859,0.056192,0.000000,0.000000,0.000000,0.000000
9.5667,0.310000,0.240000,-0.120000,0.670000,0.000000,0.000000,0.000000,0.207410,-0.808419,0.669358,0.027139,0.000000,0.000000,0.000000,0.000000
9.5833,0.310000,0.240000,-0.120000,0.670000,0.000000,0.000000,0.000000,0.194219,-0.809684,0.676162,-0.004447,0.000000,0.000000,0.000000,0.000000
9.6000,0.310000,0.240000,-0.120000,0.670000,0.000000,0.000000,0.000000,0.179324,-0.809271,0.683347,-0.038401,0.000000,0.000000,0.000000,0.000000
