t_s,q_pitch,q_roll,q_yaw,q_elbow,target_x,target_y,target_z
6.9500,0.264917,-0.564483,-1.604301,1.886107,-0.229809,-0.509137,0.027196
6.9667,0.281628,-0.633812,-2.356113,1.660815,-0.234506,-0.511104,0.027152
6.9833,0.272434,-0.611551,-2.198859,1.683323,-0.233911,-0.508349,0.024732
7.0833,-0.177975,-0.004174,-2.510165,0.699627,-0.052786,-0.322097,-0.080353
7.1000,-0.266678,0.096527,-2.489225,0.582158,-0.019485,-0.286742,-0.062626
7.1167,-0.322936,0.180646,-2.452768,0.499505,0.000466,-0.261938,-0.054715
7.1333,-0.351144,0.229064,-2.418955,0.455819,0.012116,-0.249496,-0.049017
7.1500,-0.357877,0.260459,-2.382122,0.431022,0.016978,-0.243152,-0.045265
7.1667,-0.360240,0.254217,-2.386502,0.422580,0.016563,-0.246422,-0.043800
7.1833,-0.352245,0.228208,-2.399459,0.425177,0.011686,-0.256025,-0.043121
7.2000,-0.330314,0.180853,-2.423741,0.451716,0.001751,-0.270814,-0.044768
7.2833,-0.114556,-0.168315,-2.536233,0.908391,-0.052711,-0.373346,-0.062393
7.3667,0.120754,-0.487527,-2.459874,1.812137,-0.018774,-0.430751,-0.060189
7.3833,0.141883,-0.547260,-2.448138,1.957831,-0.006748,-0.439366,-0.056532
7.4000,0.128969,-0.588184,-2.408983,2.051568,0.012694,-0.441494,-0.049643
7.4167,0.105655,-0.617355,-2.388036,2.128489,0.035017,-0.440473,-0.042793
7.4333,0.075791,-0.632363,-2.384747,2.186930,0.058605,-0.436521,-0.037025
7.4500,0.042269,-0.640421,-2.378712,2.229915,0.081059,-0.431360,-0.031840
7.4667,0.016747,-0.648181,-2.368890,2.265102,0.097581,-0.426926,-0.026637
7.4833,-0.005471,-0.644724,-2.376397,2.304591,0.114286,-0.418020,-0.022318
7.5000,-0.036219,-0.643348,-2.368581,2.333739,0.131956,-0.410310,-0.017818
7.5167,-0.079374,-0.637433,-2.343316,2.352466,0.152227,-0.400307,-0.013934
7.5333,-0.127135,-0.622882,-2.317926,2.361090,0.173364,-0.387785,-0.010582
7.5500,-0.159548,-0.616872,-2.303752,2.363593,0.187547,-0.381676,-0.006443
7.5667,-0.187166,-0.596411,-2.294891,2.354045,0.199051,-0.371863,-0.006254
7.5833,-0.205746,-0.572358,-2.293345,2.336468,0.206485,-0.362799,-0.008038
7.6000,-0.217853,-0.548163,-2.297588,2.315973,0.211238,-0.354903,-0.010799
7.6167,-0.224228,-0.528618,-2.303350,2.295367,0.213343,-0.349550,-0.013801
