t_s,q_pitch,q_roll,q_yaw,q_elbow,target_x,target_y,target_z
7.9333,0.151444,-0.513606,0.076600,0.526650,0.127295,-0.424656,0.008906
7.9500,0.156118,-0.532778,0.114204,0.495300,0.128967,-0.422731,0.013223
7.9667,0.156925,-0.537741,0.130545,0.492951,0.128463,-0.421634,0.012891
7.9833,0.157586,-0.544250,0.154641,0.487924,0.128086,-0.419531,0.012458
8.0000,0.160365,-0.546575,0.171587,0.484440,0.126598,-0.417209,0.011451
8.0167,0.166358,-0.550085,0.188012,0.482864,0.123332,-0.415800,0.010029
8.0333,0.174625,-0.555619,0.203447,0.483031,0.118767,-0.415647,0.008623
8.0500,0.185413,-0.564767,0.225303,0.476900,0.113560,-0.415152,0.007916
8.0667,0.196805,-0.579087,0.252158,0.464145,0.108687,-0.415051,0.008504
8.0833,0.207963,-0.595888,0.276925,0.454705,0.103464,-0.416626,0.009408
8.1000,0.213404,-0.608322,0.294730,0.447944,0.100826,-0.417790,0.010423
8.1167,0.217746,-0.621994,0.311136,0.444558,0.098313,-0.420106,0.011476
8.1333,0.224043,-0.635149,0.320514,0.444324,0.094922,-0.423830,0.012667
8.1500,0.235121,-0.653025,0.328108,0.448612,0.088944,-0.430449,0.014077
8.1667,0.245449,-0.671524,0.334775,0.455922,0.083013,-0.437854,0.015631
8.1833,0.250064,-0.687505,0.346765,0.465278,0.078952,-0.443608,0.016562
8.2000,0.254775,-0.701267,0.353315,0.470680,0.075796,-0.448795,0.018102
8.2167,0.257016,-0.713699,0.359536,0.475463,0.073898,-0.453382,0.019680
8.2333,0.256189,-0.725701,0.364977,0.480127,0.073524,-0.457853,0.021525
8.2500,0.251029,-0.733469,0.370971,0.482345,0.075334,-0.460164,0.022902
8.2667,0.243557,-0.738934,0.377143,0.482397,0.078424,-0.461189,0.024111
8.2833,0.239129,-0.746822,0.382579,0.479258,0.080651,-0.462757,0.026128
8.3000,0.235415,-0.756531,0.391538,0.470215,0.083087,-0.463603,0.028583
8.3167,0.228222,-0.759054,0.398106,0.464168,0.086685,-0.462481,0.029589
8.3333,0.219668,-0.761436,0.404334,0.458560,0.090851,-0.461392,0.030685
8.3500,0.208866,-0.760405,0.411341,0.454972,0.095592,-0.459200,0.030884
8.3667,0.199785,-0.761141,0.421818,0.457057,0.098466,-0.458122,0.030540
8.3833,0.194515,-0.761697,0.428700,0.459709,0.099886,-0.457691,0.030121
8.4000,0.186883,-0.761503,0.438890,0.462846,0.101938,-0.456496,0.029444
8.4167,0.179697,-0.759646,0.445724,0.463059,0.104486,-0.454696,0.028917
8.4333,0.174614,-0.759978,0.451944,0.464909,0.105959,-0.454136,0.028652
8.4500,0.167186,-0.760489,0.460733,0.470939,0.107719,-0.453926,0.028031
8.4667,0.159755,-0.760166,0.469253,0.477568,0.109426,-0.453554,0.027192
8.4833,0.157038,-0.760348,0.477996,0.484690,0.108876,-0.453568,0.025939
8.5000,0.155778,-0.757439,0.490262,0.499491,0.106242,-0.453272,0.022782
8.5167,0.157223,-0.754357,0.502090,0.515789,0.102170,-0.453315,0.019286
8.5333,0.159762,-0.753419,0.512301,0.532641,0.097682,-0.454550,0.016410
8.5500,0.158544,-0.757346,0.517137,0.539399,0.096934,-0.456608,0.016450
8.5667,0.148295,-0.757889,0.522510,0.548655,0.100005,-0.457461,0.016312
8.5833,0.143467,-0.763553,0.523249,0.551968,0.101900,-0.460087,0.017801
