t_s,q_pitch,q_roll,q_yaw,q_elbow,target_x,target_y,target_z
6.5667,-0.244371,-0.277873,-0.953360,0.839873,0.203364,-0.459781,0.002228
6.5833,-0.253112,-0.265906,-0.973789,0.835690,0.209676,-0.452629,0.015898
6.6000,-0.271393,-0.251041,-1.004453,0.834848,0.215123,-0.447722,0.015534
6.6167,-0.299114,-0.234554,-1.047830,0.837487,0.223275,-0.442061,0.015910
6.6333,-0.300508,-0.241755,-1.033278,0.848063,0.224909,-0.442737,0.016900
6.6500,-0.287337,-0.261520,-1.003220,0.867707,0.220581,-0.447864,0.015948
6.6667,-0.267434,-0.292405,-0.946499,0.890381,0.215198,-0.455983,0.015713
6.6833,-0.241730,-0.329467,-0.872818,0.914748,0.207769,-0.465525,0.015450
6.7000,-0.228769,-0.363947,-0.835539,0.952906,0.200747,-0.475407,0.014135
6.7167,-0.230600,-0.401376,-0.826549,1.017397,0.194826,-0.486220,0.012152
6.7333,-0.228878,-0.444741,-0.807939,1.085972,0.186535,-0.498691,0.011594
6.7500,-0.193320,-0.486983,-0.743100,1.121046,0.167851,-0.511865,0.011854
6.7667,-0.122584,-0.515174,-0.632537,1.108118,0.140885,-0.520283,0.010333
6.7833,-0.016957,-0.528653,-0.533358,1.049616,0.103569,-0.524311,0.008329
6.8333,0.128638,-0.542305,-0.240044,0.835868,0.084475,-0.503519,0.009962
6.9167,-0.004011,-0.620978,-1.702238,1.503347,0.004068,-0.543019,-0.016688
6.9500,-0.058485,-0.578866,-2.559714,1.366222,-0.004387,-0.532484,-0.020724
6.9833,0.051911,-0.616602,-3.010000,1.451993,-0.048929,-0.533006,-0.015264
7.0000,0.092794,-0.622546,-3.010000,1.450686,-0.070802,-0.535184,-0.013082
7.0167,0.125944,-0.630854,-3.010000,1.450621,-0.088032,-0.538361,-0.008659
7.0333,0.138167,-0.633441,-3.010000,1.451166,-0.094404,-0.539516,-0.007714
7.0500,0.142916,-0.623380,-3.010000,1.451492,-0.097176,-0.534994,-0.010976
7.0667,0.144164,-0.607670,-3.010000,1.451578,-0.098306,-0.527864,-0.016123
7.0833,0.149564,-0.589209,-3.010000,1.452460,-0.101483,-0.518974,-0.021513
7.1000,0.158575,-0.576389,-3.010000,1.455608,-0.106046,-0.512048,-0.025069
7.1167,0.156943,-0.560458,-3.010000,1.462706,-0.104588,-0.503125,-0.031701
7.1333,0.154266,-0.550969,-3.010000,1.479865,-0.100852,-0.493762,-0.038555
7.1500,0.154780,-0.550427,-3.010000,1.489456,-0.100033,-0.489035,-0.041524
7.1667,0.155489,-0.548667,-3.010000,1.490774,-0.100320,-0.487472,-0.042394
7.1833,0.154927,-0.547368,-3.010000,1.491494,-0.099966,-0.486592,-0.043044
7.2000,0.153396,-0.546168,-3.010000,1.492050,-0.099101,-0.485866,-0.043693
7.2167,0.153997,-0.547188,-3.010000,1.492296,-0.099358,-0.486178,-0.043381
7.2333,0.152050,-0.546421,-3.010000,1.492499,-0.098341,-0.485737,-0.043949
7.2500,0.148728,-0.552401,-3.010000,1.492545,-0.096425,-0.488760,-0.042631
7.2667,0.142497,-0.560240,-3.010000,1.492531,-0.092921,-0.492826,-0.041031
7.2833,0.140303,-0.568309,-3.010000,1.492458,-0.091522,-0.496820,-0.038736
7.3000,0.134460,-0.575409,-3.010000,1.492501,-0.088240,-0.500515,-0.037234
7.3167,0.120142,-0.573384,-3.010000,1.493138,-0.080532,-0.499985,-0.039268
7.3333,0.102680,-0.570525,-3.010000,1.493835,-0.071046,-0.499016,-0.041496
7.3500,0.083134,-0.567284,-3.010000,1.494520,-0.060389,-0.497827,-0.043764
7.4000,-0.092465,-0.311100,-2.195695,1.109557,-0.007998,-0.450938,-0.059801
7.4833,-0.018026,-0.529449,-2.594770,1.982191,0.091130,-0.434817,-0.047497
7.5000,-0.063643,-0.545188,-2.473444,2.069049,0.121586,-0.419404,-0.044256
7.5167,-0.118535,-0.548025,-2.380309,2.136313,0.151982,-0.400196,-0.038152
7.5333,-0.178517,-0.535566,-2.307673,2.170434,0.179949,-0.379916,-0.033146
7.5500,-0.215730,-0.529273,-2.251626,2.191885,0.195254,-0.366753,-0.028744
7.5667,-0.231686,-0.528969,-2.203391,2.197911,0.198762,-0.361238,-0.027740
7.5833,-0.222638,-0.539855,-2.181729,2.211921,0.193042,-0.362647,-0.027328
7.6000,-0.215713,-0.551384,-2.184405,2.219734,0.190456,-0.367249,-0.026125
7.6167,-0.198795,-0.569058,-2.203485,2.228469,0.184734,-0.376034,-0.024041
7.6333,-0.165328,-0.592014,-2.227316,2.244639,0.171987,-0.386814,-0.022521
7.6500,-0.129173,-0.610419,-2.245775,2.255267,0.156940,-0.396247,-0.022828
7.6667,-0.088597,-0.627120,-2.270428,2.259669,0.139783,-0.406558,-0.023357
7.6833,-0.057719,-0.630854,-2.294351,2.258986,0.126834,-0.411401,-0.025403
7.7000,-0.038696,-0.630076,-2.319868,2.261628,0.120267,-0.413253,-0.026466
7.7167,-0.030371,-0.619900,-2.341361,2.266869,0.118927,-0.409633,-0.028183
7.7333,-0.022519,-0.611259,-2.358920,2.281514,0.118518,-0.404604,-0.028790
7.7500,-0.018569,-0.597081,-2.380799,2.297869,0.120728,-0.397100,-0.029597
7.7667,-0.017004,-0.585174,-2.403358,2.321115,0.125014,-0.389534,-0.028841
7.7833,-0.013323,-0.585193,-2.439609,2.352192,0.130595,-0.387739,-0.024207
7.8000,-0.018914,-0.594309,-2.473499,2.387352,0.140835,-0.389209,-0.016487
7.8167,-0.020888,-0.608970,-2.520494,2.433516,0.151755,-0.392998,-0.005138
7.8333,-0.021706,-0.621667,-2.579978,2.496832,0.164825,-0.395006,0.009517
