t_s,q_pitch,q_roll,q_yaw,q_elbow,target_x,target_y,target_z
7.3833,-1.406811,0.380000,0.434253,0.611849,0.314021,0.189137,0.399903
7.4000,-1.398309,0.380000,0.476103,0.599169,0.294422,0.201041,0.447509
7.4167,-1.406663,0.380000,0.493224,0.604198,0.293026,0.203152,0.447568
7.4333,-1.412590,0.380000,0.504672,0.606045,0.290552,0.205094,0.447846
7.5333,-1.732291,0.380000,-1.186483,0.433121,0.403318,0.072850,0.530782
7.6333,-0.274522,-1.181046,-0.531904,-0.402723,0.180405,-0.459505,0.521153
7.7000,-0.120811,-1.316027,-0.822161,-0.105406,0.136839,-0.548296,0.546974
7.7333,-0.170608,-1.434567,-0.751721,0.185488,0.155720,-0.600100,0.561621
7.7500,-0.337887,-1.468383,-0.602095,0.347596,0.177820,-0.621438,0.565838
7.7667,-0.510672,-1.487557,-0.457787,0.494035,0.193097,-0.637524,0.573204
7.7833,-0.662350,-1.484667,-0.393181,0.614965,0.194579,-0.651093,0.579194
7.8000,-0.801130,-1.465868,-0.387671,0.725825,0.193653,-0.663879,0.581731
7.8500,-0.899123,-1.567258,-0.653167,0.970418,0.097995,-0.706960,0.579586
7.8667,-0.833373,-1.622473,-0.805419,1.051564,0.053691,-0.718424,0.579254
7.8833,-1.013747,-1.724532,-0.792672,1.203705,0.016516,-0.727490,0.574657
7.9333,-1.630652,-2.086553,-0.574479,1.443167,-0.126972,-0.725108,0.585753
7.9500,-1.617406,-2.166005,-0.574479,1.459743,-0.184415,-0.712658,0.593063
7.9667,-1.602458,-2.217503,-0.574479,1.474683,-0.207953,-0.704776,0.591741
7.9833,-1.583189,-2.253616,-0.574479,1.491242,-0.223658,-0.698492,0.590707
8.0000,-1.565755,-2.278374,-0.574479,1.510149,-0.233391,-0.694321,0.589051
8.0167,-1.541486,-2.295146,-0.574479,1.531830,-0.239119,-0.691484,0.588829
8.0333,-1.517474,-2.299094,-0.574479,1.554236,-0.238167,-0.691635,0.589068
8.0500,-1.504036,-2.297079,-0.574479,1.568674,-0.235003,-0.692929,0.588763
8.0667,-1.492871,-2.289159,-0.574479,1.580391,-0.229480,-0.695436,0.588698
8.0833,-1.481728,-2.276586,-0.574479,1.588293,-0.222062,-0.698580,0.589471
8.1000,-1.472635,-2.262178,-0.574479,1.594194,-0.213852,-0.701987,0.590090
8.1167,-1.465290,-2.247325,-0.574479,1.598749,-0.205557,-0.705362,0.590494
8.1333,-1.457759,-2.231544,-0.574479,1.602371,-0.196897,-0.708734,0.591005
8.1500,-1.450818,-2.216449,-0.574479,1.604929,-0.188650,-0.711789,0.591496
8.1667,-1.444927,-2.209872,-0.574479,1.607891,-0.184789,-0.713137,0.591684
8.1833,-1.443474,-2.208795,-0.574479,1.610511,-0.183799,-0.713552,0.591197
8.2000,-1.447971,-2.210928,-0.574479,1.613012,-0.184540,-0.713595,0.589718
8.2167,-1.450158,-2.214393,-0.574479,1.614861,-0.186275,-0.713170,0.588926
8.2333,-1.448438,-2.219060,-0.574479,1.615512,-0.188756,-0.712182,0.589177
8.2500,-1.444294,-2.221230,-0.574479,1.615265,-0.189936,-0.711497,0.590057
8.2667,-1.440136,-2.219395,-0.574479,1.614530,-0.188992,-0.711599,0.590973
8.2833,-1.434103,-2.206011,-0.574479,1.614273,-0.181997,-0.714011,0.591845
8.3000,-1.417985,-2.176252,-0.574479,1.614046,-0.166458,-0.719036,0.593787
8.4000,-1.187492,-1.282726,0.270588,0.853749,0.336033,-0.593498,0.592649
8.4167,-1.275914,-1.303437,0.627266,0.705109,0.370631,-0.548508,0.583443
8.4333,-1.338805,-1.338137,0.830869,0.572374,0.374766,-0.518257,0.584600
8.4833,-1.380163,-1.116593,0.772327,0.404160,0.421466,-0.405559,0.571464
8.5833,-3.140000,0.380000,0.261604,3.180000,0.069830,0.079795,0.622423
8.6833,-1.670544,0.380000,-0.535765,0.711617,0.361286,0.103692,0.537448
8.7000,-1.708143,0.380000,-0.504579,0.799416,0.412479,0.102976,0.561361
8.7167,-1.700343,0.380000,-0.370997,0.846027,0.415292,0.103659,0.557032
8.7333,-1.703739,0.377707,-0.204348,0.881933,0.411102,0.114002,0.554164
