t_s,q_pitch,q_roll,q_yaw,q_elbow
7.6167,0.307914,-0.481609,0.111069,0.944559
7.6333,0.250910,-0.514523,0.128571,1.230881
7.6500,0.479039,-0.426335,0.218831,0.399468
7.6833,0.490969,-0.260391,0.352341,0.048171
7.7833,0.421504,-0.213272,0.452764,-0.016214
7.8000,0.426776,-0.283731,0.472895,-0.041949
7.8167,0.419331,-0.308509,0.514376,-0.024152
7.8333,0.383050,-0.330585,0.558489,0.077187
7.8500,0.374662,-0.374742,0.594274,-0.000466
7.8667,0.328457,-0.430793,0.609375,0.205671
7.8833,0.287545,-0.493511,0.613013,0.415779
7.9000,0.268834,-0.549609,0.610579,0.668983
7.9167,0.231700,-0.579359,0.600017,0.772327
7.9333,0.196747,-0.597026,0.584546,0.853088
7.9500,0.221520,-0.637624,0.580853,0.721684
7.9667,0.236028,-0.691661,0.566359,0.812198
7.9833,0.274783,-0.766825,0.550667,0.767111
8.0000,0.266070,-0.801600,0.544384,0.614491
8.0167,0.273189,-0.833523,0.544456,0.530900
8.0333,0.265567,-0.845438,0.548090,0.464728
8.0500,0.237328,-0.838475,0.549631,0.457594
8.0667,0.231043,-0.832185,0.559000,0.420556
8.0833,0.229541,-0.821428,0.572429,0.381178
8.1000,0.234664,-0.813121,0.587976,0.347050
8.1167,0.209944,-0.807669,0.594134,0.353469
8.1333,0.190460,-0.810683,0.592754,0.348129
8.1500,0.181121,-0.803720,0.603673,0.311326
8.1667,0.155876,-0.798125,0.606670,0.314354
8.1833,0.120639,-0.787237,0.608390,0.313451
8.2000,0.097222,-0.777900,0.612739,0.319719
8.2167,0.087810,-0.772085,0.619479,0.327049
8.2333,0.090793,-0.775583,0.626032,0.321590
8.2500,0.096851,-0.785941,0.628477,0.325965
8.2667,0.109709,-0.807067,0.632916,0.305897
8.2833,0.114037,-0.815990,0.637054,0.296523
8.3000,0.114172,-0.812166,0.646875,0.272987
8.3167,0.105155,-0.809608,0.653855,0.240569
8.3333,0.117172,-0.833699,0.657701,0.216127
8.3500,0.129750,-0.882117,0.652015,0.180846
8.3667,0.170152,-0.937167,0.653131,0.136334
8.3833,0.181799,-0.990856,0.644149,0.110813
8.4000,0.161828,-1.002623,0.639426,0.053270
8.4167,0.075544,-0.962354,0.630668,-0.000503
8.4333,0.058679,-0.969537,0.630748,-0.090517
8.4500,0.075806,-1.006509,0.632004,-0.174180
8.4667,0.171801,-1.104310,0.640651,-0.278216
8.4833,0.081526,-1.045546,0.636072,-0.491028
8.5000,0.045957,-0.984826,0.663854,-0.625926
8.5167,0.048451,-0.953879,0.698291,-0.749825
8.5333,-0.094891,-0.845955,0.698074,-0.743583
8.5500,-0.257918,-0.720660,0.705585,-0.669320
8.6000,-0.444368,-0.527916,0.753716,-0.379098
8.6167,-0.467468,-0.522531,0.763701,-0.348105
8.6500,-0.515550,-0.454365,0.799346,-0.284971
8.6833,-0.458119,-0.455145,0.846086,-0.342113
8.7000,-0.464952,-0.468888,0.845696,-0.343329
8.7167,-0.469689,-0.478443,0.847947,-0.343736
8.7833,-0.444652,-0.520407,0.854157,-0.394689
8.8333,-0.437160,-0.537201,0.862045,-0.429899
8.8833,-0.508258,-0.522896,0.839861,-0.411020
8.9000,-0.525404,-0.510911,0.844014,-0.408325
8.9167,-0.485388,-0.522200,0.872295,-0.442743
8.9333,-0.483055,-0.536328,0.873471,-0.443756
8.9500,-0.475883,-0.567092,0.868724,-0.431672
8.9667,-0.465157,-0.643625,0.844663,-0.434598
8.9833,-0.414961,-0.746434,0.827538,-0.438401
9.0000,-0.429413,-0.750502,0.819767,-0.375498
9.0167,-0.441820,-0.747385,0.815313,-0.306959
9.0333,-0.408700,-0.788722,0.813413,-0.280485
9.0500,-0.448999,-0.722007,0.819904,-0.158036
9.0667,-0.367895,-0.797433,0.825355,-0.180232
9.0833,-0.301533,-0.869691,0.825043,-0.167615
9.1000,-0.209015,-0.964103,0.828871,-0.173526
9.1167,-0.107154,-1.035690,0.847355,-0.151780
9.1333,-0.097661,-1.013666,0.849918,-0.070939
9.1500,-0.153447,-0.927239,0.839550,0.010976
