t_s,q_pitch,q_roll,q_yaw,q_elbow
8.7833,0.493039,-0.147411,0.273408,0.135919
8.8000,0.416760,-0.117361,0.366876,0.136547
8.8167,0.345361,-0.138850,0.422222,0.138629
8.8500,0.426732,-0.309770,0.419269,0.053001
8.8667,0.314176,-0.262290,0.492981,0.051333
8.8833,0.386007,-0.241939,0.583595,0.011612
8.9000,0.382097,-0.345737,0.603326,0.108636
8.9167,0.361843,-0.392671,0.632403,0.241953
8.9333,0.368212,-0.440989,0.661096,0.402182
8.9500,0.384425,-0.471731,0.681357,0.662622
8.9667,0.357150,-0.442467,0.623043,1.097807
8.9833,0.300793,-0.403270,0.117850,1.503372
9.0000,0.324370,-0.445527,-0.061968,1.504554
9.0167,0.340099,-0.499022,-0.115465,1.504618
9.0333,0.336948,-0.525117,-0.129501,1.504630
9.0500,0.334007,-0.527989,-0.136596,1.504656
9.0667,0.323484,-0.510752,-0.137526,1.504638
9.0833,0.294574,-0.532610,-0.138469,1.504685
9.1000,0.267325,-0.526334,-0.138425,1.504632
9.1167,0.231158,-0.519939,-0.137824,1.504616
9.1333,0.168484,-0.499846,-0.135790,1.504600
9.1500,0.413411,-0.385815,-0.045204,0.598130
9.1667,0.414890,-0.409107,0.014419,0.492881
9.1833,0.390941,-0.421907,0.070738,0.400742
9.2000,0.364041,-0.434022,0.102148,0.371284
9.2167,0.350340,-0.443313,0.122214,0.363926
9.2333,0.357115,-0.472649,0.145169,0.350661
9.2500,0.367315,-0.490047,0.173446,0.345622
9.2667,0.412647,-0.529794,0.180693,0.353404
9.2833,0.435883,-0.555005,0.192335,0.361711
9.3000,0.443343,-0.571391,0.206132,0.367376
9.3167,0.458365,-0.593064,0.227663,0.359422
9.3333,0.419353,-0.595244,0.252079,0.343543
9.3500,0.406044,-0.599879,0.277876,0.324640
9.3667,0.371915,-0.595741,0.294768,0.302575
9.3833,0.343199,-0.592632,0.311803,0.291062
9.4000,0.318388,-0.585665,0.331079,0.281157
9.4167,0.320316,-0.601709,0.353036,0.264396
9.4333,0.287233,-0.603312,0.374862,0.258228
9.4500,0.270328,-0.605527,0.389103,0.254885
9.4667,0.258586,-0.609180,0.403149,0.256563
9.4833,0.260044,-0.622932,0.414437,0.262978
9.5000,0.254382,-0.633819,0.432933,0.275234
9.5167,0.261333,-0.653049,0.441227,0.282323
9.5333,0.257144,-0.668899,0.447842,0.285254
9.5500,0.261371,-0.680592,0.472673,0.237903
9.5667,0.285672,-0.702172,0.507344,0.136415
9.5833,0.217749,-0.695286,0.514741,0.094536
9.6000,0.159635,-0.698666,0.519241,0.072879
9.6167,0.176687,-0.763682,0.521702,0.025482
9.6333,0.131750,-0.775602,0.522422,0.012165
9.6500,0.171043,-0.848459,0.525139,-0.080945
9.6667,0.240050,-0.916208,0.540861,-0.207409
9.6833,0.271765,-0.947788,0.564007,-0.365775
9.7000,0.313828,-0.971274,0.598096,-0.461511
9.7167,0.425068,-1.053969,0.634276,-0.552949
9.7333,0.583625,-1.146094,0.696825,-0.620601
9.7500,0.685202,-1.158301,0.768147,-0.656243
9.7667,0.731123,-1.131543,0.826634,-0.626808
9.7833,0.512828,-1.035805,0.770781,-0.806945
9.8000,0.123215,-0.775914,0.712966,-0.712898
9.8167,-0.159998,-0.565966,0.730212,-0.511449
9.8333,-0.275954,-0.451485,0.776172,-0.401612
9.8500,-0.322286,-0.404342,0.815976,-0.367949
9.8667,-0.287158,-0.400875,0.864941,-0.410648
9.8833,-0.177769,-0.475219,0.924700,-0.568987
9.9000,-0.150900,-0.497086,0.959536,-0.662885
9.9167,-0.114576,-0.562191,0.971368,-0.702460
9.9333,-0.108500,-0.560841,0.991536,-0.679443
9.9500,-0.125834,-0.528783,1.008474,-0.643523
9.9667,-0.137284,-0.538225,1.006022,-0.632623
9.9833,-0.146289,-0.521442,1.020244,-0.614236
10.0000,-0.148007,-0.544479,1.017618,-0.612825
10.0167,-0.145915,-0.581050,1.014245,-0.625200
10.0333,-0.232514,-0.574913,0.972139,-0.537725
10.0500,-0.352082,-0.513295,0.936029,-0.406437
10.0667,-0.415784,-0.453164,0.937722,-0.342150
10.0833,-0.417384,-0.459185,0.940372,-0.335689
10.1000,-0.454833,-0.413493,0.950531,-0.301829
10.1167,-0.482232,-0.421547,0.936160,-0.305355
10.1333,-0.490061,-0.448976,0.927401,-0.312594
10.1500,-0.499327,-0.473975,0.917926,-0.323284
10.1667,-0.499873,-0.512483,0.906342,-0.326322
10.1833,-0.448670,-0.615804,0.894294,-0.393535
10.2000,-0.456065,-0.661157,0.872016,-0.303165
10.2167,-0.470405,-0.657622,0.865464,-0.218692
10.2333,-0.469516,-0.663262,0.861398,-0.147313
10.2500,-0.484590,-0.680973,0.842567,-0.052025
10.2667,-0.511559,-0.667728,0.829304,0.042249
10.2833,-0.496829,-0.693316,0.818699,0.080617
10.3000,-0.405733,-0.788479,0.813727,0.022381
10.3167,-0.315628,-0.854292,0.820270,-0.020208
10.3333,-0.194996,-0.940568,0.835176,-0.085300
10.3500,-0.130657,-0.968326,0.849828,-0.093487
10.3667,-0.101190,-0.955818,0.859677,-0.028606
10.3833,-0.118204,-0.899206,0.861472,0.040037
10.4000,-0.107060,-0.882499,0.863391,0.079796
10.4167,-0.084978,-0.874933,0.869274,0.100998
10.4333,-0.099562,-0.838571,0.866087,0.144348
10.4500,-0.081012,-0.852068,0.862075,0.114712
10.4667,-0.061643,-0.844124,0.869474,0.113648
10.4833,-0.048065,-0.840983,0.871438,0.125621
10.5000,-0.045277,-0.822480,0.872029,0.150096
10.5167,-0.050274,-0.813517,0.869608,0.149713
10.5333,-0.050303,-0.803020,0.868491,0.169902
10.5667,0.078719,-0.882930,0.892129,0.108993
10.5833,0.059027,-0.873235,0.881069,0.132357
10.6000,0.070610,-0.897763,0.874627,0.127135
10.6167,0.053129,-0.877327,0.869304,0.136669
10.6333,0.046974,-0.849568,0.871721,0.129710
10.6500,0.046585,-0.852245,0.866285,0.162102
10.6667,0.046161,-0.838531,0.865581,0.183074
10.6833,0.019961,-0.784885,0.867147,0.191082
10.7000,-0.014221,-0.735567,0.865580,0.203795
10.7167,-0.027111,-0.733356,0.859792,0.195629
10.7333,-0.029608,-0.733869,0.857136,0.177959
10.7500,-0.015676,-0.758940,0.853414,0.166003
10.7667,0.003768,-0.786666,0.850956,0.160143
10.7833,0.013792,-0.789329,0.852564,0.175368
10.8000,0.010775,-0.772286,0.855073,0.179235
10.8167,-0.005935,-0.739107,0.857193,0.189225
10.8333,0.018116,-0.765360,0.857689,0.199323
10.8500,0.034132,-0.769767,0.860793,0.222477
10.8667,0.071115,-0.785402,0.869184,0.231566
10.8833,0.106599,-0.792068,0.878639,0.245658
10.9000,0.128832,-0.775295,0.888306,0.282951
10.9167,0.179946,-0.795496,0.899073,0.297183
10.9333,0.245978,-0.835132,0.909312,0.278907
10.9500,0.303993,-0.848664,0.924164,0.302718
10.9667,0.376327,-0.867303,0.942948,0.330503
10.9833,0.411993,-0.826605,0.955396,0.452538
11.0000,0.394017,-0.732500,0.942524,0.673238
11.0167,0.393244,-0.686770,0.895460,0.877464
11.0333,0.323954,-0.522774,0.201886,1.502834
11.0500,0.362155,-0.532843,-0.040533,1.505482
11.0667,0.393043,-0.546395,-0.111808,1.504834
11.0833,0.438836,-0.567632,-0.134480,1.505079
11.1000,0.439120,-0.312976,-0.026965,0.875734
11.1167,0.417608,-0.370674,0.038739,1.088117
11.1500,0.310682,-0.438155,-0.072592,1.504549
11.1667,0.369266,-0.493997,-0.121918,1.505743
11.1833,0.406653,-0.528703,-0.135836,1.504872
11.2000,0.422102,-0.553141,-0.139160,1.504658
11.2167,0.429588,-0.560251,-0.139413,1.504648
11.2333,0.441621,-0.569080,-0.140373,1.504655
11.2500,0.446873,-0.577860,-0.139796,1.504649
11.2667,0.454880,-0.577352,-0.140233,1.504651
11.2833,0.458058,-0.580414,-0.139338,1.504648
11.3000,0.451459,-0.577041,-0.140420,1.504650
11.3167,0.425922,-0.565015,-0.140699,1.504648
11.3333,0.406616,-0.555009,-0.141308,1.504692
11.3500,0.395955,-0.543000,-0.140322,1.504647
11.3667,0.385728,-0.532786,-0.139931,1.504647
11.3833,0.377275,-0.536917,-0.139779,1.504646
11.4000,0.359502,-0.529414,-0.140106,1.504730
11.4167,0.330654,-0.540339,-0.140041,1.504666
11.4333,0.359367,-0.483041,-0.035142,1.197985
11.4500,0.509935,-0.427243,0.048579,0.679681
11.4667,0.526970,-0.482552,0.085314,0.545208
11.4833,0.472232,-0.507279,0.128235,0.369502
11.5000,0.428475,-0.526101,0.139342,0.345037
11.5167,0.337455,-0.530004,0.177608,0.326133
11.5333,0.321399,-0.561230,0.204285,0.342875
11.5500,0.309327,-0.595533,0.216604,0.351374
11.5667,0.328488,-0.608493,0.251858,0.323626
11.5833,0.320911,-0.598906,0.295846,0.280028
11.6000,0.312127,-0.596494,0.326117,0.257234
11.6167,0.305045,-0.593455,0.356867,0.239294
11.6333,0.285407,-0.591782,0.383798,0.242415
11.6500,0.262632,-0.590089,0.417936,0.253969
11.6667,0.276114,-0.599108,0.443594,0.251589
11.6833,0.275726,-0.613177,0.462482,0.260908
11.7000,0.270602,-0.617050,0.475715,0.265368
11.7167,0.273056,-0.629666,0.486184,0.265024
11.7333,0.287895,-0.639422,0.515996,0.238277
11.7500,0.272669,-0.645222,0.531297,0.244593
11.7667,0.257672,-0.650353,0.538882,0.246278
11.7833,0.252484,-0.659499,0.546841,0.248955
11.8000,0.238326,-0.663875,0.560042,0.256197
11.8167,0.226818,-0.663547,0.569052,0.251907
11.8333,0.230422,-0.670322,0.584936,0.245350
11.8500,0.226130,-0.670461,0.600803,0.235961
11.8667,0.208697,-0.664317,0.609292,0.226218
11.8833,0.211736,-0.666121,0.626281,0.211033
11.9000,0.239449,-0.705426,0.634671,0.206995
11.9167,0.215955,-0.698794,0.649294,0.222402
11.9333,0.228652,-0.727509,0.650969,0.226812
11.9500,0.205649,-0.715064,0.656851,0.216707
11.9667,0.196001,-0.714800,0.671695,0.164190
11.9833,0.202916,-0.715185,0.692543,0.132190
12.0000,0.213720,-0.705264,0.709748,0.135130
12.0167,0.251056,-0.734980,0.729804,0.096185
12.0333,0.259648,-0.763271,0.734765,0.090737
12.0500,0.257087,-0.779904,0.738812,0.120682
12.0667,0.239004,-0.779969,0.745015,0.145105
12.0833,0.237056,-0.787065,0.750685,0.137322
12.1000,0.235779,-0.806583,0.751493,0.133665
12.1167,0.224005,-0.793999,0.756978,0.118855
12.1333,0.213782,-0.810283,0.752465,0.113137
12.1500,0.150036,-0.803108,0.738070,0.087638
12.1667,0.040143,-0.779819,0.715300,0.050481
12.1833,0.026045,-0.798799,0.714592,-0.053273
12.2000,0.015604,-0.807931,0.720244,-0.120331
12.2167,0.070204,-0.888191,0.722852,-0.237563
12.2333,0.098577,-0.946796,0.723272,-0.290746
12.2500,0.009008,-0.887352,0.716370,-0.359721
12.2667,0.053921,-0.927557,0.734428,-0.488143
12.2833,-0.096567,-0.781875,0.743346,-0.427275
12.3000,-0.274353,-0.675092,0.727170,-0.328040
12.3167,-0.245799,-0.731613,0.730903,-0.443015
12.3333,-0.301744,-0.657620,0.755990,-0.438768
12.3500,-0.327645,-0.607188,0.785099,-0.460350
12.3667,-0.323334,-0.598576,0.808433,-0.515640
12.3833,-0.363702,-0.555404,0.830521,-0.462988
12.4000,-0.416282,-0.505374,0.847572,-0.404215
12.4167,-0.456254,-0.472899,0.860966,-0.352243
12.4333,-0.493806,-0.440020,0.873965,-0.303134
12.4500,-0.520505,-0.417577,0.882266,-0.286723
12.4667,-0.536288,-0.397923,0.894672,-0.258486
12.4833,-0.541033,-0.421442,0.891488,-0.266098
12.5000,-0.525488,-0.444626,0.898920,-0.289826
12.5167,-0.532957,-0.445734,0.899909,-0.279601
12.5333,-0.538806,-0.447323,0.901204,-0.275984
12.5500,-0.535519,-0.463856,0.902809,-0.286335
12.5667,-0.526417,-0.463670,0.914599,-0.272940
12.5833,-0.526350,-0.478566,0.911731,-0.277194
12.6000,-0.512281,-0.500974,0.914587,-0.292764
12.6167,-0.486339,-0.482361,0.942450,-0.355902
12.6333,-0.468399,-0.481639,0.958806,-0.379655
12.6500,-0.460480,-0.482103,0.968392,-0.394731
12.6667,-0.467362,-0.500515,0.959179,-0.382490
12.6833,-0.477153,-0.522360,0.947238,-0.362865
12.7000,-0.491376,-0.527404,0.939214,-0.330501
12.7167,-0.502840,-0.541885,0.927671,-0.321879
12.7333,-0.503916,-0.553464,0.923144,-0.321910
12.7500,-0.507587,-0.575053,0.912579,-0.313482
12.7667,-0.515113,-0.592219,0.900343,-0.203959
12.7833,-0.512542,-0.597613,0.896708,-0.155061
12.8000,-0.503322,-0.570148,0.908860,-0.096208
12.8167,-0.517412,-0.529921,0.913277,-0.021675
12.8333,-0.516975,-0.517606,0.913626,0.011307
12.8500,-0.511430,-0.524194,0.911574,0.009108
12.8667,-0.349481,-0.698774,0.919890,-0.173391
12.8833,-0.190076,-0.849612,0.942005,-0.209144
12.9000,-0.072382,-0.933353,0.966415,-0.172923
12.9167,0.009729,-0.977683,0.985378,-0.128006
12.9333,0.027817,-0.967043,0.985880,-0.060720
12.9500,0.006292,-0.929398,0.972858,0.007934
12.9667,-0.040768,-0.869021,0.954567,0.061576
12.9833,-0.078453,-0.822102,0.939382,0.084449
