t_s,q_pitch,q_roll,q_yaw,q_elbow
6.9500,0.539613,-0.605031,0.035160,1.339847
6.9667,0.533342,-0.603964,-0.079127,1.503830
6.9833,0.457696,-0.543163,-0.119098,1.504780
7.0000,0.519317,-0.365758,-0.023843,0.862860
7.0167,0.472913,-0.192702,0.106637,0.455162
7.0333,0.438863,-0.153672,0.188326,0.371304
7.0500,0.414128,-0.159840,0.251569,0.328952
7.0667,0.391763,-0.158699,0.319580,0.290810
7.0833,0.388885,-0.189813,0.354566,0.274255
7.1000,0.388610,-0.208426,0.395411,0.256487
7.1167,0.390943,-0.219758,0.439643,0.244865
7.1333,0.385374,-0.252280,0.468447,0.261228
7.1500,0.393153,-0.277408,0.501621,0.259400
7.1667,0.400161,-0.330003,0.517847,0.281089
7.1833,0.418572,-0.388638,0.530717,0.298618
7.2000,0.440531,-0.456771,0.554252,0.367650
7.2167,0.460875,-0.523031,0.572538,0.503078
7.2333,0.458842,-0.582962,0.574951,0.741133
7.2500,0.312183,-0.521186,0.152044,1.449595
7.2667,0.341013,-0.576730,-0.049646,1.503316
7.2833,0.413375,-0.500115,0.018933,1.015158
7.3000,0.474930,-0.454399,0.096733,0.728374
7.3167,0.517306,-0.534582,0.123227,0.655948
7.3333,0.494372,-0.566565,0.158208,0.565733
7.3500,0.489281,-0.600042,0.195554,0.473789
7.3667,0.476778,-0.612671,0.234324,0.397352
7.3833,0.428781,-0.636442,0.260970,0.429640
7.4000,0.355918,-0.630106,0.294052,0.457383
7.4167,0.311531,-0.629742,0.303203,0.430954
7.4333,0.261688,-0.626377,0.327997,0.417691
7.4500,0.221004,-0.624220,0.344959,0.405206
7.4667,0.208694,-0.635891,0.367031,0.384534
7.4833,0.177062,-0.619529,0.390665,0.352712
7.5000,0.134469,-0.618916,0.404817,0.346255
7.5167,0.075666,-0.601483,0.429415,0.349802
7.5333,0.020320,-0.577541,0.455779,0.355856
7.5500,0.013219,-0.594195,0.459961,0.353058
7.5667,-0.013853,-0.562386,0.492515,0.377155
7.5833,-0.024153,-0.548102,0.519058,0.395528
7.6000,-0.032137,-0.537337,0.542645,0.412086
7.6167,-0.030709,-0.536600,0.557877,0.424298
7.6333,-0.037641,-0.531658,0.576023,0.435918
7.6500,-0.007897,-0.562881,0.588196,0.415639
7.6667,-0.006518,-0.603347,0.584676,0.414917
7.6833,-0.004393,-0.629145,0.585880,0.408716
7.7000,-0.010181,-0.652992,0.585028,0.401942
7.7167,0.001564,-0.680157,0.593449,0.361819
7.7333,-0.013048,-0.705450,0.585753,0.364861
7.7500,-0.048306,-0.696218,0.591629,0.316945
7.7667,-0.110764,-0.698220,0.584908,0.327839
7.7833,-0.162283,-0.735873,0.563507,0.315488
7.8000,-0.260422,-0.745428,0.542862,0.266626
7.8167,-0.167190,-0.899786,0.516721,0.056365
7.8333,-0.105130,-0.964612,0.516885,0.012539
7.8500,-0.143776,-0.929324,0.530499,0.038200
7.8667,-0.214403,-0.874172,0.542737,0.054939
7.8833,-0.217291,-0.882467,0.542944,0.049910
7.9000,-0.296992,-0.831017,0.551874,0.126657
7.9167,-0.366432,-0.773875,0.564159,0.157177
7.9333,-0.394659,-0.747531,0.573487,0.161714
7.9500,-0.424173,-0.697625,0.595625,0.160703
7.9667,-0.329158,-0.831849,0.574801,0.084385
7.9833,-0.339998,-0.828103,0.576385,0.077224
8.0000,-0.319436,-0.864406,0.573725,0.039924
8.0167,-0.351015,-0.877856,0.562167,0.096147
8.0333,-0.369674,-0.872958,0.560318,0.092844
8.0500,-0.398709,-0.846575,0.567155,0.101024
8.0667,-0.309609,-0.974350,0.542599,0.065692
8.0833,-0.267579,-1.014136,0.540690,0.046359
8.1000,-0.210029,-1.074321,0.534739,0.043648
8.1167,-0.199873,-1.078478,0.536319,0.064455
8.1333,-0.280569,-1.017921,0.533004,0.124484
8.1500,-0.291589,-1.023309,0.526119,0.153448
8.1667,-0.360201,-0.962808,0.528397,0.186882
8.1833,-0.295395,-1.042341,0.514081,0.212153
8.2000,-0.250234,-1.057186,0.518750,0.260993
8.2167,-0.196676,-1.080236,0.522431,0.255508
8.2333,-0.094516,-1.104108,0.542169,0.224317
8.2500,-0.114198,-1.038997,0.557372,0.287690
8.2667,-0.100956,-1.028815,0.563464,0.295840
