t_wall,t_rel,weight,mode_machine,cmd_left_shoulder_pitch,cmd_left_shoulder_roll,cmd_left_shoulder_yaw,cmd_left_elbow,cmd_left_wrist_roll,cmd_left_wrist_pitch,cmd_left_wrist_yaw,cmd_right_shoulder_pitch,cmd_right_shoulder_roll,cmd_right_shoulder_yaw,cmd_right_elbow,cmd_right_wrist_roll,cmd_right_wrist_pitch,cmd_right_wrist_yaw,cmd_waist_yaw,exe_left_shoulder_pitch,exe_left_shoulder_roll,exe_left_shoulder_yaw,exe_left_elbow,exe_left_wrist_roll,exe_left_wrist_pitch,exe_left_wrist_yaw,exe_right_shoulder_pitch,exe_right_shoulder_roll,exe_right_shoulder_yaw,exe_right_elbow,exe_right_wrist_roll,exe_right_wrist_pitch,exe_right_wrist_yaw,exe_waist_yaw,err_left_shoulder_pitch,err_left_shoulder_roll,err_left_shoulder_yaw,err_left_elbow,err_left_wrist_roll,err_left_wrist_pitch,err_left_wrist_yaw,err_right_shoulder_pitch,err_right_shoulder_roll,err_right_shoulder_yaw,err_right_elbow,err_right_wrist_roll,err_right_wrist_pitch,err_right_wrist_yaw,err_waist_yaw,cmdtau_left_shoulder_pitch,cmdtau_left_shoulder_roll,cmdtau_left_shoulder_yaw,cmdtau_left_elbow,cmdtau_left_wrist_roll,cmdtau_left_wrist_pitch,cmdtau_left_wrist_yaw,cmdtau_right_shoulder_pitch,cmdtau_right_shoulder_roll,cmdtau_right_shoulder_yaw,cmdtau_right_elbow,cmdtau_right_wrist_roll,cmdtau_right_wrist_pitch,cmdtau_right_wrist_yaw,cmdtau_waist_yaw,exedq_left_shoulder_pitch,exedq_left_shoulder_roll,exedq_left_shoulder_yaw,exedq_left_elbow,exedq_left_wrist_roll,exedq_left_wrist_pitch,exedq_left_wrist_yaw,exedq_right_shoulder_pitch,exedq_right_shoulder_roll,exedq_right_shoulder_yaw,exedq_right_elbow,exedq_right_wrist_roll,exedq_right_wrist_pitch,exedq_right_wrist_yaw,exedq_waist_yaw,exetau_left_shoulder_pitch,exetau_left_shoulder_roll,exetau_left_shoulder_yaw,exetau_left_elbow,exetau_left_wrist_roll,exetau_left_wrist_pitch,exetau_left_wrist_yaw,exetau_right_shoulder_pitch,exetau_right_shoulder_roll,exetau_right_shoulder_yaw,exetau_right_elbow,exetau_right_wrist_roll,exetau_right_wrist_pitch,exetau_right_wrist_yaw,exetau_waist_yaw
1788387647.820245,0.0000,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.310094,0.237367,-0.120531,0.672114,-0.009915,-0.002016,0.004272,0.299118,-0.242812,0.119149,0.666873,-0.013706,0.011095,-0.002379,-0.000844,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002182,0.016362,0.010285,-0.003272,-0.009204,-0.009204,0.000000,-0.006545,-0.004363,0.008571,0.000000,-0.012272,0.010738,-0.006136,-0.000140,2.900391,4.570312,1.845703,-2.021484,0.062500,-0.062500,-0.250000,2.812500,-3.076172,-1.286399,-0.966797,0.062500,-0.062500,-0.062500,0.644531
1788387647.840340,0.0201,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.310086,0.237375,-0.120558,0.672114,-0.009903,-0.001992,0.004285,0.299118,-0.242804,0.119136,0.666864,-0.013682,0.011131,-0.002355,-0.000844,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000,0.002182,0.003428,-0.005454,-0.004602,0.004602,0.000000,0.004363,0.000000,-0.003428,-0.003272,-0.009204,0.013806,0.004602,0.000033,2.812500,4.658203,1.789773,-2.109375,0.062500,-0.062500,-0.187500,2.812500,-3.164062,-1.286399,-0.966797,0.062500,-0.062500,-0.062500,0.468750
1788387647.860390,0.0401,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.310069,0.237375,-0.120518,0.672105,-0.009891,-0.002028,0.004272,0.299126,-0.242804,0.119136,0.666873,-0.013682,0.011119,-0.002403,-0.000818,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.006545,0.001091,-0.003428,-0.021817,-0.010738,-0.007670,-0.003068,0.000000,-0.008727,-0.001714,0.017453,0.000000,0.000000,-0.019942,0.000205,2.900391,4.658203,1.845703,-2.109375,0.062500,-0.062500,-0.187500,2.812500,-3.076172,-1.286399,-0.966797,0.062500,-0.062500,0.000000,0.527344
1788387647.880392,0.0601,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.310052,0.237367,-0.120531,0.672122,-0.009903,-0.002016,0.004272,0.299118,-0.242804,0.119136,0.666873,-0.013730,0.011095,-0.002379,-0.000818,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.007636,0.006545,0.011999,0.000000,0.000000,0.009204,-0.003068,0.003272,-0.004363,-0.011999,0.003272,-0.004602,0.000000,-0.001534,0.000731,2.900391,4.658203,1.845703,-2.109375,0.062500,-0.062500,-0.187500,2.812500,-3.076172,-1.286399,-0.966797,0.062500,-0.062500,-0.062500,0.468750
1788387647.900268,0.0800,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.310086,0.237358,-0.120531,0.672114,-0.009939,-0.002016,0.004261,0.299126,-0.242812,0.119136,0.666873,-0.013706,0.011106,-0.002391,-0.000844,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.007636,0.001091,-0.023998,0.000000,0.000000,-0.018408,-0.001534,0.000000,-0.004363,0.001714,-0.005454,-0.007670,0.009204,0.001534,-0.000146,2.900391,4.570312,1.845703,-2.109375,0.062500,-0.062500,-0.187500,2.812500,-3.076172,-1.286399,-0.966797,0.062500,-0.062500,-0.062500,0.527344
1788387647.920377,0.1001,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.310146,0.237367,-0.120504,0.672122,-0.009891,-0.002016,0.004272,0.299118,-0.242804,0.119123,0.666873,-0.013706,0.011131,-0.002391,-0.000844,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.008727,0.007636,-0.011999,-0.010908,-0.007670,0.003068,0.000000,0.002182,-0.011999,-0.008571,0.025089,-0.012272,0.003068,-0.010738,-0.000061,2.900391,4.570312,1.845703,-2.021484,0.062500,-0.062500,-0.187500,2.812500,-3.076172,-1.230469,-0.966797,0.062500,-0.062500,-0.062500,0.468750
1788387647.940267,0.1200,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.310137,0.237367,-0.120544,0.672114,-0.009915,-0.002016,0.004285,0.299118,-0.242804,0.119149,0.666873,-0.013682,0.011095,-0.002379,-0.000844,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.018544,0.000000,-0.010285,0.015272,-0.007670,0.000000,-0.013806,0.018544,0.001091,0.022284,0.006545,0.003068,0.000000,0.009204,-0.000149,2.988281,4.570312,1.901634,-2.021484,0.062500,-0.062500,-0.187500,2.724609,-3.164062,-1.286399,-0.966797,0.125000,-0.062500,-0.062500,0.410156
1788387647.960351,0.1401,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.310086,0.237367,-0.120544,0.672131,-0.009915,-0.001980,0.004272,0.299118,-0.242829,0.119136,0.666873,-0.013706,0.011095,-0.002391,-0.000818,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.002182,0.013090,-0.030855,0.003272,-0.006136,0.001534,0.003068,0.000000,0.002182,0.008571,0.001091,-0.018408,-0.003068,0.003068,0.000794,2.900391,4.570312,1.845703,-2.021484,0.062500,-0.062500,-0.187500,2.812500,-3.076172,-1.286399,-1.054688,0.062500,-0.062500,-0.062500,0.527344
1788387647.980382,0.1601,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.310086,0.237350,-0.120518,0.672114,-0.009891,-0.001968,0.004261,0.299118,-0.242812,0.119136,0.666873,-0.013730,0.011095,-0.002379,-0.000844,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.016362,-0.015272,-0.020570,-0.013090,-0.001534,0.000000,-0.003068,0.001091,0.014181,-0.003428,0.000000,-0.007670,0.001534,0.000000,-0.000076,2.900391,4.570312,1.845703,-2.021484,0.062500,-0.062500,-0.187500,2.812500,-3.164062,-1.286399,-0.966797,0.062500,-0.062500,-0.062500,0.527344
1788387648.000343,0.1801,nan,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.310112,0.237375,-0.120531,0.672105,-0.009915,-0.001968,0.004296,0.299126,-0.242804,0.119149,0.666873,-0.013706,0.011106,-0.002391,-0.000844,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.001091,0.004363,-0.008571,-0.011999,-0.006136,0.006136,0.000000,-0.001091,0.017453,0.006857,0.004363,-0.006136,0.003068,-0.016874,0.000394,2.900391,4.482422,1.845703,-2.021484,0.062500,0.000000,-0.187500,2.812500,-3.164062,-1.286399,-0.966797,0.062500,-0.062500,-0.062500,0.527344
