t_s,margin_fid,margin_task,manip_fid,manip_task,viol_fid,viol_task
8.9500,0.0000,0.2511,0.2221,0.2001,1,0
8.9667,0.0000,0.2497,0.2156,0.2006,1,0
8.9833,0.0000,0.2479,0.2059,0.2001,1,0
9.0000,0.0000,0.2783,0.1994,0.2122,1,0
9.0167,0.0000,0.3115,0.1944,0.2248,1,0
9.0333,0.0000,0.3243,0.1894,0.2289,1,0
9.0500,0.0000,0.3836,0.1930,0.2487,1,0
9.0667,0.0000,0.3728,0.1871,0.2450,1,0
9.0833,0.0000,0.3789,0.1809,0.2448,1,0
9.1000,0.0000,0.3761,0.1751,0.2404,1,0
9.1167,0.0000,0.3866,0.1755,0.2403,1,0
9.1333,0.0000,0.4257,0.1851,0.2503,1,0
9.1500,0.0000,0.4654,0.1955,0.2614,1,0
9.1667,0.0000,0.5006,0.2040,0.2682,1,0
9.1833,0.0000,0.4952,0.2048,0.2683,1,0
9.2000,0.0000,0.5160,0.2078,0.2722,1,0
9.2167,0.0000,0.5319,0.2024,0.2742,1,0
9.2333,0.0000,0.5432,0.1998,0.2735,1,0
9.2500,0.0000,0.5425,0.2032,0.2717,1,0
9.2667,0.0000,0.5391,0.2063,0.2705,1,0
9.2833,0.0000,0.5473,0.2070,0.2714,1,0
9.3000,0.0000,0.5339,0.2074,0.2714,1,0
9.3167,0.0000,0.5351,0.2042,0.2719,1,0
9.3333,0.0000,0.5360,0.2013,0.2720,1,0
9.3500,0.0000,0.5434,0.1948,0.2731,1,0
9.3667,0.0000,0.5532,0.1759,0.2743,1,0
9.3833,0.0000,0.5531,0.1837,0.2743,1,0
9.4000,0.0000,0.5661,0.1640,0.2746,1,0
9.4167,0.0000,0.5663,0.1369,0.2739,1,0
9.4333,0.2115,0.5715,0.2682,0.2722,0,0
9.4500,0.2102,0.5726,0.2680,0.2719,0,0
9.4667,0.2078,0.5710,0.2657,0.2699,0,0
9.4833,0.2110,0.5742,0.2664,0.2702,0,0
9.5000,0.2065,0.5726,0.2661,0.2703,0,0
9.5167,0.1981,0.5695,0.2653,0.2700,0,0
9.5333,0.1941,0.5690,0.2649,0.2698,0,0
9.5500,0.1895,0.5676,0.2647,0.2699,0,0
9.5667,0.1969,0.5674,0.2658,0.2704,0,0
9.5833,0.1895,0.5688,0.2650,0.2702,0,0
9.6000,0.1817,0.5757,0.2643,0.2700,0,0
9.6167,0.1791,0.5874,0.2634,0.2694,0,0
9.6333,0.1752,0.5863,0.2629,0.2693,0,0
9.6500,0.1487,0.5827,0.2600,0.2685,0,0
9.6667,0.1167,0.5844,0.2583,0.2690,0,0
9.6833,0.0803,0.5975,0.2548,0.2678,0,0
9.7000,0.0789,0.5743,0.2485,0.2630,0,0
9.7167,0.0532,0.5638,0.2380,0.2534,0,0
9.7333,0.0044,0.5553,0.2205,0.2369,0,0
9.7500,0.0000,0.5646,0.1798,0.1945,1,0
9.7667,0.0000,0.5315,0.1226,0.1628,1,0
9.7833,0.3142,0.5031,0.1625,0.1490,0,0
9.8000,0.1530,0.4854,0.1426,0.1160,0,0
9.8167,0.0000,0.4569,0.0182,0.0011,1,0
9.8333,0.0000,0.4697,0.0088,0.0073,1,0
9.8500,0.1572,0.4027,0.2458,0.2249,0,0
9.8667,0.1277,0.3677,0.2670,0.2569,0,0
9.8833,0.0802,0.3469,0.2619,0.2602,0,0
9.9000,0.0496,0.3403,0.2560,0.2619,0,0
9.9167,0.0187,0.3362,0.2499,0.2621,0,0
9.9500,0.1146,0.4114,0.2605,0.2489,0,0
9.9667,0.1361,0.3977,0.2634,0.2542,0,0
9.9833,0.1196,0.4281,0.2402,0.2156,0,0
10.0000,0.0000,0.3942,0.0036,0.0001,1,0
10.0167,0.0000,0.4124,0.0038,0.0003,1,0
10.0333,0.0000,0.4330,0.0039,0.0000,1,0
10.0500,0.0000,0.4371,0.0041,0.0000,1,0
10.0667,0.0000,0.4366,0.0041,0.0000,1,0
10.0833,0.0000,0.4297,0.0040,0.0000,1,0
10.1000,0.0000,0.4198,0.0039,0.0000,1,0
10.1167,0.0000,0.4148,0.0038,0.0000,1,0
10.1333,0.0000,0.4262,0.0039,0.0000,1,0
10.1500,0.0000,0.4520,0.0042,0.0000,1,0
10.1667,0.0000,0.4367,0.0040,0.0000,1,0
10.1833,0.0000,0.4392,0.0033,0.0000,1,0
10.2000,0.0881,0.4398,0.1068,0.0380,0,0
10.2167,0.2679,0.4233,0.2046,0.1975,0,0
10.2333,0.3199,0.4553,0.2029,0.1958,0,0
10.2500,0.3785,0.4834,0.2172,0.2152,0,0
10.2667,0.4163,0.5018,0.2342,0.2311,0,0
10.2833,0.4437,0.5166,0.2415,0.2384,0,0
10.3000,0.4561,0.5278,0.2473,0.2453,0,0
10.3167,0.4552,0.5367,0.2471,0.2444,0,0
10.3333,0.4586,0.5376,0.2467,0.2439,0,0
10.3500,0.4824,0.5338,0.2510,0.2500,0,0
10.3667,0.4819,0.5336,0.2501,0.2491,0,0
10.3833,0.4707,0.5262,0.2515,0.2503,0,0
10.4000,0.4675,0.5297,0.2483,0.2469,0,0
10.4167,0.4669,0.5355,0.2456,0.2445,0,0
10.4333,0.4734,0.5396,0.2466,0.2462,0,0
10.4500,0.4801,0.5472,0.2482,0.2482,0,0
10.4667,0.4771,0.5431,0.2498,0.2499,0,0
10.4833,0.4764,0.5449,0.2507,0.2510,0,0
10.5000,0.4767,0.5554,0.2520,0.2529,0,0
10.5167,0.4742,0.5641,0.2525,0.2540,0,0
10.5333,0.4681,0.5757,0.2542,0.2563,0,0
10.5500,0.4717,0.5736,0.2524,0.2548,0,0
10.5667,0.4810,0.5839,0.2524,0.2551,0,0
10.5833,0.4788,0.5835,0.2532,0.2562,0,0
10.6000,0.4773,0.5826,0.2536,0.2567,0,0
10.6167,0.4775,0.5795,0.2545,0.2575,0,0
10.6333,0.4646,0.5803,0.2543,0.2572,0,0
10.6500,0.4545,0.5481,0.2543,0.2562,0,0
10.6667,0.4517,0.5445,0.2545,0.2570,0,0
10.6833,0.4425,0.5424,0.2547,0.2569,0,0
10.7000,0.4387,0.5249,0.2536,0.2552,0,0
10.7167,0.4361,0.5127,0.2513,0.2500,0,0
10.7333,0.4369,0.5073,0.2489,0.2443,0,0
10.7500,0.4676,0.4807,0.2429,0.2423,0,0
10.7667,0.4523,0.4405,0.2344,0.2317,0,0
10.7833,0.4224,0.4086,0.2254,0.2181,0,0
10.8000,0.3905,0.3753,0.2201,0.2070,0,0
10.8167,0.3464,0.3343,0.2061,0.1935,0,0
10.8333,0.2772,0.2769,0.1854,0.1878,0,0
10.8500,0.2220,0.2159,0.1690,0.1712,0,0
10.8667,0.1725,0.1592,0.1508,0.1495,0,0
10.8833,0.1511,0.1442,0.1437,0.1479,0,0
10.9000,0.1738,0.1679,0.1528,0.1608,0,0
10.9167,0.2282,0.2198,0.1706,0.1834,0,0
10.9333,0.1604,0.2659,0.1833,0.2015,0,0
10.9500,0.1479,0.2782,0.1881,0.2066,0,0
10.9667,0.1380,0.2713,0.1878,0.2055,0,0
10.9833,0.1179,0.2472,0.1810,0.1975,0,0
11.0000,0.1488,0.2562,0.1818,0.2005,0,0
11.0167,0.1471,0.1843,0.1628,0.1718,0,0
11.0333,0.0610,0.1488,0.1505,0.1567,0,0
11.0500,0.0000,0.1240,0.1556,0.1456,1,0
11.0667,0.0142,0.1538,0.1452,0.1595,0,0
11.0833,0.1631,0.2058,0.1646,0.1815,0,0
11.1000,0.1587,0.2670,0.1838,0.2047,0,0
11.1167,0.1529,0.3085,0.1962,0.2182,0,0
11.1333,0.1475,0.2806,0.1906,0.2096,0,0
11.1500,0.1090,0.2060,0.1673,0.1819,0,0
11.1667,0.1177,0.2369,0.1742,0.1947,0,0
11.1833,0.0502,0.2055,0.1670,0.1837,0,0
11.2000,0.0000,0.1722,0.1692,0.1705,1,0
11.2167,0.0000,0.1608,0.1752,0.1663,1,0
11.2333,0.0000,0.1701,0.1566,0.1706,1,0
11.2667,0.0000,0.1586,0.1626,0.1650,1,0
11.3000,0.0017,0.2240,0.1651,0.1912,0,0
11.3167,0.1211,0.2519,0.1807,0.2022,0,0
11.3333,0.2484,0.2688,0.1929,0.2083,0,0
11.3500,0.2905,0.2737,0.1976,0.2097,0,0
11.3667,0.2943,0.2766,0.2001,0.2109,0,0
11.3833,0.2998,0.2814,0.2030,0.2132,0,0
11.4000,0.3160,0.2978,0.2111,0.2203,0,0
11.4167,0.3488,0.3309,0.2240,0.2329,0,0
11.4333,0.3442,0.3215,0.2219,0.2296,0,0
11.4500,0.4016,0.3858,0.2391,0.2501,0,0
11.4667,0.3940,0.3664,0.2336,0.2423,0,0
11.4833,0.4123,0.3911,0.2382,0.2495,0,0
11.5000,0.4236,0.4002,0.2394,0.2508,0,0
11.5167,0.4588,0.4410,0.2483,0.2611,0,0
11.5333,0.4754,0.4710,0.2551,0.2677,0,0
11.5500,0.4803,0.4805,0.2569,0.2691,0,0
11.5667,0.4878,0.4950,0.2579,0.2705,0,0
11.5833,0.4962,0.4980,0.2571,0.2701,0,0
11.6000,0.4908,0.5154,0.2575,0.2711,0,0
11.6167,0.5026,0.5281,0.2547,0.2690,0,0
11.6333,0.5061,0.5327,0.2530,0.2679,0,0
11.6500,0.5054,0.5328,0.2534,0.2687,0,0
11.6667,0.5157,0.5314,0.2544,0.2700,0,0
11.6833,0.5165,0.5415,0.2559,0.2711,0,0
11.7000,0.5122,0.5421,0.2578,0.2725,0,0
11.7167,0.5215,0.5433,0.2580,0.2723,0,0
11.7333,0.5174,0.5511,0.2577,0.2719,0,0
11.7500,0.4986,0.5533,0.2595,0.2733,0,0
11.7667,0.5008,0.5435,0.2597,0.2732,0,0
11.7833,0.4886,0.5575,0.2606,0.2739,0,0
11.8000,0.4841,0.5556,0.2611,0.2742,0,0
11.8167,0.5000,0.5334,0.2599,0.2728,0,0
11.8333,0.5056,0.5291,0.2587,0.2717,0,0
11.8500,0.5108,0.5355,0.2546,0.2682,0,0
11.8667,0.5192,0.5544,0.2532,0.2674,0,0
11.8833,0.5145,0.5658,0.2521,0.2662,0,0
11.9000,0.5052,0.5817,0.2533,0.2672,0,0
11.9167,0.4926,0.5918,0.2539,0.2675,0,0
11.9333,0.4955,0.5849,0.2525,0.2664,0,0
11.9500,0.4968,0.5857,0.2508,0.2649,0,0
11.9667,0.4900,0.5666,0.2475,0.2624,0,0
11.9833,0.4725,0.5393,0.2380,0.2545,0,0
12.0000,0.4655,0.5440,0.2259,0.2406,0,0
12.0167,0.3913,0.5360,0.2096,0.2229,0,0
12.0333,0.2729,0.5477,0.2358,0.2225,0,0
12.0500,0.2938,0.5450,0.2328,0.2170,0,0
12.0667,0.2723,0.5376,0.2412,0.2250,0,0
12.0833,0.2168,0.5261,0.2323,0.2144,0,0
12.1000,0.1792,0.5148,0.2218,0.2017,0,0
12.1167,0.1622,0.5135,0.2327,0.2114,0,0
12.1333,0.1562,0.5115,0.2466,0.2278,0,0
12.1500,0.1468,0.4748,0.2655,0.2620,0,0
12.1667,0.1089,0.4571,0.2616,0.2720,0,0
12.1833,0.0750,0.4467,0.2538,0.2740,0,0
12.2000,0.0691,0.4387,0.2499,0.2737,0,0
12.2167,0.0537,0.4509,0.2446,0.2739,0,0
12.2333,0.0541,0.4588,0.2452,0.2744,0,0
12.2500,0.0626,0.4624,0.2491,0.2756,0,0
12.2667,0.0779,0.4709,0.2558,0.2766,0,0
12.2833,0.0991,0.4740,0.2618,0.2753,0,0
12.3000,0.1365,0.4893,0.2657,0.2723,0,0
12.3167,0.1402,0.5021,0.2648,0.2634,0,0
12.3333,0.1379,0.5068,0.2559,0.2464,0,0
12.3500,0.1330,0.4962,0.2295,0.2094,0,0
12.3667,0.1145,0.4854,0.2009,0.1751,0,0
12.3833,0.0866,0.4755,0.1698,0.1378,0,0
12.4000,0.0409,0.4659,0.1390,0.1033,0,0
12.4167,0.0442,0.4780,0.1373,0.1007,0,0
12.4333,0.0000,0.4620,0.0051,0.0001,1,0
12.4500,0.0000,0.4823,0.0044,0.0000,1,0
12.4667,0.0715,0.4791,0.1235,0.0894,0,0
12.4833,0.0917,0.4704,0.1131,0.0495,0,0
12.5000,0.3076,0.4718,0.1918,0.1755,0,0
12.5167,0.3123,0.4944,0.1998,0.1846,0,0
12.5333,0.3574,0.5125,0.2148,0.2100,0,0
12.5500,0.4129,0.5169,0.2361,0.2344,0,0
12.5667,0.4435,0.5338,0.2492,0.2484,0,0
12.5833,0.4786,0.5419,0.2504,0.2501,0,0
12.6000,0.4893,0.5377,0.2504,0.2501,0,0
12.6167,0.5014,0.5343,0.2501,0.2499,0,0
12.6333,0.5011,0.5461,0.2487,0.2491,0,0
12.6500,0.5102,0.5542,0.2465,0.2478,0,0
12.6667,0.5243,0.5443,0.2429,0.2448,0,0
12.6833,0.5185,0.5489,0.2412,0.2432,0,0
12.7000,0.5013,0.5619,0.2432,0.2457,0,0
12.7167,0.4952,0.5661,0.2438,0.2470,0,0
12.7333,0.4955,0.5703,0.2448,0.2481,0,0
12.7500,0.4940,0.5803,0.2485,0.2519,0,0
12.7667,0.4903,0.5798,0.2467,0.2504,0,0
12.7833,0.4808,0.5775,0.2444,0.2479,0,0
12.8000,0.4996,0.5565,0.2459,0.2490,0,0
12.8167,0.4987,0.5450,0.2480,0.2501,0,0
12.8333,0.4956,0.5515,0.2494,0.2517,0,0
12.8500,0.5029,0.5602,0.2489,0.2519,0,0
12.8667,0.4969,0.5663,0.2496,0.2531,0,0
12.8833,0.5084,0.5688,0.2480,0.2519,0,0
12.9000,0.4930,0.5626,0.2494,0.2530,0,0
12.9167,0.4762,0.5609,0.2518,0.2554,0,0
12.9333,0.4695,0.5572,0.2521,0.2549,0,0
12.9500,0.4691,0.5270,0.2494,0.2500,0,0
12.9667,0.4542,0.5305,0.2489,0.2470,0,0
12.9833,0.4569,0.5087,0.2459,0.2422,0,0
13.0000,0.4682,0.4609,0.2379,0.2368,0,0
13.0167,0.4376,0.4241,0.2317,0.2257,0,0
13.0333,0.3915,0.3813,0.2198,0.2137,0,0
13.0500,0.3430,0.3272,0.2057,0.1937,0,0
13.0667,0.3000,0.2861,0.1914,0.1789,0,0
13.0833,0.2392,0.2228,0.1675,0.1552,0,0
13.1000,0.1683,0.1606,0.1417,0.1390,0,0
13.1167,0.1290,0.1225,0.1293,0.1301,0,0
13.1333,0.1249,0.1241,0.1325,0.1386,0,0
13.1500,0.1648,0.1621,0.1502,0.1578,0,0
13.1667,0.2236,0.2160,0.1725,0.1817,0,0
13.1833,0.2458,0.2669,0.1896,0.2024,0,0
13.2000,0.1745,0.3010,0.1968,0.2146,0,0
13.2167,0.1119,0.3221,0.1972,0.2206,0,0
13.2333,0.0860,0.3380,0.2001,0.2257,0,0
13.2500,0.0991,0.3417,0.2025,0.2271,0,0
13.2667,0.1072,0.3479,0.2038,0.2288,0,0
13.2833,0.0780,0.3521,0.2010,0.2292,0,0
13.3000,0.0694,0.3449,0.1975,0.2266,0,0
13.3167,0.0769,0.3465,0.1983,0.2271,0,0
13.3333,0.0683,0.3530,0.1998,0.2297,0,0
13.3500,0.0823,0.3616,0.2034,0.2324,0,0
13.3833,0.0863,0.3779,0.2061,0.2360,0,0
13.4333,0.2140,0.3393,0.2113,0.2284,0,0
13.4500,0.2396,0.3296,0.2105,0.2259,0,0
13.4833,0.2700,0.3068,0.2068,0.2199,0,0
13.5000,0.2714,0.2968,0.2041,0.2168,0,0
13.5167,0.2818,0.2900,0.2030,0.2151,0,0
13.5333,0.2991,0.2798,0.2014,0.2121,0,0
13.5500,0.2891,0.2698,0.2000,0.2093,0,0
13.5667,0.2813,0.2622,0.1986,0.2069,0,0
13.5833,0.2848,0.2645,0.2004,0.2076,0,0
13.6000,0.2703,0.2359,0.1897,0.1922,0,0
13.6167,0.3378,0.3243,0.2177,0.2297,0,0
13.6333,0.3529,0.3302,0.2219,0.2315,0,0
13.6500,0.3799,0.3596,0.2299,0.2411,0,0
13.6667,0.3983,0.3794,0.2354,0.2472,0,0
13.6833,0.4194,0.3974,0.2404,0.2520,0,0
13.7000,0.4638,0.4457,0.2507,0.2635,0,0
13.7167,0.4786,0.4556,0.2520,0.2645,0,0
13.7333,0.4999,0.4772,0.2531,0.2664,0,0
13.7500,0.5113,0.5030,0.2543,0.2683,0,0
13.7667,0.5085,0.5264,0.2569,0.2708,0,0
13.7833,0.5029,0.5342,0.2563,0.2702,0,0
13.8000,0.5113,0.5345,0.2525,0.2665,0,0
13.8167,0.5103,0.5447,0.2528,0.2671,0,0
13.8333,0.5056,0.5523,0.2552,0.2694,0,0
13.8500,0.5055,0.5529,0.2569,0.2708,0,0
13.8667,0.5050,0.5487,0.2578,0.2715,0,0
13.8833,0.5068,0.5416,0.2588,0.2722,0,0
13.9000,0.5143,0.5260,0.2581,0.2712,0,0
13.9167,0.5177,0.5331,0.2573,0.2708,0,0
13.9333,0.5301,0.5331,0.2545,0.2684,0,0
13.9500,0.5212,0.5406,0.2560,0.2698,0,0
13.9667,0.5228,0.5455,0.2550,0.2688,0,0
13.9833,0.5122,0.5584,0.2559,0.2695,0,0
14.0000,0.5050,0.5610,0.2559,0.2694,0,0
14.0167,0.4920,0.5642,0.2548,0.2683,0,0
14.0333,0.4903,0.5723,0.2551,0.2686,0,0
14.0500,0.4935,0.5698,0.2548,0.2682,0,0
14.0667,0.4904,0.5683,0.2554,0.2687,0,0
14.0833,0.4991,0.5581,0.2539,0.2671,0,0
14.1000,0.5125,0.5622,0.2517,0.2652,0,0
14.1167,0.5219,0.5705,0.2494,0.2630,0,0
14.1333,0.5277,0.5698,0.2474,0.2610,0,0
14.1500,0.5324,0.5745,0.2469,0.2609,0,0
14.1667,0.5316,0.5777,0.2466,0.2604,0,0
14.1833,0.5270,0.5978,0.2450,0.2591,0,0
14.2000,0.5293,0.5982,0.2454,0.2592,0,0
14.2167,0.5234,0.5913,0.2441,0.2579,0,0
14.2333,0.5076,0.5745,0.2415,0.2555,0,0
14.2500,0.4858,0.5494,0.2357,0.2501,0,0
14.2667,0.4539,0.5202,0.2366,0.2517,0,0
14.2833,0.4376,0.5014,0.2343,0.2497,0,0
14.3000,0.4525,0.5011,0.2233,0.2367,0,0
14.3167,0.4255,0.4893,0.2079,0.2214,0,0
14.3333,0.3059,0.4871,0.2254,0.2206,0,0
14.3500,0.2283,0.4985,0.2117,0.1894,0,0
14.3667,0.0707,0.5111,0.1279,0.0909,0,0
14.3833,0.0000,0.4705,0.0678,0.0270,1,0
14.4000,0.0000,0.4411,0.0418,0.0001,1,0
14.4167,0.1146,0.3884,0.2655,0.2576,0,0
14.4333,0.0786,0.3657,0.2376,0.2608,0,0
14.5333,0.0356,0.3978,0.2601,0.2458,0,0
14.5500,0.0465,0.4150,0.2560,0.2472,0,0
14.5667,0.0000,0.3869,0.2073,0.2427,1,0
14.5833,0.0004,0.4021,0.2004,0.2437,0,0
14.6000,0.0116,0.4108,0.2168,0.2549,0,0
14.6167,0.0563,0.4317,0.2404,0.2668,0,0
14.6333,0.1148,0.4404,0.2613,0.2698,0,0
14.6500,0.1315,0.4465,0.2645,0.2605,0,0
14.6667,0.1332,0.4477,0.2581,0.2455,0,0
14.6833,0.1206,0.4492,0.2378,0.2160,0,0
14.7000,0.0000,0.4405,0.1049,0.0280,1,0
14.7167,0.0000,0.4651,0.0164,0.0013,1,0
14.7333,0.0000,0.4620,0.0114,0.0000,1,0
14.7500,0.0000,0.4746,0.0046,0.0000,1,0
14.7667,0.0000,0.4819,0.0029,0.0000,1,0
14.7833,0.0000,0.5021,0.0002,0.0000,1,0
14.8000,0.0000,0.5176,0.0117,0.0000,1,0
14.8167,0.0000,0.5117,0.0852,0.1204,1,0
14.8333,0.0000,0.5102,0.2035,0.2041,1,0
14.8500,0.0117,0.5067,0.2273,0.2274,0,0
14.8667,0.0296,0.4962,0.2361,0.2361,0,0
14.8833,0.0380,0.5037,0.2404,0.2397,0,0
14.9000,0.0470,0.5045,0.2425,0.2418,0,0
14.9167,0.0468,0.4982,0.2422,0.2414,0,0
14.9333,0.0614,0.4931,0.2452,0.2441,0,0
14.9500,0.0701,0.5034,0.2485,0.2472,0,0
14.9667,0.0655,0.5182,0.2495,0.2485,0,0
14.9833,0.0770,0.5308,0.2523,0.2512,0,0
15.0000,0.0907,0.5530,0.2550,0.2537,0,0
15.0167,0.1532,0.5592,0.2595,0.2551,0,0
15.0333,0.1681,0.5629,0.2613,0.2561,0,0
15.0500,0.1450,0.5600,0.2579,0.2544,0,0
15.0667,0.1460,0.5743,0.2584,0.2555,0,0
15.0833,0.1451,0.5696,0.2560,0.2531,0,0
15.1000,0.1587,0.5717,0.2569,0.2531,0,0
15.1167,0.1444,0.5893,0.2566,0.2544,0,0
15.1333,0.1297,0.5862,0.2571,0.2562,0,0
15.1500,0.1086,0.5793,0.2545,0.2545,0,0
15.1667,0.0827,0.5476,0.2494,0.2500,0,0
15.1833,0.0505,0.5483,0.2436,0.2451,0,0
15.2000,0.0286,0.5058,0.2363,0.2370,0,0
15.2167,0.0046,0.4898,0.2326,0.2336,0,0
15.2333,0.0000,0.4510,0.2300,0.2286,1,0
15.2500,0.0000,0.4002,0.2216,0.2137,1,0
15.2667,0.0000,0.3635,0.2154,0.1970,1,0
15.2833,0.0000,0.3293,0.2158,0.1837,1,0
15.3000,0.0000,0.2612,0.2082,0.1688,1,0
15.3167,0.0000,0.1901,0.2100,0.1506,1,0
15.3333,0.0000,0.1129,0.2137,0.1221,1,0
15.3500,0.0000,0.0882,0.2197,0.1163,1,0
15.3667,0.0000,0.1326,0.2303,0.1412,1,0
15.3833,0.0000,0.2068,0.2337,0.1765,1,0
15.4167,0.0000,0.2121,0.2315,0.1803,1,0
15.4333,0.0000,0.1862,0.2301,0.1692,1,0
15.4500,0.0000,0.2315,0.2285,0.1891,1,0
15.4667,0.0000,0.2676,0.2217,0.2021,1,0
15.4833,0.0000,0.3069,0.2211,0.2160,1,0
15.5000,0.0000,0.3340,0.2227,0.2250,1,0
15.5167,0.0000,0.3273,0.2272,0.2244,1,0
15.5333,0.0000,0.2879,0.2271,0.2121,1,0
15.5500,0.0000,0.2724,0.2268,0.2071,1,0
15.5667,0.0000,0.2681,0.2217,0.2056,1,0
15.5833,0.0000,0.2456,0.2059,0.1976,1,0
15.6000,0.0000,0.2819,0.2065,0.2117,1,0
15.6167,0.0000,0.2506,0.2020,0.2007,1,0
15.6333,0.0000,0.2299,0.2118,0.1936,1,0
15.6500,0.0000,0.2426,0.2182,0.1985,1,0
15.6667,0.0000,0.2813,0.2257,0.2134,1,0
15.7167,0.0000,0.3633,0.2281,0.2391,1,0
15.7333,0.0000,0.3368,0.2315,0.2317,1,0
15.7500,0.0000,0.3231,0.2323,0.2269,1,0
15.7667,0.0000,0.3034,0.2330,0.2197,1,0
15.7833,0.0000,0.2781,0.2335,0.2108,1,0
15.8000,0.0000,0.2648,0.2360,0.2070,1,0
15.8167,0.0000,0.2801,0.2377,0.2139,1,0
15.8333,0.0000,0.2904,0.2376,0.2185,1,0
15.8500,0.0000,0.3210,0.2376,0.2299,1,0
15.8667,0.0000,0.3494,0.2383,0.2399,1,0
15.8833,0.0128,0.3731,0.2424,0.2473,0,0
15.9000,0.0180,0.3733,0.2432,0.2473,0,0
15.9167,0.0154,0.3648,0.2374,0.2427,0,0
15.9333,0.0391,0.3893,0.2389,0.2475,0,0
15.9500,0.0782,0.4347,0.2485,0.2587,0,0
15.9667,0.1226,0.4834,0.2598,0.2688,0,0
15.9833,0.1442,0.5032,0.2660,0.2729,0,0
16.0000,0.1699,0.5264,0.2668,0.2737,0,0
16.0167,0.1579,0.5179,0.2626,0.2710,0,0
16.0333,0.1301,0.4991,0.2566,0.2668,0,0
16.0500,0.1183,0.5045,0.2547,0.2664,0,0
16.0667,0.1234,0.5183,0.2552,0.2668,0,0
16.0833,0.1370,0.5191,0.2574,0.2679,0,0
16.1000,0.1517,0.5256,0.2600,0.2693,0,0
16.1167,0.1681,0.5320,0.2638,0.2718,0,0
16.1333,0.1668,0.5263,0.2656,0.2726,0,0
