t_s,margin_fid,margin_task,manip_fid,manip_task,viol_fid,viol_task
8.7167,0.3572,0.5271,0.2578,0.2471,0,0
8.7333,0.3755,0.5041,0.2531,0.2405,0,0
8.7500,0.3668,0.5107,0.2543,0.2366,0,0
8.7667,0.3550,0.5443,0.2580,0.2367,0,0
8.7833,0.3470,0.5633,0.2603,0.2385,0,0
8.8000,0.3513,0.5644,0.2578,0.2372,0,0
8.8167,0.3426,0.5671,0.2543,0.2338,0,0
8.8333,0.3629,0.6084,0.2267,0.2065,0,0
8.8500,0.4077,0.6200,0.1511,0.1355,0,0
8.8667,0.0512,0.5596,0.0393,0.0001,0,0
8.8833,0.0000,0.5439,0.0338,0.0177,1,0
8.9000,0.0000,0.5224,0.0344,0.0038,1,0
8.9167,0.0000,0.5022,0.0357,0.0003,1,0
8.9333,0.0000,0.4989,0.0365,0.0002,1,0
8.9500,0.0000,0.4944,0.0372,0.0000,1,0
8.9667,0.0709,0.4244,0.1488,0.1085,0,0
8.9833,0.1458,0.3956,0.2299,0.1994,0,0
9.0000,0.1504,0.3854,0.2493,0.2210,0,0
9.0167,0.1013,0.3113,0.2617,0.2537,0,0
9.1000,0.0000,0.2760,0.2379,0.2523,1,0
9.1500,0.0066,0.3265,0.2435,0.2598,0,0
9.1667,0.0475,0.3549,0.2528,0.2637,0,0
9.1833,0.0783,0.3725,0.2573,0.2648,0,0
9.2000,0.0927,0.3808,0.2596,0.2641,0,0
9.2167,0.0938,0.3845,0.2605,0.2633,0,0
9.2333,0.1052,0.3936,0.2612,0.2632,0,0
9.2500,0.0915,0.4012,0.2595,0.2663,0,0
9.2667,0.1056,0.4090,0.2606,0.2658,0,0
9.2833,0.1163,0.4135,0.2617,0.2626,0,0
9.3000,0.1093,0.4166,0.2614,0.2612,0,0
9.3167,0.0959,0.4149,0.2599,0.2565,0,0
9.3333,0.1094,0.4232,0.2609,0.2588,0,0
9.3500,0.1292,0.4335,0.2570,0.2457,0,0
9.3667,0.1303,0.4490,0.2402,0.2191,0,0
9.3833,0.0756,0.4426,0.1657,0.1219,0,0
9.4000,0.0000,0.4339,0.0526,0.0008,1,0
9.4167,0.2066,0.4791,0.1900,0.1708,0,0
9.4333,0.1945,0.4922,0.2612,0.2395,0,0
9.4500,0.2212,0.4851,0.2644,0.2489,0,0
9.4667,0.2429,0.4792,0.2659,0.2499,0,0
9.4833,0.2933,0.4969,0.2633,0.2524,0,0
9.5000,0.3384,0.5017,0.2595,0.2507,0,0
9.5167,0.3547,0.4990,0.2580,0.2495,0,0
9.5333,0.3881,0.5051,0.2572,0.2492,0,0
9.5500,0.4083,0.5136,0.2560,0.2544,0,0
9.5667,0.4215,0.5152,0.2553,0.2555,0,0
9.5833,0.4239,0.5179,0.2554,0.2562,0,0
9.6000,0.4355,0.5250,0.2566,0.2589,0,0
9.6167,0.4235,0.5421,0.2570,0.2596,0,0
9.6333,0.4075,0.5407,0.2577,0.2595,0,0
9.6500,0.4039,0.5292,0.2572,0.2587,0,0
9.6667,0.3866,0.5406,0.2586,0.2602,0,0
9.6833,0.3796,0.5476,0.2593,0.2606,0,0
9.7000,0.3979,0.5405,0.2580,0.2601,0,0
9.7167,0.4188,0.5313,0.2561,0.2587,0,0
9.7333,0.4399,0.5224,0.2549,0.2594,0,0
9.7500,0.4482,0.5136,0.2543,0.2594,0,0
9.7667,0.4447,0.5114,0.2544,0.2596,0,0
9.7833,0.4399,0.5135,0.2549,0.2603,0,0
9.8000,0.4274,0.5175,0.2559,0.2616,0,0
9.8167,0.4263,0.5023,0.2548,0.2604,0,0
9.8333,0.4206,0.5057,0.2550,0.2602,0,0
9.8500,0.4118,0.5132,0.2556,0.2599,0,0
9.8667,0.4055,0.5054,0.2545,0.2571,0,0
9.8833,0.4260,0.4831,0.2502,0.2540,0,0
9.9000,0.4255,0.4760,0.2486,0.2508,0,0
9.9167,0.4248,0.4591,0.2456,0.2463,0,0
9.9333,0.4395,0.4288,0.2387,0.2402,0,0
9.9500,0.4035,0.3855,0.2289,0.2256,0,0
9.9667,0.3180,0.3036,0.2021,0.1998,0,0
9.9833,0.2834,0.2741,0.1900,0.1923,0,0
10.0000,0.2416,0.2339,0.1768,0.1811,0,0
10.0167,0.2376,0.2316,0.1790,0.1850,0,0
10.0333,0.1804,0.1669,0.1568,0.1605,0,0
10.0500,0.2023,0.1935,0.1655,0.1728,0,0
10.0667,0.2205,0.2084,0.1721,0.1798,0,0
10.0833,0.2553,0.2437,0.1842,0.1948,0,0
10.1000,0.2478,0.2774,0.1957,0.2083,0,0
10.1167,0.2016,0.2992,0.2011,0.2165,0,0
10.1333,0.1789,0.3105,0.2036,0.2208,0,0
10.1500,0.1805,0.3073,0.2024,0.2198,0,0
10.1667,0.1830,0.3137,0.2042,0.2223,0,0
10.2000,0.1749,0.3220,0.2065,0.2255,0,0
10.2167,0.1602,0.3259,0.2064,0.2267,0,0
10.2333,0.1588,0.3251,0.2061,0.2263,0,0
10.2500,0.1768,0.3252,0.2074,0.2264,0,0
10.2667,0.1638,0.3266,0.2067,0.2267,0,0
10.2833,0.1888,0.3230,0.2076,0.2258,0,0
10.3000,0.1635,0.3181,0.2037,0.2236,0,0
10.3167,0.1461,0.3205,0.2028,0.2242,0,0
10.3333,0.1594,0.3228,0.2042,0.2249,0,0
10.3500,0.2147,0.3181,0.2077,0.2244,0,0
10.3667,0.2394,0.3072,0.2063,0.2211,0,0
10.3833,0.2836,0.2896,0.2040,0.2160,0,0
10.4000,0.2918,0.2708,0.2003,0.2100,0,0
10.4167,0.2729,0.2522,0.1952,0.2034,0,0
10.4333,0.2766,0.2553,0.1969,0.2047,0,0
10.4500,0.2853,0.2656,0.1996,0.2077,0,0
10.4667,0.2886,0.2684,0.2006,0.2086,0,0
10.4833,0.3109,0.2928,0.2094,0.2190,0,0
10.5000,0.3536,0.3367,0.2244,0.2352,0,0
10.5167,0.3920,0.3756,0.2363,0.2475,0,0
10.5333,0.4153,0.3950,0.2420,0.2526,0,0
10.5500,0.3936,0.3632,0.2327,0.2412,0,0
10.5667,0.4141,0.3835,0.2331,0.2439,0,0
10.5833,0.4285,0.3966,0.2318,0.2441,0,0
10.6000,0.4679,0.4404,0.2371,0.2515,0,0
10.6167,0.5009,0.4803,0.2431,0.2587,0,0
10.6333,0.5225,0.4998,0.2449,0.2598,0,0
10.6500,0.5310,0.5105,0.2471,0.2620,0,0
10.6667,0.5235,0.5118,0.2492,0.2638,0,0
10.6833,0.5185,0.4949,0.2494,0.2636,0,0
10.7000,0.5156,0.4982,0.2518,0.2662,0,0
10.7167,0.5142,0.4936,0.2515,0.2657,0,0
10.7333,0.5160,0.4973,0.2526,0.2669,0,0
10.7500,0.5121,0.5078,0.2543,0.2685,0,0
10.7667,0.5153,0.4977,0.2538,0.2679,0,0
10.7833,0.5136,0.4990,0.2531,0.2677,0,0
10.8000,0.5100,0.4994,0.2526,0.2677,0,0
10.8167,0.5043,0.5020,0.2521,0.2674,0,0
10.8333,0.5025,0.5127,0.2537,0.2691,0,0
10.8500,0.5027,0.5205,0.2541,0.2693,0,0
10.8667,0.5002,0.5379,0.2560,0.2709,0,0
10.8833,0.4993,0.5374,0.2574,0.2717,0,0
10.9000,0.4962,0.5407,0.2586,0.2725,0,0
10.9167,0.5019,0.5300,0.2579,0.2716,0,0
10.9333,0.5019,0.5369,0.2583,0.2720,0,0
10.9500,0.5085,0.5314,0.2568,0.2705,0,0
10.9667,0.5150,0.5393,0.2576,0.2710,0,0
10.9833,0.5234,0.5303,0.2569,0.2700,0,0
11.0000,0.5202,0.5353,0.2561,0.2694,0,0
11.0167,0.5022,0.5434,0.2582,0.2715,0,0
11.0333,0.5121,0.5449,0.2575,0.2707,0,0
11.0500,0.5092,0.5526,0.2554,0.2693,0,0
11.0667,0.4964,0.5578,0.2549,0.2692,0,0
11.0833,0.4741,0.5793,0.2544,0.2685,0,0
11.1000,0.4634,0.6001,0.2538,0.2677,0,0
11.1167,0.4427,0.5822,0.2513,0.2653,0,0
11.1333,0.3999,0.5595,0.2456,0.2577,0,0
11.1500,0.3570,0.5458,0.2379,0.2459,0,0
11.1667,0.3109,0.5423,0.2318,0.2349,0,0
11.1833,0.2786,0.5455,0.2279,0.2205,0,0
11.2000,0.2601,0.5527,0.2198,0.1995,0,0
11.2167,0.1697,0.5510,0.1744,0.1485,0,0
11.2333,0.0841,0.5140,0.1271,0.0948,0,0
11.2500,0.0000,0.4690,0.0097,0.0006,1,0
11.2667,0.0000,0.4504,0.0039,0.0000,1,0
11.2833,0.1732,0.3815,0.2505,0.2314,0,0
11.3000,0.1200,0.3508,0.2647,0.2491,0,0
11.3167,0.0881,0.3439,0.2635,0.2556,0,0
11.3333,0.0525,0.3309,0.2582,0.2586,0,0
11.3500,0.0354,0.3261,0.2540,0.2594,0,0
11.3667,0.0489,0.3420,0.2564,0.2602,0,0
11.3833,0.0636,0.3626,0.2603,0.2609,0,0
11.4000,0.0917,0.3886,0.2636,0.2615,0,0
11.4167,0.1128,0.4094,0.2659,0.2604,0,0
11.4333,0.1456,0.4308,0.2659,0.2555,0,0
11.4500,0.1695,0.4442,0.2626,0.2484,0,0
11.4667,0.1575,0.4542,0.2519,0.2323,0,0
11.4833,0.1498,0.4533,0.2380,0.2129,0,0
11.5000,0.1271,0.4461,0.2583,0.2446,0,0
11.5167,0.1367,0.4447,0.2402,0.2151,0,0
11.5333,0.1072,0.4465,0.2079,0.1781,0,0
11.5500,0.0463,0.4261,0.1486,0.1046,0,0
11.5667,0.0000,0.4040,0.0038,0.0003,1,0
11.5833,0.0000,0.4202,0.0039,0.0002,1,0
11.6000,0.0000,0.4562,0.0042,0.0000,1,0
11.6167,0.0000,0.4988,0.0047,0.0000,1,0
11.6333,0.0000,0.4959,0.0044,0.0000,1,0
11.6500,0.0346,0.4771,0.0875,0.0026,0,0
11.6667,0.0000,0.5056,0.0345,0.0000,1,0
11.6833,0.2820,0.4595,0.2258,0.2105,0,0
11.7000,0.2926,0.4667,0.2446,0.2327,0,0
11.7167,0.3402,0.4938,0.2507,0.2422,0,0
11.7333,0.4195,0.5077,0.2489,0.2446,0,0
11.7500,0.4525,0.5189,0.2469,0.2437,0,0
11.7667,0.4809,0.5136,0.2452,0.2429,0,0
11.7833,0.4953,0.5212,0.2408,0.2382,0,0
11.8000,0.4975,0.5370,0.2410,0.2389,0,0
11.8167,0.5076,0.5499,0.2463,0.2454,0,0
11.8333,0.4975,0.5443,0.2503,0.2495,0,0
11.8500,0.5014,0.5337,0.2509,0.2501,0,0
11.8667,0.5013,0.5343,0.2516,0.2513,0,0
11.8833,0.5005,0.5345,0.2514,0.2511,0,0
11.9000,0.4968,0.5432,0.2521,0.2522,0,0
11.9167,0.4960,0.5446,0.2525,0.2530,0,0
11.9333,0.4951,0.5434,0.2524,0.2526,0,0
11.9500,0.4902,0.5508,0.2535,0.2544,0,0
11.9667,0.4974,0.5460,0.2527,0.2538,0,0
11.9833,0.4907,0.5521,0.2537,0.2555,0,0
12.0000,0.4963,0.5524,0.2530,0.2547,0,0
12.0167,0.5009,0.5513,0.2521,0.2538,0,0
12.0333,0.4942,0.5544,0.2529,0.2551,0,0
12.0500,0.4937,0.5434,0.2536,0.2565,0,0
12.0667,0.4910,0.5341,0.2542,0.2574,0,0
12.0833,0.4774,0.5247,0.2548,0.2584,0,0
12.1000,0.4818,0.5167,0.2529,0.2561,0,0
12.1167,0.4724,0.5180,0.2533,0.2572,0,0
12.1333,0.4727,0.5070,0.2506,0.2531,0,0
12.1500,0.4707,0.4873,0.2471,0.2481,0,0
12.1667,0.4465,0.4783,0.2462,0.2453,0,0
12.1833,0.4512,0.4768,0.2443,0.2413,0,0
12.2000,0.4585,0.4853,0.2427,0.2371,0,0
12.2167,0.4584,0.4595,0.2384,0.2324,0,0
12.2333,0.4382,0.4264,0.2337,0.2186,0,0
12.2500,0.4264,0.4157,0.2293,0.2092,0,0
12.2667,0.4001,0.3871,0.2247,0.1978,0,0
12.2833,0.3027,0.2961,0.1925,0.1751,0,0
12.3000,0.2218,0.2173,0.1600,0.1552,0,0
12.3167,0.1713,0.1687,0.1455,0.1481,0,0
12.3333,0.1179,0.1017,0.1240,0.1196,0,0
12.3500,0.1432,0.1445,0.1399,0.1464,0,0
12.3667,0.1968,0.1954,0.1640,0.1720,0,0
12.3833,0.2501,0.2419,0.1827,0.1925,0,0
12.4000,0.2504,0.2829,0.1960,0.2085,0,0
12.4167,0.2056,0.2727,0.1915,0.2053,0,0
12.4833,0.0465,0.2362,0.1675,0.1907,0,0
12.5000,0.0000,0.2037,0.1652,0.1781,1,0
12.5167,0.0000,0.2056,0.1601,0.1805,1,0
12.5333,0.0298,0.2092,0.1625,0.1830,0,0
12.5500,0.0000,0.1844,0.1622,0.1738,1,0
12.5667,0.0574,0.1988,0.1645,0.1804,0,0
12.5833,0.0078,0.1809,0.1629,0.1733,0,0
12.6000,0.0000,0.1773,0.1666,0.1723,1,0
12.6167,0.0770,0.1921,0.1624,0.1786,0,0
12.6333,0.1596,0.2211,0.1732,0.1902,0,0
12.7000,0.2862,0.2808,0.1974,0.2118,0,0
12.7167,0.2980,0.2841,0.2025,0.2130,0,0
12.7333,0.2929,0.2761,0.2010,0.2101,0,0
12.7500,0.2845,0.2667,0.1977,0.2065,0,0
12.7667,0.2840,0.2667,0.1977,0.2066,0,0
12.7833,0.2775,0.2603,0.1965,0.2047,0,0
12.8000,0.2795,0.2613,0.1988,0.2059,0,0
12.8167,0.3043,0.2863,0.2081,0.2156,0,0
12.8333,0.3210,0.3018,0.2128,0.2205,0,0
12.8500,0.3045,0.2765,0.2025,0.2075,0,0
12.8667,0.3473,0.3318,0.2193,0.2299,0,0
12.8833,0.3434,0.3142,0.2124,0.2193,0,0
12.9000,0.3615,0.3343,0.2149,0.2243,0,0
12.9167,0.3910,0.3632,0.2192,0.2299,0,0
12.9333,0.4271,0.3986,0.2251,0.2371,0,0
12.9500,0.4692,0.4456,0.2335,0.2474,0,0
12.9667,0.4949,0.4755,0.2389,0.2537,0,0
12.9833,0.5202,0.5076,0.2474,0.2620,0,0
13.0000,0.5305,0.5132,0.2505,0.2638,0,0
13.0167,0.5347,0.5145,0.2503,0.2635,0,0
13.0333,0.5389,0.5201,0.2515,0.2646,0,0
13.0500,0.5419,0.5233,0.2510,0.2642,0,0
13.0667,0.5362,0.5160,0.2489,0.2621,0,0
13.0833,0.5254,0.5033,0.2493,0.2630,0,0
13.1000,0.5250,0.5043,0.2500,0.2640,0,0
13.1167,0.5350,0.5216,0.2531,0.2670,0,0
13.1333,0.5278,0.5403,0.2554,0.2688,0,0
13.1500,0.5303,0.5464,0.2560,0.2691,0,0
13.1667,0.5262,0.5507,0.2560,0.2694,0,0
13.1833,0.5276,0.5504,0.2551,0.2687,0,0
13.2000,0.5239,0.5587,0.2555,0.2690,0,0
13.2167,0.5221,0.5584,0.2547,0.2684,0,0
13.2333,0.5184,0.5629,0.2541,0.2680,0,0
13.2500,0.5239,0.5509,0.2539,0.2677,0,0
13.2667,0.5236,0.5585,0.2543,0.2680,0,0
13.2833,0.5289,0.5552,0.2554,0.2687,0,0
13.3000,0.5315,0.5513,0.2541,0.2675,0,0
13.3167,0.5392,0.5475,0.2519,0.2655,0,0
13.3333,0.5322,0.5524,0.2522,0.2657,0,0
13.3500,0.5377,0.5455,0.2506,0.2641,0,0
13.3667,0.5219,0.5559,0.2514,0.2647,0,0
13.3833,0.5096,0.5782,0.2507,0.2637,0,0
13.4000,0.4914,0.5944,0.2508,0.2635,0,0
13.4167,0.4858,0.6063,0.2509,0.2638,0,0
13.4333,0.5063,0.6029,0.2479,0.2615,0,0
13.4500,0.4847,0.5694,0.2429,0.2573,0,0
13.4667,0.4720,0.5424,0.2406,0.2549,0,0
13.4833,0.4388,0.5264,0.2326,0.2450,0,0
13.5000,0.3241,0.5316,0.2333,0.2293,0,0
13.5167,0.3567,0.5461,0.2051,0.1901,0,0
13.5333,0.3388,0.5451,0.2118,0.1949,0,0
13.5500,0.2854,0.5451,0.1919,0.1727,0,0
13.5667,0.1592,0.5432,0.1561,0.1297,0,0
13.5833,0.0827,0.5209,0.1246,0.0938,0,0
13.6000,0.0000,0.4740,0.0099,0.0008,1,0
13.6167,0.0000,0.4574,0.0040,0.0003,1,0
13.6333,0.0000,0.4482,0.0040,0.0001,1,0
13.6500,0.1345,0.3838,0.2143,0.1848,0,0
13.6667,0.1566,0.3575,0.2570,0.2326,0,0
13.6833,0.0880,0.3189,0.2620,0.2540,0,0
13.7000,0.0512,0.3069,0.2564,0.2568,0,0
13.7167,0.0275,0.3003,0.2518,0.2571,0,0
13.7333,0.0164,0.3063,0.2492,0.2582,0,0
13.7500,0.0181,0.3149,0.2481,0.2593,0,0
13.7667,0.0201,0.3282,0.2487,0.2609,0,0
13.7833,0.0224,0.3353,0.2491,0.2614,0,0
13.8000,0.0280,0.3452,0.2513,0.2623,0,0
13.8167,0.0468,0.3608,0.2551,0.2627,0,0
13.8333,0.0585,0.3738,0.2579,0.2631,0,0
13.8500,0.0706,0.3854,0.2598,0.2632,0,0
13.8667,0.0841,0.3960,0.2606,0.2638,0,0
13.8833,0.0940,0.4030,0.2611,0.2636,0,0
13.9000,0.1046,0.4090,0.2614,0.2627,0,0
13.9167,0.1071,0.4131,0.2617,0.2624,0,0
13.9333,0.1113,0.4192,0.2625,0.2620,0,0
13.9500,0.1091,0.4197,0.2624,0.2620,0,0
13.9667,0.1373,0.4325,0.2623,0.2567,0,0
13.9833,0.1468,0.4509,0.2527,0.2365,0,0
14.0000,0.1427,0.4517,0.2468,0.2283,0,0
14.0167,0.1444,0.4568,0.2471,0.2290,0,0
14.0333,0.1221,0.4484,0.2113,0.1806,0,0
14.0500,0.0474,0.4415,0.1417,0.0969,0,0
14.0667,0.0000,0.4544,0.0047,0.0002,1,0
14.0833,0.0000,0.4668,0.0040,0.0001,1,0
14.1000,0.0000,0.4794,0.0031,0.0000,1,0
14.1167,0.1335,0.4895,0.1042,0.0747,0,0
14.1333,0.2734,0.4843,0.2365,0.2245,0,0
14.1500,0.3259,0.5006,0.2408,0.2309,0,0
14.1667,0.3668,0.4926,0.2473,0.2393,0,0
14.1833,0.4052,0.4950,0.2430,0.2358,0,0
14.2000,0.4436,0.4987,0.2427,0.2374,0,0
14.2167,0.4671,0.5021,0.2422,0.2376,0,0
14.2333,0.4780,0.4996,0.2461,0.2424,0,0
14.2500,0.4758,0.5028,0.2495,0.2466,0,0
14.2667,0.4732,0.5141,0.2517,0.2498,0,0
14.2833,0.4586,0.5246,0.2536,0.2519,0,0
14.3000,0.4461,0.5305,0.2549,0.2533,0,0
14.3167,0.4361,0.5317,0.2554,0.2536,0,0
14.3333,0.4346,0.5376,0.2558,0.2545,0,0
14.3500,0.4400,0.5413,0.2557,0.2550,0,0
14.3667,0.4451,0.5504,0.2558,0.2558,0,0
14.3833,0.4516,0.5500,0.2554,0.2556,0,0
14.4000,0.4511,0.5540,0.2556,0.2564,0,0
14.4167,0.4569,0.5482,0.2549,0.2556,0,0
14.4333,0.4593,0.5453,0.2546,0.2556,0,0
14.4500,0.4597,0.5419,0.2544,0.2554,0,0
14.4667,0.4662,0.5366,0.2536,0.2548,0,0
14.4833,0.4706,0.5375,0.2533,0.2550,0,0
14.5000,0.4755,0.5363,0.2531,0.2552,0,0
14.5167,0.4783,0.5601,0.2545,0.2581,0,0
14.5333,0.4741,0.5638,0.2553,0.2593,0,0
14.5500,0.4668,0.5661,0.2557,0.2598,0,0
14.5667,0.4556,0.5605,0.2557,0.2593,0,0
14.5833,0.4573,0.5431,0.2535,0.2557,0,0
14.6000,0.4530,0.5274,0.2514,0.2520,0,0
14.6167,0.4615,0.5246,0.2484,0.2465,0,0
14.6333,0.4632,0.5265,0.2469,0.2439,0,0
14.6500,0.4780,0.5220,0.2447,0.2423,0,0
14.6667,0.4744,0.4913,0.2425,0.2404,0,0
14.6833,0.4493,0.4413,0.2373,0.2312,0,0
14.7000,0.3917,0.3744,0.2244,0.2103,0,0
14.7167,0.2398,0.2408,0.1738,0.1787,0,0
14.7333,0.1976,0.1875,0.1575,0.1572,0,0
14.7500,0.1422,0.1241,0.1341,0.1286,0,0
14.7667,0.1275,0.1180,0.1312,0.1306,0,0
14.7833,0.1577,0.1554,0.1461,0.1513,0,0
14.8000,0.2027,0.1984,0.1661,0.1727,0,0
14.8667,0.2062,0.1892,0.1634,0.1711,0,0
14.8833,0.1925,0.1752,0.1585,0.1649,0,0
14.9000,0.2283,0.2195,0.1743,0.1837,0,0
14.9167,0.2677,0.2590,0.1904,0.2002,0,0
14.9333,0.2876,0.2757,0.1989,0.2071,0,0
14.9500,0.3028,0.2912,0.2059,0.2133,0,0
14.9667,0.3118,0.3005,0.2101,0.2171,0,0
14.9833,0.3206,0.3100,0.2125,0.2205,0,0
15.0000,0.2890,0.2685,0.1983,0.2058,0,0
15.0167,0.2080,0.2110,0.1752,0.1836,0,0
15.0333,0.0000,0.1564,0.1607,0.1613,1,0
15.0500,0.0000,0.1590,0.1550,0.1626,1,0
15.0667,0.0284,0.1773,0.1557,0.1682,0,0
15.0833,0.0851,0.1949,0.1592,0.1741,0,0
15.1000,0.1075,0.2099,0.1643,0.1788,0,0
15.1167,0.0752,0.2053,0.1621,0.1785,0,0
15.1500,0.0000,0.1821,0.1491,0.1728,1,0
15.2000,0.0052,0.2909,0.1878,0.2166,0,0
15.2167,0.1861,0.3248,0.2055,0.2265,0,0
15.2333,0.2433,0.3444,0.2157,0.2324,0,0
15.2500,0.2551,0.3576,0.2214,0.2365,0,0
15.2667,0.2998,0.3411,0.2212,0.2330,0,0
15.2833,0.3481,0.3279,0.2219,0.2306,0,0
15.3000,0.3583,0.3364,0.2254,0.2329,0,0
15.3167,0.4080,0.3922,0.2403,0.2506,0,0
15.3333,0.4291,0.4293,0.2497,0.2603,0,0
15.3500,0.4183,0.4523,0.2549,0.2656,0,0
15.3667,0.4205,0.4669,0.2579,0.2684,0,0
15.3833,0.4446,0.4460,0.2550,0.2648,0,0
15.4000,0.4605,0.4464,0.2544,0.2650,0,0
15.4167,0.4681,0.4420,0.2504,0.2618,0,0
15.4333,0.4819,0.4591,0.2510,0.2639,0,0
15.4500,0.4953,0.4867,0.2549,0.2684,0,0
15.4667,0.4909,0.4984,0.2560,0.2695,0,0
15.4833,0.4862,0.4846,0.2538,0.2671,0,0
15.5000,0.4772,0.4774,0.2523,0.2660,0,0
15.5167,0.4857,0.4833,0.2515,0.2657,0,0
15.5333,0.5002,0.4910,0.2522,0.2673,0,0
15.5500,0.5173,0.5045,0.2538,0.2688,0,0
15.5667,0.5277,0.5212,0.2565,0.2709,0,0
15.5833,0.5386,0.5268,0.2569,0.2709,0,0
15.6000,0.5288,0.5470,0.2582,0.2721,0,0
15.6167,0.5175,0.5581,0.2584,0.2726,0,0
15.6333,0.5002,0.5660,0.2588,0.2732,0,0
15.6500,0.4799,0.5543,0.2596,0.2740,0,0
15.6667,0.4955,0.5522,0.2581,0.2726,0,0
15.6833,0.5153,0.5515,0.2563,0.2707,0,0
15.7000,0.5278,0.5471,0.2536,0.2685,0,0
15.7167,0.5133,0.5513,0.2551,0.2698,0,0
15.7333,0.5013,0.5526,0.2574,0.2715,0,0
15.7500,0.4928,0.5522,0.2589,0.2725,0,0
15.7667,0.5004,0.5461,0.2581,0.2716,0,0
15.7833,0.5101,0.5405,0.2558,0.2695,0,0
15.8000,0.5073,0.5320,0.2535,0.2674,0,0
15.8167,0.4920,0.5195,0.2534,0.2672,0,0
15.8333,0.4666,0.5352,0.2559,0.2698,0,0
15.8500,0.4422,0.5500,0.2578,0.2713,0,0
15.8667,0.4446,0.5658,0.2568,0.2705,0,0
15.8833,0.4442,0.5714,0.2545,0.2682,0,0
15.9000,0.4237,0.5609,0.2540,0.2674,0,0
15.9167,0.4329,0.5421,0.2469,0.2617,0,0
15.9333,0.3897,0.5210,0.2357,0.2482,0,0
15.9500,0.3783,0.5187,0.2287,0.2398,0,0
15.9667,0.3812,0.5211,0.2240,0.2356,0,0
15.9833,0.3692,0.5150,0.2128,0.2261,0,0
16.0000,0.3241,0.5191,0.1969,0.2052,0,0
16.0167,0.2613,0.5254,0.2278,0.2103,0,0
16.0333,0.1965,0.5055,0.2071,0.1839,0,0
16.0500,0.1427,0.4825,0.1973,0.1725,0,0
16.0667,0.0263,0.4218,0.1255,0.0803,0,0
16.0833,0.0000,0.3817,0.0214,0.0007,1,0
16.1000,0.0000,0.3742,0.0250,0.0000,1,0
16.1167,0.0000,0.3815,0.0366,0.0001,1,0
16.1333,0.0000,0.3855,0.0730,0.0009,1,0
16.1500,0.0000,0.3948,0.0445,0.0000,1,0
16.1667,0.0000,0.3952,0.0446,0.0000,1,0
16.1833,0.0000,0.3925,0.0381,0.0000,1,0
16.2000,0.0000,0.4065,0.0440,0.0000,1,0
16.2167,0.0000,0.4110,0.0436,0.0000,1,0
16.2333,0.0000,0.4119,0.0435,0.0000,1,0
